timestamp,gpu_index,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_temp_c,gpu_power_w
2026-05-27T04:41:01.453908+00:00,0,0,0,6312,81559,43,124.97
2026-05-27T04:41:01.453908+00:00,1,0,0,0,81559,31,71.17
2026-05-27T04:41:01.453908+00:00,2,0,0,0,81559,31,71.74
2026-05-27T04:41:01.453908+00:00,3,0,0,0,81559,41,76.61
2026-05-27T04:41:01.453908+00:00,4,0,0,0,81559,40,81.27
2026-05-27T04:41:01.453908+00:00,5,0,0,0,81559,32,71.54
2026-05-27T04:41:01.453908+00:00,6,0,0,0,81559,31,69.96
2026-05-27T04:41:01.453908+00:00,7,0,0,3665,81559,43,136.10
2026-05-27T04:41:02.128339+00:00,0,0,0,6312,81559,43,124.96
2026-05-27T04:41:02.128339+00:00,1,0,0,0,81559,31,71.17
2026-05-27T04:41:02.128339+00:00,2,0,0,0,81559,31,71.71
2026-05-27T04:41:02.128339+00:00,3,0,0,0,81559,41,76.58
2026-05-27T04:41:02.128339+00:00,4,0,0,0,81559,40,81.21
2026-05-27T04:41:02.128339+00:00,5,0,0,0,81559,32,71.55
2026-05-27T04:41:02.128339+00:00,6,0,0,0,81559,31,69.98
2026-05-27T04:41:02.128339+00:00,7,0,0,3665,81559,43,136.08
2026-05-27T04:41:02.802071+00:00,0,0,0,6312,81559,43,124.93
2026-05-27T04:41:02.802071+00:00,1,0,0,0,81559,31,71.13
2026-05-27T04:41:02.802071+00:00,2,0,0,0,81559,31,71.74
2026-05-27T04:41:02.802071+00:00,3,0,0,0,81559,41,76.51
2026-05-27T04:41:02.802071+00:00,4,0,0,0,81559,40,81.18
2026-05-27T04:41:02.802071+00:00,5,0,0,0,81559,32,71.52
2026-05-27T04:41:02.802071+00:00,6,0,0,0,81559,31,69.96
2026-05-27T04:41:02.802071+00:00,7,0,0,3665,81559,43,136.09
2026-05-27T04:41:03.489968+00:00,0,0,0,6312,81559,43,124.90
2026-05-27T04:41:03.489968+00:00,1,0,0,0,81559,31,71.13
2026-05-27T04:41:03.489968+00:00,2,0,0,0,81559,31,71.76
2026-05-27T04:41:03.489968+00:00,3,0,0,0,81559,41,76.50
2026-05-27T04:41:03.489968+00:00,4,0,0,0,81559,40,81.13
2026-05-27T04:41:03.489968+00:00,5,0,0,0,81559,32,71.49
2026-05-27T04:41:03.489968+00:00,6,0,0,0,81559,31,69.97
2026-05-27T04:41:03.489968+00:00,7,0,0,3665,81559,43,136.04
2026-05-27T04:41:04.220864+00:00,0,0,0,6312,81559,43,124.85
