worker=0 K=5120 N=27648 B=128 dtype=bf16
  t=5.1s iters=84 tflops=0.60
  t=10.1s iters=160 tflops=0.57
  t=15.1s iters=257 tflops=0.62
  t=20.1s iters=353 tflops=0.64
  t=25.2s iters=450 tflops=0.65
  t=30.2s iters=548 tflops=0.66
  t=35.2s iters=631 tflops=0.65
  t=40.2s iters=719 tflops=0.65
  t=45.3s iters=807 tflops=0.65
