timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-25T09:42:07.926010+00:00,6.3,86.89,2014.83
2026-05-25T09:42:09.085842+00:00,1.3,87.00,2014.83
2026-05-25T09:42:10.257983+00:00,1.1,87.03,2014.83
2026-05-25T09:42:11.428944+00:00,1.1,87.13,2014.83
2026-05-25T09:42:12.588714+00:00,5.0,87.15,2014.83
2026-05-25T09:42:13.760775+00:00,1.5,87.15,2014.83
2026-05-25T09:42:14.920677+00:00,8.6,87.18,2014.83
2026-05-25T09:42:16.080838+00:00,1.1,87.25,2014.83
2026-05-25T09:42:17.265651+00:00,3.0,87.32,2014.83
2026-05-25T09:42:18.438138+00:00,1.9,87.44,2014.83
2026-05-25T09:42:20.244479+00:00,4.4,87.67,2014.83
2026-05-25T09:42:21.463287+00:00,2.2,87.97,2014.83
2026-05-25T09:42:22.632948+00:00,2.1,88.14,2014.83
2026-05-25T09:42:23.796376+00:00,2.0,88.16,2014.83
2026-05-25T09:42:24.974154+00:00,1.4,88.17,2014.83
2026-05-25T09:42:26.173973+00:00,1.6,88.28,2014.83
2026-05-25T09:42:27.338663+00:00,1.0,88.25,2014.83
2026-05-25T09:42:28.531896+00:00,1.4,88.19,2014.83
2026-05-25T09:42:29.696667+00:00,1.2,88.37,2014.83
2026-05-25T09:42:30.877515+00:00,1.7,88.37,2014.83
2026-05-25T09:42:32.061700+00:00,2.6,88.41,2014.83
2026-05-25T09:42:33.258751+00:00,1.4,88.60,2014.83
2026-05-25T09:42:34.429826+00:00,2.3,88.64,2014.83
2026-05-25T09:42:35.602347+00:00,2.9,88.64,2014.83
2026-05-25T09:42:36.775736+00:00,1.4,88.64,2014.83
2026-05-25T09:42:37.974072+00:00,2.0,87.71,2014.83
2026-05-25T09:42:39.566988+00:00,1.3,87.35,2014.83
2026-05-25T09:42:40.727596+00:00,1.6,86.74,2014.83
