ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
238.1,harvest,mon_L3_00,239.1,16.23,16.23
238.1,harvest,mon_L3_01,0.0,0.00,0.00
240.1,harvest,mon_L3_00,244.8,16.35,16.35
240.1,harvest,mon_L3_01,0.0,0.00,0.00
242.1,harvest,mon_L3_00,252.1,16.26,16.26
242.1,harvest,mon_L3_01,0.0,0.00,0.00
244.1,harvest,mon_L3_00,239.4,16.28,16.28
244.1,harvest,mon_L3_01,0.0,0.00,0.00
246.1,harvest,mon_L3_00,245.0,16.33,16.33
246.1,harvest,mon_L3_01,0.0,0.00,0.00
248.1,harvest,mon_L3_00,247.5,16.29,16.29
248.1,harvest,mon_L3_01,0.0,0.00,0.00
250.1,harvest,mon_L3_00,223.8,16.32,16.32
250.1,harvest,mon_L3_01,0.0,0.00,0.00
252.1,harvest,mon_L3_00,253.4,16.28,16.28
252.1,harvest,mon_L3_01,0.0,0.00,0.00
254.1,harvest,mon_L3_00,270.9,16.21,16.21
254.1,harvest,mon_L3_01,0.0,0.00,0.00
256.1,harvest,mon_L3_00,263.2,16.22,16.22
256.1,harvest,mon_L3_01,0.0,0.00,0.00
258.1,harvest,mon_L3_00,265.1,16.23,16.22
258.1,harvest,mon_L3_01,0.0,0.00,0.00
260.1,harvest,mon_L3_00,263.2,16.25,16.25
260.1,harvest,mon_L3_01,0.0,0.00,0.00
262.1,harvest,mon_L3_00,257.7,16.24,16.25
262.1,harvest,mon_L3_01,0.0,0.00,0.00
264.1,harvest,mon_L3_00,245.2,16.24,16.24
264.1,harvest,mon_L3_01,0.0,0.00,0.00
266.1,harvest,mon_L3_00,245.2,16.18,16.18
266.1,harvest,mon_L3_01,0.0,0.00,0.00
268.1,harvest,mon_L3_00,268.5,16.25,16.25
268.1,harvest,mon_L3_01,0.0,0.00,0.00
270.1,harvest,mon_L3_00,255.1,16.20,16.20
270.1,harvest,mon_L3_01,0.0,0.00,0.00
272.1,harvest,mon_L3_00,263.1,16.20,16.21
272.1,harvest,mon_L3_01,0.0,0.00,0.00
274.1,harvest,mon_L3_00,265.0,16.22,16.21
274.1,harvest,mon_L3_01,0.0,0.00,0.00
276.1,harvest,mon_L3_00,258.4,16.24,16.24
276.1,harvest,mon_L3_01,0.0,0.00,0.00
278.1,harvest,mon_L3_00,259.9,16.20,16.20
278.1,harvest,mon_L3_01,0.0,0.00,0.00
280.1,harvest,mon_L3_00,247.4,16.23,16.23
280.1,harvest,mon_L3_01,0.0,0.00,0.00
282.1,harvest,mon_L3_00,256.3,16.24,16.24
282.1,harvest,mon_L3_01,0.0,0.00,0.00
284.1,harvest,mon_L3_00,265.5,16.21,16.21
284.1,harvest,mon_L3_01,0.0,0.00,0.00
286.1,harvest,mon_L3_00,252.0,16.21,16.21
286.1,harvest,mon_L3_01,0.0,0.00,0.00
288.1,harvest,mon_L3_00,235.7,16.23,16.23
288.1,harvest,mon_L3_01,0.0,0.00,0.00
290.1,harvest,mon_L3_00,245.2,16.31,16.31
290.1,harvest,mon_L3_01,0.0,0.00,0.00
292.1,harvest,mon_L3_00,220.0,16.27,16.27
292.1,harvest,mon_L3_01,0.0,0.00,0.00
294.1,harvest,mon_L3_00,235.1,16.36,16.36
294.1,harvest,mon_L3_01,0.0,0.00,0.00
296.1,harvest,mon_L3_00,250.2,16.22,16.22
296.1,harvest,mon_L3_01,0.0,0.00,0.00
298.1,harvest,mon_L3_00,260.5,16.27,16.27
298.1,harvest,mon_L3_01,0.0,0.00,0.00
300.1,harvest,mon_L3_00,257.0,16.25,16.25
300.1,harvest,mon_L3_01,0.0,0.00,0.00
302.1,harvest,mon_L3_00,255.4,16.20,16.20
302.1,harvest,mon_L3_01,0.0,0.00,0.00
304.1,harvest,mon_L3_00,264.4,16.16,16.16
304.1,harvest,mon_L3_01,0.0,0.00,0.00
306.1,harvest,mon_L3_00,268.4,16.14,16.14
306.1,harvest,mon_L3_01,0.0,0.00,0.00
308.1,harvest,mon_L3_00,261.4,16.15,16.15
308.1,harvest,mon_L3_01,0.0,0.00,0.00
310.1,harvest,mon_L3_00,253.0,16.16,16.16
310.1,harvest,mon_L3_01,0.0,0.00,0.00
312.1,harvest,mon_L3_00,254.4,16.16,16.16
312.1,harvest,mon_L3_01,0.0,0.00,0.00
314.1,harvest,mon_L3_00,240.2,16.19,16.19
314.1,harvest,mon_L3_01,0.0,0.00,0.00
316.1,harvest,mon_L3_00,240.6,16.26,16.26
316.1,harvest,mon_L3_01,0.0,0.00,0.00
318.1,harvest,mon_L3_00,249.4,16.20,16.20
318.1,harvest,mon_L3_01,0.0,0.00,0.00
320.1,harvest,mon_L3_00,232.9,16.20,16.20
320.1,harvest,mon_L3_01,0.0,0.00,0.00
322.1,harvest,mon_L3_00,246.9,16.24,16.24
322.1,harvest,mon_L3_01,0.0,0.00,0.00
324.1,harvest,mon_L3_00,248.6,16.29,16.29
324.1,harvest,mon_L3_01,0.0,0.00,0.00
326.1,harvest,mon_L3_00,225.1,16.26,16.26
326.1,harvest,mon_L3_01,0.0,0.00,0.00
328.1,harvest,mon_L3_00,275.6,16.13,16.13
328.1,harvest,mon_L3_01,0.0,0.00,0.00
330.1,harvest,mon_L3_00,256.5,16.13,16.13
330.1,harvest,mon_L3_01,0.0,0.00,0.00
332.1,harvest,mon_L3_00,264.4,16.14,16.14
332.1,harvest,mon_L3_01,0.0,0.00,0.00
334.1,harvest,mon_L3_00,261.9,16.22,16.22
334.1,harvest,mon_L3_01,0.0,0.00,0.00
336.1,harvest,mon_L3_00,272.6,16.12,16.13
336.1,harvest,mon_L3_01,0.0,0.00,0.00
338.1,harvest,mon_L3_00,272.2,16.14,16.14
338.1,harvest,mon_L3_01,0.0,0.00,0.00
340.1,harvest,mon_L3_00,256.5,16.14,16.14
340.1,harvest,mon_L3_01,0.0,0.00,0.00
342.1,harvest,mon_L3_00,277.3,16.12,16.12
342.1,harvest,mon_L3_01,0.0,0.00,0.00
344.1,harvest,mon_L3_00,276.7,16.11,16.11
344.1,harvest,mon_L3_01,0.0,0.00,0.00
346.1,harvest,mon_L3_00,271.2,16.07,16.07
346.1,harvest,mon_L3_01,0.0,0.00,0.00
348.1,harvest,mon_L3_00,273.6,16.10,16.10
348.1,harvest,mon_L3_01,0.0,0.00,0.00
350.1,harvest,mon_L3_00,265.2,16.14,16.14
350.1,harvest,mon_L3_01,0.0,0.00,0.00
352.1,harvest,mon_L3_00,263.7,16.12,16.12
352.1,harvest,mon_L3_01,0.0,0.00,0.00
354.1,harvest,mon_L3_00,261.9,16.19,16.19
354.1,harvest,mon_L3_01,0.0,0.00,0.00
356.1,harvest,mon_L3_00,275.4,16.12,16.12
356.1,harvest,mon_L3_01,0.0,0.00,0.00
358.1,harvest,mon_L3_00,239.1,16.16,16.16
358.1,harvest,mon_L3_01,0.0,0.00,0.00
360.1,harvest,mon_L3_00,238.1,16.21,16.21
360.1,harvest,mon_L3_01,0.0,0.00,0.00
362.1,harvest,mon_L3_00,274.6,16.07,16.07
362.1,harvest,mon_L3_01,0.0,0.00,0.00
364.1,harvest,mon_L3_00,265.9,16.05,16.05
364.1,harvest,mon_L3_01,0.0,0.00,0.00
366.1,harvest,mon_L3_00,279.3,16.05,16.05
366.1,harvest,mon_L3_01,0.0,0.00,0.00
368.1,harvest,mon_L3_00,258.8,16.13,16.13
368.1,harvest,mon_L3_01,0.0,0.00,0.00
370.1,harvest,mon_L3_00,239.3,16.17,16.16
370.1,harvest,mon_L3_01,0.0,0.00,0.00
372.1,harvest,mon_L3_00,261.0,16.15,16.15
372.1,harvest,mon_L3_01,0.0,0.00,0.00
374.1,harvest,mon_L3_00,273.2,16.14,16.14
374.1,harvest,mon_L3_01,0.0,0.00,0.00
376.1,harvest,mon_L3_00,236.4,16.13,16.13
376.1,harvest,mon_L3_01,0.0,0.00,0.00
378.1,harvest,mon_L3_00,272.9,16.18,16.18
378.1,harvest,mon_L3_01,0.0,0.00,0.00
380.1,harvest,mon_L3_00,246.8,16.13,16.13
380.1,harvest,mon_L3_01,0.0,0.00,0.00
382.1,harvest,mon_L3_00,271.9,16.14,16.14
382.1,harvest,mon_L3_01,0.0,0.00,0.00
384.1,harvest,mon_L3_00,234.8,16.11,16.11
