timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 10:46:20.819,1.9,0.0,0.0,21390.0,47.91,41.0,0.0,0.0,47.91
2026-04-18 10:46:22.841,3.922,0.0,0.0,21390.0,46.58,40.0,0.0,0.0,46.58
2026-04-18 10:46:24.861,5.942,0.0,0.0,21390.0,46.85,40.0,0.0,0.0,46.85
2026-04-18 10:46:26.884,7.965,0.0,0.0,21390.0,56.36,41.0,0.0,0.0,56.36
2026-04-18 10:46:28.906,9.987,0.0,0.0,21390.0,47.48,40.0,0.0,0.0,47.48
2026-04-18 10:46:30.932,12.013,0.0,0.0,21390.0,46.81,40.0,0.0,0.0,46.81
2026-04-18 10:46:32.952,14.033,0.0,0.0,21390.0,49.85,41.0,0.0,0.0,49.85
2026-04-18 10:46:34.992,16.073,0.0,0.0,21390.0,48.34,41.0,0.0,0.0,48.34
2026-04-18 10:46:37.030,18.111,0.0,0.0,21390.0,46.69,40.0,0.0,0.0,46.69
2026-04-18 10:46:39.064,20.145,0.0,0.0,21390.0,46.87,40.0,0.0,0.0,46.87
2026-04-18 10:46:41.099,22.18,0.0,0.0,21390.0,55.91,41.0,0.0,0.0,55.91
2026-04-18 10:46:43.135,24.216,0.0,0.0,21390.0,46.62,40.0,0.0,0.0,46.62
2026-04-18 10:46:45.171,26.252,0.0,0.0,21390.0,46.57,40.0,0.0,0.0,46.57
2026-04-18 10:46:47.205,28.286,0.0,0.0,21390.0,47.75,41.0,0.0,0.0,47.75
2026-04-18 10:46:49.240,30.321,0.0,0.0,21390.0,47.7,41.0,0.0,0.0,47.7
2026-04-18 10:46:51.275,32.356,0.0,0.0,21390.0,46.48,40.0,0.0,0.0,46.48
2026-04-18 10:46:53.310,34.39,0.0,0.0,21390.0,46.48,40.0,0.0,0.0,46.48
2026-04-18 10:46:55.344,36.425,0.0,0.0,21390.0,56.29,41.0,0.0,0.0,56.29
2026-04-18 10:46:57.379,38.46,0.0,0.0,21390.0,47.02,40.0,0.0,0.0,47.02
2026-04-18 10:46:59.415,40.496,0.0,0.0,21390.0,46.43,40.0,0.0,0.0,46.43
2026-04-18 10:47:01.450,42.531,0.0,0.0,21390.0,46.47,40.0,0.0,0.0,46.47
2026-04-18 10:47:03.485,44.566,0.0,0.0,21390.0,48.04,41.0,0.0,0.0,48.04
2026-04-18 10:47:05.520,46.601,0.0,0.0,21390.0,46.75,40.0,0.0,0.0,46.75
2026-04-18 10:47:07.555,48.636,0.0,0.0,21390.0,46.94,40.0,0.0,0.0,46.94
2026-04-18 10:47:09.591,50.672,0.0,0.0,21390.0,56.32,41.0,0.0,0.0,56.32
2026-04-18 10:47:11.627,52.708,0.0,0.0,21390.0,46.76,40.0,0.0,0.0,46.76
2026-04-18 10:47:13.662,54.743,0.0,0.0,21390.0,46.57,40.0,0.0,0.0,46.57
