timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-27T06:42:40.405858+00:00,1.9,89.45,2014.83
2026-05-27T06:42:41.052594+00:00,1.6,89.45,2014.83
2026-05-27T06:42:41.711429+00:00,1.7,89.49,2014.83
2026-05-27T06:42:42.396931+00:00,2.7,89.52,2014.83
2026-05-27T06:42:43.055882+00:00,3.2,89.61,2014.83
2026-05-27T06:42:43.843923+00:00,1.1,89.62,2014.83
2026-05-27T06:42:44.518808+00:00,2.4,89.58,2014.83
2026-05-27T06:42:45.190761+00:00,2.7,89.62,2014.83
2026-05-27T06:42:45.860431+00:00,1.3,89.67,2014.83
2026-05-27T06:42:46.533175+00:00,1.4,89.83,2014.83
2026-05-27T06:42:47.192721+00:00,2.3,89.89,2014.83
2026-05-27T06:42:47.864811+00:00,2.6,89.93,2014.83
2026-05-27T06:42:48.552649+00:00,2.6,89.98,2014.83
2026-05-27T06:42:49.231917+00:00,1.7,90.04,2014.83
2026-05-27T06:42:49.919141+00:00,1.1,90.06,2014.83
2026-05-27T06:42:51.169354+00:00,1.4,90.23,2014.83
2026-05-27T06:42:52.641950+00:00,1.5,90.44,2014.83
2026-05-27T06:42:53.304991+00:00,2.5,90.77,2014.83
2026-05-27T06:42:53.980248+00:00,2.3,91.17,2014.83
2026-05-27T06:42:54.653464+00:00,1.5,91.28,2014.83
2026-05-27T06:42:55.315307+00:00,2.1,91.37,2014.83
2026-05-27T06:42:55.977367+00:00,1.7,91.41,2014.83
2026-05-27T06:42:56.663669+00:00,2.3,91.44,2014.83
2026-05-27T06:42:57.326669+00:00,1.7,91.46,2014.83
2026-05-27T06:42:58.002347+00:00,1.6,91.44,2014.83
2026-05-27T06:42:58.689477+00:00,2.1,91.54,2014.83
2026-05-27T06:42:59.440835+00:00,1.7,91.59,2014.83
2026-05-27T06:43:00.104381+00:00,1.9,91.63,2014.83
2026-05-27T06:43:00.838701+00:00,3.0,92.67,2014.83
2026-05-27T06:43:01.500615+00:00,6.7,93.52,2014.83
2026-05-27T06:43:02.178367+00:00,4.0,93.83,2014.83
2026-05-27T06:43:02.840077+00:00,4.4,94.18,2014.83
2026-05-27T06:43:03.528004+00:00,4.1,94.40,2014.83
2026-05-27T06:43:05.035878+00:00,2.8,94.38,2014.83
2026-05-27T06:43:06.001623+00:00,5.6,94.48,2014.83
2026-05-27T06:43:06.690131+00:00,5.5,94.62,2014.83
2026-05-27T06:43:07.379498+00:00,6.7,94.89,2014.83
2026-05-27T06:43:08.052198+00:00,5.3,95.22,2014.83
2026-05-27T06:43:08.727420+00:00,4.1,95.55,2014.83
2026-05-27T06:43:09.487100+00:00,5.1,95.71,2014.83
2026-05-27T06:43:10.161777+00:00,5.9,95.94,2014.83
2026-05-27T06:43:10.835508+00:00,3.9,96.09,2014.83
2026-05-27T06:43:11.680465+00:00,1.6,96.20,2014.83
2026-05-27T06:43:13.195007+00:00,1.6,96.36,2014.83
2026-05-27T06:43:14.385330+00:00,4.6,97.87,2014.83
2026-05-27T06:43:15.043177+00:00,2.6,99.20,2014.83
2026-05-27T06:43:16.152429+00:00,3.5,99.99,2014.83
2026-05-27T06:43:17.137499+00:00,4.2,100.42,2014.83
2026-05-27T06:43:17.784088+00:00,5.6,101.22,2014.83
2026-05-27T06:43:18.509592+00:00,5.8,102.14,2014.83
2026-05-27T06:43:19.215043+00:00,9.2,102.35,2014.83
2026-05-27T06:43:19.904175+00:00,8.2,102.63,2014.83
2026-05-27T06:43:20.612118+00:00,9.7,102.48,2014.83
2026-05-27T06:43:21.317310+00:00,8.7,102.44,2014.83
2026-05-27T06:43:22.009902+00:00,8.3,102.66,2014.83
2026-05-27T06:43:22.704670+00:00,8.1,102.68,2014.83
2026-05-27T06:43:23.417694+00:00,7.7,102.82,2014.83
2026-05-27T06:43:24.093113+00:00,6.2,102.78,2014.83
2026-05-27T06:43:24.782814+00:00,4.5,102.76,2014.83
2026-05-27T06:43:25.464594+00:00,5.1,102.75,2014.83
2026-05-27T06:43:26.147231+00:00,5.0,102.71,2014.83
2026-05-27T06:43:26.817911+00:00,5.7,102.65,2014.83
2026-05-27T06:43:27.510719+00:00,4.1,102.69,2014.83
2026-05-27T06:43:28.180635+00:00,4.5,102.76,2014.83
2026-05-27T06:43:28.852956+00:00,5.1,102.84,2014.83
