timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-18 10:29:58.222,1.9,45.1,37.2,12.0,0.0,1.6,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,4.23,55363.6,8795.3
2026-04-18 10:30:00.243,3.921,12.5,5.0,52.5,37.9,11.4,4.5,11.9,5.0,10.9,4.0,10.9,4.5,11.3,4.0,11.4,4.4,11.9,11.4,12.0,11.4,11.9,11.9,11.4,11.9,12.33,55639.7,8519.1
2026-04-18 10:30:02.273,5.951,58.2,1.5,57.4,0.0,57.6,1.5,57.4,0.5,57.6,0.5,57.4,0.0,57.6,0.0,57.1,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.68,55645.4,8513.5
2026-04-18 10:30:04.293,7.971,60.5,1.0,59.2,0.0,59.1,0.5,59.4,0.0,59.4,0.0,59.4,0.5,59.4,1.0,59.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.28,55642.4,8516.5
2026-04-18 10:30:06.315,9.993,61.2,3.0,60.6,0.5,60.9,1.5,60.9,0.5,60.6,0.5,60.7,0.5,60.6,0.5,60.9,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.91,55640.6,8518.3
2026-04-18 10:30:08.337,12.015,61.0,1.0,59.7,0.0,59.4,1.0,59.7,0.0,59.7,0.5,59.9,1.0,59.7,0.0,59.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.42,55639.3,8519.6
2026-04-18 10:30:10.357,14.035,82.2,2.5,81.4,1.0,81.8,2.5,81.8,0.5,81.4,0.0,81.4,0.0,81.4,1.5,81.8,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.93,55636.7,8522.2
2026-04-18 10:30:12.391,16.069,100.0,3.0,100.0,0.5,100.0,3.5,100.0,1.0,100.0,0.5,100.0,1.5,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.15,55636.8,8522.0
2026-04-18 10:30:14.424,18.102,100.0,3.0,100.0,1.5,100.0,4.5,100.0,2.0,100.0,1.5,100.0,0.5,100.0,1.0,100.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.31,55636.5,8522.4
2026-04-18 10:30:16.458,20.136,100.0,3.0,100.0,0.5,100.0,2.5,100.0,1.5,100.0,0.5,100.0,1.0,100.0,0.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.08,55633.7,8525.2
2026-04-18 10:30:18.492,22.17,100.0,1.5,100.0,0.5,100.0,2.0,100.0,0.5,100.0,1.0,100.0,0.5,100.0,1.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,55637.0,8521.8
2026-04-18 10:30:20.527,24.205,100.0,1.5,100.0,1.0,100.0,2.5,100.0,1.5,100.0,2.0,100.0,1.5,100.0,1.0,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.15,55637.1,8521.8
