timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-15 22:36:20.134,1.9,4.7,99.5,4.7,4.2,4.2,5.2,4.2,4.7,4.2,4.2,4.7,4.7,4.7,4.2,4.7,4.2,4.2,4.7,4.7,4.7,4.7,4.2,4.7,4.7,8.48,43527.6,20631.3
2026-04-15 22:36:22.161,3.927,97.5,1.0,43.1,0.5,43.1,0.0,42.9,0.5,42.9,0.0,43.1,0.0,42.8,0.5,42.6,0.5,44.1,43.8,44.3,44.1,43.6,43.8,43.8,43.8,31.35,43767.5,20391.4
2026-04-15 22:36:24.178,5.945,74.8,0.0,73.5,1.0,73.5,0.0,73.5,0.5,73.5,1.0,73.5,0.0,73.5,0.5,73.5,0.0,73.2,73.5,73.4,73.0,73.5,73.4,73.4,73.5,49.13,43783.3,20375.6
2026-04-15 22:36:26.216,7.983,61.4,1.5,60.9,0.5,60.6,1.0,60.9,0.5,60.9,0.0,60.9,0.0,60.9,0.5,61.1,0.5,60.9,60.9,60.6,60.9,60.9,60.6,60.6,60.6,40.75,43800.1,20358.7
2026-04-15 22:36:28.240,10.006,93.1,0.5,93.1,1.0,93.1,0.5,92.6,0.5,92.6,0.5,92.6,0.5,92.6,1.5,93.1,0.0,93.6,94.0,94.1,93.6,93.6,94.1,94.0,94.1,62.45,43800.3,20358.6
2026-04-15 22:36:30.264,12.03,51.7,1.0,51.0,1.0,51.0,1.0,51.2,0.5,51.5,0.5,51.5,0.0,51.5,0.0,51.0,0.0,51.0,51.0,51.0,51.0,50.7,51.0,51.0,50.7,34.24,43800.2,20358.7
2026-04-15 22:36:32.281,14.048,98.0,9.0,98.0,0.5,98.0,0.5,97.5,0.0,97.5,0.0,97.5,0.0,97.5,0.0,98.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.38,43877.2,20281.6
2026-04-15 22:36:34.298,16.065,98.5,100.0,98.5,2.0,98.5,1.5,98.5,1.5,98.5,0.0,98.5,0.5,98.5,0.0,98.0,0.5,99.5,98.5,98.5,98.5,99.0,98.5,98.5,98.5,70.12,43921.1,20237.8
2026-04-15 22:36:36.318,18.084,90.6,50.7,89.6,0.0,89.2,0.5,89.6,0.5,89.7,0.0,89.2,0.5,89.2,0.0,89.6,0.0,92.1,92.0,92.1,92.1,91.6,92.1,92.0,92.1,62.71,44054.4,20104.4
2026-04-15 22:36:38.335,20.101,83.1,12.4,82.3,0.5,82.6,2.5,82.2,1.5,82.2,0.5,82.6,1.0,82.6,0.5,82.6,0.0,82.2,82.3,82.2,82.6,82.6,82.3,82.7,82.6,55.77,44047.8,20111.0
2026-04-15 22:36:40.353,22.12,97.5,4.5,97.5,0.0,97.0,0.5,97.5,0.0,97.5,1.0,97.5,0.0,97.0,0.0,97.1,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.07,44030.5,20128.4
2026-04-15 22:36:42.378,24.145,99.0,11.9,98.5,2.0,98.5,1.0,98.5,2.0,98.5,0.0,98.5,0.0,98.5,1.0,98.5,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.93,43988.2,20170.7
2026-04-15 22:36:44.401,26.168,98.0,2.5,98.0,1.5,98.0,1.5,98.0,2.0,98.0,1.5,98.0,2.5,98.0,1.5,98.0,2.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.65,43956.4,20202.5
2026-04-15 22:36:46.419,28.186,96.0,0.5,99.0,0.0,96.0,0.5,96.0,0.5,95.6,0.0,95.6,1.0,96.0,0.5,96.0,0.5,96.5,96.5,96.5,96.5,96.5,96.5,96.1,96.0,64.37,43925.3,20233.5
