ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
92.0,harvest,mon_L3_00,262.9,16.04,0.00
92.0,harvest,mon_L3_01,239.9,16.55,16.55
94.0,harvest,mon_L3_00,244.0,15.99,0.00
94.0,harvest,mon_L3_01,238.6,16.48,16.48
96.0,harvest,mon_L3_00,250.8,15.94,0.00
96.0,harvest,mon_L3_01,246.3,16.46,16.46
98.0,harvest,mon_L3_00,247.6,15.95,0.00
98.0,harvest,mon_L3_01,249.1,16.44,16.44
100.0,harvest,mon_L3_00,237.0,15.97,0.00
100.0,harvest,mon_L3_01,241.4,16.41,16.41
102.0,harvest,mon_L3_00,234.8,16.02,0.00
102.0,harvest,mon_L3_01,253.5,16.47,16.47
104.0,harvest,mon_L3_00,236.4,16.03,0.00
104.0,harvest,mon_L3_01,253.5,16.50,16.50
106.0,harvest,mon_L3_00,251.6,15.92,0.00
106.0,harvest,mon_L3_01,252.9,16.48,16.48
108.0,harvest,mon_L3_00,246.4,15.97,0.00
108.0,harvest,mon_L3_01,250.8,16.46,16.46
110.0,harvest,mon_L3_00,258.3,15.98,0.00
110.0,harvest,mon_L3_01,253.2,16.47,16.47
112.0,harvest,mon_L3_00,252.0,15.92,0.00
112.0,harvest,mon_L3_01,253.6,16.44,16.44
114.0,harvest,mon_L3_00,259.9,15.94,0.00
114.0,harvest,mon_L3_01,249.1,16.43,16.43
116.0,harvest,mon_L3_00,246.8,16.00,0.00
116.0,harvest,mon_L3_01,251.2,16.43,16.43
118.0,harvest,mon_L3_00,250.0,15.99,0.00
118.0,harvest,mon_L3_01,253.5,16.49,16.49
120.0,harvest,mon_L3_00,255.9,15.93,0.00
120.0,harvest,mon_L3_01,252.0,16.47,16.47
122.0,harvest,mon_L3_00,245.2,16.04,0.00
122.0,harvest,mon_L3_01,252.8,16.43,16.43
124.0,harvest,mon_L3_00,245.4,16.02,0.00
124.0,harvest,mon_L3_01,255.8,16.53,16.53
126.0,harvest,mon_L3_00,252.1,16.02,0.00
126.0,harvest,mon_L3_01,253.5,16.48,16.47
128.0,harvest,mon_L3_00,239.3,16.03,0.00
128.0,harvest,mon_L3_01,249.3,16.47,16.47
130.0,harvest,mon_L3_00,240.6,16.02,0.00
130.0,harvest,mon_L3_01,252.0,16.41,16.41
132.0,harvest,mon_L3_00,247.6,16.03,0.00
132.0,harvest,mon_L3_01,248.0,16.53,16.53
134.0,harvest,mon_L3_00,249.6,15.97,0.00
134.0,harvest,mon_L3_01,253.2,16.47,16.47
136.0,harvest,mon_L3_00,238.1,15.96,0.00
136.0,harvest,mon_L3_01,249.3,16.44,16.44
138.0,harvest,mon_L3_00,248.1,15.95,0.00
138.0,harvest,mon_L3_01,250.4,16.47,16.47
140.0,harvest,mon_L3_00,248.6,15.93,0.00
140.0,harvest,mon_L3_01,245.9,16.45,16.45
142.0,harvest,mon_L3_00,249.3,15.95,0.00
142.0,harvest,mon_L3_01,247.0,16.46,16.46
144.0,harvest,mon_L3_00,231.7,15.99,0.00
144.0,harvest,mon_L3_01,241.2,16.51,16.51
146.0,harvest,mon_L3_00,235.1,16.00,0.00
146.0,harvest,mon_L3_01,253.0,16.44,16.44
148.0,harvest,mon_L3_00,233.7,16.01,0.00
148.0,harvest,mon_L3_01,253.0,16.41,16.41
150.0,harvest,mon_L3_00,246.4,15.93,0.00
150.0,harvest,mon_L3_01,243.4,16.53,16.53
152.0,harvest,mon_L3_00,238.2,15.92,0.00
152.0,harvest,mon_L3_01,240.6,16.52,16.52
154.0,harvest,mon_L3_00,236.8,16.02,0.00
154.0,harvest,mon_L3_01,238.1,16.48,16.48
156.0,harvest,mon_L3_00,240.2,15.97,0.00
156.0,harvest,mon_L3_01,248.8,16.44,16.44
158.0,harvest,mon_L3_00,240.6,15.97,0.00
158.0,harvest,mon_L3_01,244.3,16.50,16.50
160.0,harvest,mon_L3_00,250.8,15.93,0.00
160.0,harvest,mon_L3_01,245.5,16.50,16.50
162.0,harvest,mon_L3_00,263.6,15.94,0.00
162.0,harvest,mon_L3_01,254.1,16.47,16.47
164.0,harvest,mon_L3_00,240.5,15.97,0.00
164.0,harvest,mon_L3_01,246.8,16.47,16.47
166.0,harvest,mon_L3_00,241.1,15.96,0.00
166.0,harvest,mon_L3_01,248.7,16.45,16.45
168.0,harvest,mon_L3_00,242.1,15.96,0.00
168.0,harvest,mon_L3_01,251.7,16.46,16.46
170.0,harvest,mon_L3_00,238.2,15.96,0.00
170.0,harvest,mon_L3_01,252.7,16.48,16.48
172.0,harvest,mon_L3_00,257.8,15.96,0.00
172.0,harvest,mon_L3_01,248.1,16.49,16.49
174.0,harvest,mon_L3_00,262.5,15.96,0.00
174.0,harvest,mon_L3_01,249.4,16.43,16.43
176.0,harvest,mon_L3_00,253.7,15.96,0.00
176.0,harvest,mon_L3_01,249.6,16.43,16.43
178.0,harvest,mon_L3_00,247.7,15.94,0.00
178.0,harvest,mon_L3_01,251.1,16.49,16.49
180.0,harvest,mon_L3_00,260.4,15.96,0.00
180.0,harvest,mon_L3_01,248.0,16.48,16.48
182.0,harvest,mon_L3_00,259.3,15.98,0.00
182.0,harvest,mon_L3_01,254.6,16.51,16.51
184.0,harvest,mon_L3_00,236.0,16.01,0.00
184.0,harvest,mon_L3_01,251.7,16.42,16.42
186.0,harvest,mon_L3_00,251.2,15.97,0.00
186.0,harvest,mon_L3_01,257.7,16.38,16.38
188.0,harvest,mon_L3_00,258.6,15.95,0.00
188.0,harvest,mon_L3_01,256.9,16.33,16.33
190.0,harvest,mon_L3_00,247.5,15.95,0.00
190.0,harvest,mon_L3_01,262.0,16.42,16.42
192.0,harvest,mon_L3_00,252.7,15.97,0.00
192.0,harvest,mon_L3_01,253.2,16.45,16.45
194.0,harvest,mon_L3_00,262.9,15.96,0.00
194.0,harvest,mon_L3_01,247.0,16.45,16.45
196.0,harvest,mon_L3_00,258.9,15.96,0.00
196.0,harvest,mon_L3_01,253.7,16.46,16.46
198.0,harvest,mon_L3_00,257.1,15.98,0.00
198.0,harvest,mon_L3_01,260.3,16.45,16.45
200.0,harvest,mon_L3_00,257.2,16.00,0.00
200.0,harvest,mon_L3_01,257.5,16.44,16.44
202.0,harvest,mon_L3_00,255.7,15.93,0.00
202.0,harvest,mon_L3_01,258.0,16.45,16.45
204.0,harvest,mon_L3_00,265.5,15.98,0.00
204.0,harvest,mon_L3_01,243.0,16.51,16.51
206.0,harvest,mon_L3_00,256.8,15.97,0.00
206.0,harvest,mon_L3_01,258.0,16.47,16.47
208.0,harvest,mon_L3_00,263.0,15.95,0.00
208.0,harvest,mon_L3_01,257.0,16.45,16.45
210.0,harvest,mon_L3_00,242.3,15.98,0.00
210.0,harvest,mon_L3_01,225.4,16.56,16.56
212.0,harvest,mon_L3_00,248.4,16.01,0.00
212.0,harvest,mon_L3_01,259.7,16.54,16.54
214.1,harvest,mon_L3_00,227.8,16.05,0.00
214.1,harvest,mon_L3_01,254.1,16.51,16.51
216.1,harvest,mon_L3_00,265.1,16.02,0.00
216.1,harvest,mon_L3_01,260.0,16.53,16.53
218.1,harvest,mon_L3_00,253.9,16.00,0.00
218.1,harvest,mon_L3_01,252.8,16.55,16.55
220.1,harvest,mon_L3_00,234.8,16.06,0.00
220.1,harvest,mon_L3_01,240.0,16.57,16.57
222.1,harvest,mon_L3_00,237.2,15.92,0.00
222.1,harvest,mon_L3_01,244.2,16.51,16.51
224.1,harvest,mon_L3_00,230.4,15.97,0.00
224.1,harvest,mon_L3_01,225.2,16.62,16.62
226.1,harvest,mon_L3_00,227.6,15.94,0.00
226.1,harvest,mon_L3_01,246.4,16.64,16.64
228.1,harvest,mon_L3_00,221.8,15.93,0.00
228.1,harvest,mon_L3_01,246.7,16.57,16.57
230.1,harvest,mon_L3_00,225.4,15.95,0.00
230.1,harvest,mon_L3_01,246.0,16.51,16.51
232.1,harvest,mon_L3_00,223.9,15.98,0.00
232.1,harvest,mon_L3_01,248.7,16.49,16.49
234.1,harvest,mon_L3_00,226.1,15.95,0.00
234.1,harvest,mon_L3_01,242.2,16.53,16.53
236.1,harvest,mon_L3_00,224.1,15.97,0.00
236.1,harvest,mon_L3_01,235.3,16.59,16.59
238.1,harvest,mon_L3_00,230.5,15.94,0.00
238.1,harvest,mon_L3_01,251.4,16.51,16.51
240.1,harvest,mon_L3_00,222.5,16.08,0.00
240.1,harvest,mon_L3_01,250.9,16.50,16.50
242.1,harvest,mon_L3_00,241.8,15.95,0.00
242.1,harvest,mon_L3_01,240.2,16.54,16.54
244.1,harvest,mon_L3_00,254.3,15.91,0.00
244.1,harvest,mon_L3_01,239.5,16.51,16.51
246.1,harvest,mon_L3_00,260.0,15.92,0.00
246.1,harvest,mon_L3_01,242.9,16.57,16.57
248.1,harvest,mon_L3_00,246.7,15.97,0.00
248.1,harvest,mon_L3_01,214.7,16.53,16.53
250.1,harvest,mon_L3_00,244.5,15.94,0.00
250.1,harvest,mon_L3_01,239.5,16.52,16.52
252.1,harvest,mon_L3_00,258.6,15.96,0.00
252.1,harvest,mon_L3_01,249.0,16.51,16.51
254.1,harvest,mon_L3_00,242.6,15.96,0.00
254.1,harvest,mon_L3_01,249.6,16.48,16.48
256.1,harvest,mon_L3_00,245.4,15.96,0.00
256.1,harvest,mon_L3_01,242.8,16.53,16.53
258.1,harvest,mon_L3_00,256.5,15.99,0.00
258.1,harvest,mon_L3_01,244.1,16.50,16.50
260.1,harvest,mon_L3_00,248.8,15.96,0.00
260.1,harvest,mon_L3_01,250.3,16.59,16.59
262.1,harvest,mon_L3_00,248.8,15.98,0.00
262.1,harvest,mon_L3_01,252.1,16.49,16.49
264.1,harvest,mon_L3_00,246.1,16.04,0.00
264.1,harvest,mon_L3_01,241.5,16.53,16.53
266.1,harvest,mon_L3_00,245.2,15.93,0.00
266.1,harvest,mon_L3_01,248.3,16.55,16.55
268.1,harvest,mon_L3_00,252.9,15.98,0.00
268.1,harvest,mon_L3_01,242.3,16.59,16.59
270.1,harvest,mon_L3_00,248.0,16.07,0.00
270.1,harvest,mon_L3_01,244.6,16.56,16.56
272.1,harvest,mon_L3_00,255.0,15.99,0.00
272.1,harvest,mon_L3_01,245.6,16.54,16.54
274.1,harvest,mon_L3_00,263.0,15.94,0.00
274.1,harvest,mon_L3_01,248.6,16.47,16.47
276.1,harvest,mon_L3_00,247.3,16.01,0.00
276.1,harvest,mon_L3_01,244.7,16.50,16.50
278.1,harvest,mon_L3_00,256.2,16.01,0.00
278.1,harvest,mon_L3_01,245.4,16.49,16.49
280.1,harvest,mon_L3_00,260.7,15.99,0.00
280.1,harvest,mon_L3_01,241.9,16.50,16.50
282.1,harvest,mon_L3_00,240.5,15.85,0.00
282.1,harvest,mon_L3_01,240.4,16.52,16.52
284.1,harvest,mon_L3_00,244.5,15.96,0.00
284.1,harvest,mon_L3_01,243.9,16.46,16.46
286.1,harvest,mon_L3_00,256.6,15.96,0.00
286.1,harvest,mon_L3_01,242.0,16.50,16.50
288.1,harvest,mon_L3_00,258.8,15.93,0.00
288.1,harvest,mon_L3_01,245.5,16.46,16.46
290.1,harvest,mon_L3_00,244.3,15.93,0.00
290.1,harvest,mon_L3_01,236.8,16.52,16.52
292.1,harvest,mon_L3_00,251.2,15.92,0.00
292.1,harvest,mon_L3_01,243.0,16.52,16.52
294.1,harvest,mon_L3_00,261.4,15.95,0.00
294.1,harvest,mon_L3_01,246.2,16.54,16.54
296.1,harvest,mon_L3_00,224.8,15.95,0.00
296.1,harvest,mon_L3_01,248.8,16.47,16.47
298.1,harvest,mon_L3_00,232.4,15.99,0.00
298.1,harvest,mon_L3_01,245.4,16.48,16.48
300.1,harvest,mon_L3_00,250.0,16.03,0.00
300.1,harvest,mon_L3_01,247.4,16.53,16.53
302.1,harvest,mon_L3_00,231.2,16.04,0.00
302.1,harvest,mon_L3_01,249.6,16.48,16.48
304.1,harvest,mon_L3_00,231.6,15.95,0.00
304.1,harvest,mon_L3_01,249.4,16.46,16.46
306.1,harvest,mon_L3_00,229.7,15.97,0.00
306.1,harvest,mon_L3_01,251.5,16.46,16.46
308.1,harvest,mon_L3_00,239.4,15.95,0.00
308.1,harvest,mon_L3_01,247.5,16.49,16.49
310.1,harvest,mon_L3_00,240.8,15.97,0.00
310.1,harvest,mon_L3_01,247.4,16.48,16.48
312.1,harvest,mon_L3_00,229.8,15.93,0.00
312.1,harvest,mon_L3_01,253.0,16.45,16.45
314.1,harvest,mon_L3_00,239.4,15.96,0.00
314.1,harvest,mon_L3_01,253.2,16.46,16.46
316.1,harvest,mon_L3_00,241.6,15.95,0.00
316.1,harvest,mon_L3_01,255.4,16.45,16.45
318.1,harvest,mon_L3_00,236.0,15.95,0.00
318.1,harvest,mon_L3_01,248.7,16.41,16.41
320.1,harvest,mon_L3_00,233.4,15.95,0.00
320.1,harvest,mon_L3_01,250.8,16.48,16.48
322.1,harvest,mon_L3_00,260.9,15.97,0.00
322.1,harvest,mon_L3_01,255.7,16.41,16.41
324.1,harvest,mon_L3_00,260.6,15.94,0.00
324.1,harvest,mon_L3_01,253.8,16.40,16.40
326.1,harvest,mon_L3_00,250.2,15.95,0.00
326.1,harvest,mon_L3_01,257.7,16.44,16.44
328.1,harvest,mon_L3_00,249.0,15.94,0.00
328.1,harvest,mon_L3_01,249.7,16.38,16.38
330.1,harvest,mon_L3_00,258.5,15.92,0.00
330.1,harvest,mon_L3_01,250.1,16.41,16.41
332.1,harvest,mon_L3_00,259.9,15.97,0.00
332.1,harvest,mon_L3_01,251.2,16.50,16.50
334.1,harvest,mon_L3_00,257.2,16.02,0.00
334.1,harvest,mon_L3_01,247.1,16.46,16.46
336.1,harvest,mon_L3_00,238.8,16.03,0.00
336.1,harvest,mon_L3_01,254.2,16.44,16.44
338.1,harvest,mon_L3_00,254.4,16.00,0.00
338.1,harvest,mon_L3_01,252.9,16.38,16.38
340.1,harvest,mon_L3_00,245.3,15.98,0.00
340.1,harvest,mon_L3_01,255.9,16.41,16.41
342.1,harvest,mon_L3_00,253.4,15.95,0.00
342.1,harvest,mon_L3_01,258.2,16.46,16.46
344.1,harvest,mon_L3_00,259.8,15.94,0.00
344.1,harvest,mon_L3_01,255.5,16.41,16.41
346.1,harvest,mon_L3_00,255.8,16.00,0.00
346.1,harvest,mon_L3_01,255.2,16.35,16.35
348.1,harvest,mon_L3_00,247.4,15.95,0.00
348.1,harvest,mon_L3_01,255.1,16.40,16.40
350.1,harvest,mon_L3_00,261.7,15.95,0.00
350.1,harvest,mon_L3_01,256.4,16.45,16.45
352.1,harvest,mon_L3_00,257.3,15.95,0.00
352.1,harvest,mon_L3_01,254.4,16.42,16.42
354.1,harvest,mon_L3_00,235.5,15.99,0.00
354.1,harvest,mon_L3_01,271.8,16.38,16.38
356.1,harvest,mon_L3_00,238.0,16.08,0.00
356.1,harvest,mon_L3_01,244.2,16.64,16.64
358.1,harvest,mon_L3_00,252.0,16.04,0.00
358.1,harvest,mon_L3_01,241.4,16.60,16.60
360.1,harvest,mon_L3_00,233.9,15.98,0.00
360.1,harvest,mon_L3_01,238.1,16.58,16.58
362.1,harvest,mon_L3_00,244.8,16.04,0.00
362.1,harvest,mon_L3_01,242.0,16.57,16.57
364.1,harvest,mon_L3_00,246.9,15.99,0.00
364.1,harvest,mon_L3_01,246.6,16.52,16.52
366.1,harvest,mon_L3_00,229.1,15.94,0.00
366.1,harvest,mon_L3_01,241.9,16.53,16.53
368.1,harvest,mon_L3_00,241.2,15.94,0.00
368.1,harvest,mon_L3_01,242.6,16.47,16.47
370.1,harvest,mon_L3_00,247.0,15.97,0.00
370.1,harvest,mon_L3_01,244.9,16.48,16.48
372.1,harvest,mon_L3_00,243.5,15.93,0.00
372.1,harvest,mon_L3_01,243.6,16.51,16.51
374.1,harvest,mon_L3_00,254.5,15.97,0.00
374.1,harvest,mon_L3_01,239.5,16.52,16.52
376.1,harvest,mon_L3_00,240.8,15.96,0.00
376.1,harvest,mon_L3_01,244.0,16.54,16.54
378.1,harvest,mon_L3_00,241.8,15.93,0.00
378.1,harvest,mon_L3_01,239.1,16.48,16.48
380.1,harvest,mon_L3_00,238.2,15.98,0.00
380.1,harvest,mon_L3_01,242.9,16.47,16.47
382.1,harvest,mon_L3_00,233.4,15.96,0.00
382.1,harvest,mon_L3_01,245.5,16.47,16.47
384.1,harvest,mon_L3_00,223.6,16.02,0.00
384.1,harvest,mon_L3_01,242.1,16.43,16.43
386.1,harvest,mon_L3_00,221.2,16.02,0.00
386.1,harvest,mon_L3_01,246.2,16.45,16.45
388.1,harvest,mon_L3_00,233.0,15.97,0.00
388.1,harvest,mon_L3_01,246.9,16.42,16.42
390.1,harvest,mon_L3_00,226.8,16.02,0.00
390.1,harvest,mon_L3_01,243.5,16.47,16.47
392.1,harvest,mon_L3_00,226.9,16.03,0.00
392.1,harvest,mon_L3_01,197.9,16.51,16.51
394.1,harvest,mon_L3_00,217.4,16.01,0.00
394.1,harvest,mon_L3_01,246.1,16.51,16.50
396.1,harvest,mon_L3_00,215.2,16.00,0.00
396.1,harvest,mon_L3_01,244.1,16.49,16.49
398.1,harvest,mon_L3_00,226.2,15.91,0.00
398.1,harvest,mon_L3_01,244.2,16.48,16.48
400.1,harvest,mon_L3_00,250.4,15.93,0.00
400.1,harvest,mon_L3_01,246.2,16.40,16.40
402.1,harvest,mon_L3_00,251.2,16.01,0.00
402.1,harvest,mon_L3_01,245.3,16.53,16.53
404.1,harvest,mon_L3_00,240.1,15.95,0.00
404.1,harvest,mon_L3_01,245.9,16.45,16.45
406.1,harvest,mon_L3_00,246.2,15.98,0.00
406.1,harvest,mon_L3_01,246.0,16.42,16.42
408.1,harvest,mon_L3_00,257.8,15.96,0.00
408.1,harvest,mon_L3_01,247.4,16.43,16.43
410.1,harvest,mon_L3_00,254.6,15.96,0.00
410.1,harvest,mon_L3_01,240.9,16.46,16.46
412.1,harvest,mon_L3_00,261.8,15.95,0.00
412.1,harvest,mon_L3_01,242.0,16.45,16.45
414.1,harvest,mon_L3_00,259.1,15.97,0.00
414.1,harvest,mon_L3_01,241.6,16.37,16.37
416.1,harvest,mon_L3_00,256.3,15.91,0.00
416.1,harvest,mon_L3_01,242.5,16.45,16.45
418.1,harvest,mon_L3_00,252.8,15.88,0.00
418.1,harvest,mon_L3_01,230.2,16.44,16.44
420.1,harvest,mon_L3_00,237.8,15.93,0.00
420.1,harvest,mon_L3_01,240.7,16.43,16.42
422.1,harvest,mon_L3_00,235.2,15.92,0.00
422.1,harvest,mon_L3_01,240.1,16.47,16.47
424.1,harvest,mon_L3_00,258.9,15.93,0.00
424.1,harvest,mon_L3_01,241.8,16.47,16.47
426.1,harvest,mon_L3_00,241.9,16.01,0.00
426.1,harvest,mon_L3_01,238.2,16.47,16.47
428.1,harvest,mon_L3_00,253.0,15.98,0.00
428.1,harvest,mon_L3_01,241.4,16.46,16.46
430.1,harvest,mon_L3_00,253.7,16.01,0.00
430.1,harvest,mon_L3_01,243.2,16.43,16.43
432.1,harvest,mon_L3_00,238.2,15.94,0.00
432.1,harvest,mon_L3_01,235.2,16.46,16.46
434.1,harvest,mon_L3_00,255.2,16.04,0.00
434.1,harvest,mon_L3_01,244.6,16.48,16.48
436.1,harvest,mon_L3_00,252.5,15.99,0.00
436.1,harvest,mon_L3_01,243.8,16.48,16.48
438.1,harvest,mon_L3_00,259.0,15.92,0.00
438.1,harvest,mon_L3_01,238.7,16.48,16.48
440.1,harvest,mon_L3_00,246.2,15.96,0.00
440.1,harvest,mon_L3_01,244.9,16.51,16.51
442.1,harvest,mon_L3_00,246.6,16.02,0.00
442.1,harvest,mon_L3_01,242.2,16.54,16.54
444.1,harvest,mon_L3_00,258.3,16.02,0.00
444.1,harvest,mon_L3_01,243.0,16.51,16.51
446.1,harvest,mon_L3_00,244.1,16.01,0.00
446.1,harvest,mon_L3_01,242.6,16.50,16.50
448.1,harvest,mon_L3_00,249.3,15.94,0.00
448.1,harvest,mon_L3_01,245.9,16.48,16.48
450.1,harvest,mon_L3_00,234.0,16.04,0.00
450.1,harvest,mon_L3_01,244.5,16.49,16.49
452.1,harvest,mon_L3_00,256.4,16.02,0.00
452.1,harvest,mon_L3_01,245.6,16.48,16.48
454.1,harvest,mon_L3_00,246.0,15.93,0.00
454.1,harvest,mon_L3_01,241.2,16.49,16.49
456.1,harvest,mon_L3_00,236.4,15.91,0.00
456.1,harvest,mon_L3_01,234.7,16.45,16.44
458.1,harvest,mon_L3_00,253.5,16.00,0.00
458.1,harvest,mon_L3_01,242.3,16.43,16.43
460.1,harvest,mon_L3_00,231.7,15.99,0.00
460.1,harvest,mon_L3_01,244.1,16.44,16.44
462.1,harvest,mon_L3_00,227.6,16.01,0.00
462.1,harvest,mon_L3_01,232.9,16.47,16.47
464.1,harvest,mon_L3_00,238.7,15.98,0.00
464.1,harvest,mon_L3_01,245.0,16.43,16.43
466.1,harvest,mon_L3_00,230.7,15.98,0.00
466.1,harvest,mon_L3_01,247.7,16.45,16.45
468.1,harvest,mon_L3_00,229.2,15.97,0.00
468.1,harvest,mon_L3_01,247.5,16.40,16.40
470.1,harvest,mon_L3_00,234.0,16.05,0.00
470.1,harvest,mon_L3_01,245.7,16.47,16.47
472.1,harvest,mon_L3_00,237.0,15.97,0.00
472.1,harvest,mon_L3_01,251.5,16.46,16.46
474.1,harvest,mon_L3_00,230.6,15.98,0.00
474.1,harvest,mon_L3_01,249.6,16.44,16.44
476.1,harvest,mon_L3_00,221.1,15.96,0.00
476.1,harvest,mon_L3_01,249.3,16.49,16.49
478.1,harvest,mon_L3_00,253.6,15.87,0.00
478.1,harvest,mon_L3_01,253.0,16.44,16.44
480.1,harvest,mon_L3_00,249.4,16.00,0.00
480.1,harvest,mon_L3_01,248.0,16.43,16.43
482.1,harvest,mon_L3_00,261.3,15.95,0.00
482.1,harvest,mon_L3_01,251.2,16.48,16.48
484.1,harvest,mon_L3_00,238.1,15.96,0.00
484.1,harvest,mon_L3_01,243.3,16.44,16.44
486.1,harvest,mon_L3_00,237.3,15.96,0.00
486.1,harvest,mon_L3_01,253.7,16.37,16.37
488.1,harvest,mon_L3_00,263.1,15.97,0.00
488.1,harvest,mon_L3_01,246.9,16.41,16.41
490.1,harvest,mon_L3_00,248.1,15.99,0.00
490.1,harvest,mon_L3_01,251.7,16.46,16.46
492.1,harvest,mon_L3_00,257.3,15.99,0.00
492.1,harvest,mon_L3_01,250.2,16.50,16.50
494.1,harvest,mon_L3_00,254.8,15.95,0.00
494.1,harvest,mon_L3_01,252.1,16.43,16.43
496.1,harvest,mon_L3_00,234.3,15.97,0.00
496.1,harvest,mon_L3_01,249.5,16.46,16.46
498.1,harvest,mon_L3_00,248.7,15.96,0.00
