ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
330.1,harvest,mon_L3_00,246.9,15.88,0.10
330.1,harvest,mon_L3_01,274.3,16.05,16.04
332.1,harvest,mon_L3_00,263.8,15.85,0.10
332.1,harvest,mon_L3_01,273.4,16.05,16.05
334.1,harvest,mon_L3_00,261.8,15.92,0.10
334.1,harvest,mon_L3_01,274.7,16.08,16.08
336.1,harvest,mon_L3_00,253.0,15.93,0.10
336.1,harvest,mon_L3_01,260.2,16.09,16.09
338.1,harvest,mon_L3_00,250.3,15.90,0.10
338.1,harvest,mon_L3_01,269.4,16.12,16.12
340.1,harvest,mon_L3_00,250.8,15.94,0.10
340.1,harvest,mon_L3_01,268.8,16.12,16.12
342.1,harvest,mon_L3_00,260.2,15.94,0.10
342.1,harvest,mon_L3_01,274.6,16.13,16.13
344.1,harvest,mon_L3_00,276.8,15.80,0.10
344.1,harvest,mon_L3_01,291.6,15.99,15.99
346.1,harvest,mon_L3_00,237.9,15.84,0.10
346.1,harvest,mon_L3_01,267.9,16.02,16.02
348.1,harvest,mon_L3_00,272.0,15.81,0.10
348.1,harvest,mon_L3_01,269.1,16.01,16.01
350.1,harvest,mon_L3_00,255.1,15.75,0.10
350.1,harvest,mon_L3_01,266.6,16.03,16.03
352.1,harvest,mon_L3_00,268.5,15.77,0.10
352.1,harvest,mon_L3_01,269.5,15.97,15.97
354.1,harvest,mon_L3_00,266.6,15.78,0.10
354.1,harvest,mon_L3_01,269.1,15.92,15.92
356.1,harvest,mon_L3_00,265.4,15.80,0.10
356.1,harvest,mon_L3_01,271.2,15.89,15.89
358.1,harvest,mon_L3_00,245.5,15.75,0.10
358.1,harvest,mon_L3_01,239.6,15.86,15.86
360.1,harvest,mon_L3_00,272.7,15.71,0.10
360.1,harvest,mon_L3_01,269.2,15.87,15.87
362.1,harvest,mon_L3_00,276.1,15.76,0.10
362.1,harvest,mon_L3_01,269.3,15.91,15.91
364.1,harvest,mon_L3_00,277.1,15.75,0.10
364.1,harvest,mon_L3_01,270.2,15.86,15.86
366.1,harvest,mon_L3_00,267.8,15.72,0.10
366.1,harvest,mon_L3_01,253.9,15.89,15.89
368.1,harvest,mon_L3_00,265.5,15.76,0.10
368.1,harvest,mon_L3_01,267.7,15.93,15.93
370.1,harvest,mon_L3_00,272.8,15.75,0.10
370.1,harvest,mon_L3_01,264.8,15.91,15.91
372.1,harvest,mon_L3_00,275.4,15.78,0.10
372.1,harvest,mon_L3_01,269.6,15.94,15.94
374.1,harvest,mon_L3_00,255.2,15.81,0.10
374.1,harvest,mon_L3_01,271.9,15.91,15.91
376.1,harvest,mon_L3_00,268.8,15.80,0.10
376.1,harvest,mon_L3_01,271.4,15.88,15.88
378.1,harvest,mon_L3_00,275.3,15.76,0.10
378.1,harvest,mon_L3_01,274.1,15.92,15.92
380.1,harvest,mon_L3_00,261.3,15.73,0.10
380.1,harvest,mon_L3_01,275.6,15.89,15.89
382.1,harvest,mon_L3_00,267.4,15.78,0.10
382.1,harvest,mon_L3_01,273.2,15.91,15.91
384.1,harvest,mon_L3_00,266.1,15.76,0.10
384.1,harvest,mon_L3_01,272.3,15.87,15.87
386.1,harvest,mon_L3_00,272.2,15.74,0.10
386.1,harvest,mon_L3_01,268.6,15.90,15.90
388.1,harvest,mon_L3_00,275.7,15.77,0.10
388.1,harvest,mon_L3_01,267.9,15.91,15.91
390.1,harvest,mon_L3_00,263.6,15.83,0.10
390.1,harvest,mon_L3_01,273.9,15.95,15.95
392.1,harvest,mon_L3_00,272.2,15.82,0.10
392.1,harvest,mon_L3_01,265.7,15.89,15.89
394.1,harvest,mon_L3_00,273.2,15.78,0.10
394.1,harvest,mon_L3_01,274.1,15.91,15.91
396.1,harvest,mon_L3_00,263.6,15.78,0.10
396.1,harvest,mon_L3_01,272.1,15.87,15.87
398.1,harvest,mon_L3_00,262.4,15.78,0.10
398.1,harvest,mon_L3_01,269.8,15.88,15.88
400.1,harvest,mon_L3_00,271.3,15.76,0.10
400.1,harvest,mon_L3_01,271.5,15.93,15.93
402.1,harvest,mon_L3_00,275.9,15.80,0.10
402.1,harvest,mon_L3_01,272.2,15.94,15.94
404.1,harvest,mon_L3_00,260.9,15.78,0.10
404.1,harvest,mon_L3_01,268.0,15.90,15.90
406.1,harvest,mon_L3_00,269.9,15.77,0.10
406.1,harvest,mon_L3_01,261.4,15.91,15.91
408.1,harvest,mon_L3_00,275.7,15.74,0.10
408.1,harvest,mon_L3_01,271.4,15.87,15.87
410.1,harvest,mon_L3_00,270.1,15.78,0.10
410.1,harvest,mon_L3_01,268.2,15.92,15.92
412.1,harvest,mon_L3_00,259.6,15.77,0.10
412.1,harvest,mon_L3_01,271.2,15.94,15.94
414.1,harvest,mon_L3_00,261.4,15.80,0.10
414.1,harvest,mon_L3_01,271.5,15.91,15.91
416.1,harvest,mon_L3_00,254.1,15.76,0.10
416.1,harvest,mon_L3_01,274.1,15.87,15.87
418.1,harvest,mon_L3_00,267.0,15.75,0.10
418.1,harvest,mon_L3_01,275.5,15.86,15.86
420.1,harvest,mon_L3_00,247.7,15.79,0.10
420.1,harvest,mon_L3_01,261.3,15.92,15.92
422.1,harvest,mon_L3_00,270.8,15.80,0.10
422.1,harvest,mon_L3_01,273.2,15.89,15.88
424.1,harvest,mon_L3_00,266.7,15.77,0.10
424.1,harvest,mon_L3_01,256.3,15.92,15.92
426.1,harvest,mon_L3_00,266.2,15.73,0.10
426.1,harvest,mon_L3_01,266.1,15.93,15.92
