campaign_id,population,block,variant_id,boot_id,session_id,order_index,binary_sha256,a1,a2,hotmap,budget,client,workload_id,mode,sent,completed,failed,input_tokens,output_tokens,duration_s,output_tps,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_p95_ms,e2el_p95_ms,execution_valid,invalid_reason,t_start,raw_metrics_path
IDE_076_20260917,post_fix,p5,A12,A12_MAIN3_C1_LONG_120750,C1_OFF,0,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LOW_CONCURRENCY,OFF,16,16,0,8234,2048,32.216437308932655,63.570033531676415,247.37339455168694,259.7468332387507,273.8873003050685,13.898896917381773,13.949658231961902,13.955454033658304,14.184838702203706,2024.373765772907,True,,2026-09-18T12:13:41.761086+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_120750/C1_OFF
IDE_076_20260917,post_fix,p5,A12,A12_MAIN3_C1_LONG_120750,LONG_OFF,1,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LONGER_PREFILL,OFF,32,32,0,131147,4096,25.51499783503823,160.53303341359515,2494.543510489166,3830.4463157546706,3972.527930591023,29.876992496016516,41.70607234540168,41.8635713509064,25.36576499696821,7030.380806850735,True,,2026-09-18T12:14:33.561743+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_120750/LONG_OFF
IDE_076_20260917,post_fix,p5,A12,A12_MAIN3_C1_LONG_120750,M1_MAIN_OFF,2,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,42.50964246201329,770.8368761106743,2215.905877528712,3295.871111768065,10337.75701336562,60.25580188954308,68.55126732101436,72.61320207062667,64.37014832627028,10241.196886025136,True,,2026-09-18T12:10:34.923555+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_120750/M1_MAIN_OFF
IDE_076_20260917,post_fix,p5,A12,A12_MAIN3_C1_LONG_120750,M2_MAIN_OFF,3,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,42.63855357898865,768.5063692251362,2168.404369498603,3019.033313554246,10238.93903808784,60.19960828336308,70.59607550219494,75.00489075314326,69.07853365992194,10394.807878998108,True,,2026-09-18T12:11:37.568768+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_120750/M2_MAIN_OFF
IDE_076_20260917,post_fix,p5,A12,A12_MAIN3_C1_LONG_120750,M3_MAIN_OFF,4,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,41.67016007809434,786.3660695948674,2163.8835364719853,3099.4127652666066,10257.626392558448,59.23767388187803,66.79047402347379,71.41764980083602,65.12691036914474,9944.944513990777,True,,2026-09-18T12:12:40.312769+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_120750/M3_MAIN_OFF
IDE_076_20260917,post_fix,p6,A12,A12_MAIN3_C1_LONG_123842,C1_OFF,0,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LOW_CONCURRENCY,OFF,16,16,0,8234,2048,32.33371044904925,63.33946743375442,247.20744806108996,306.48393198498525,308.39685921673663,13.921480181289647,13.94322499386255,13.945605610011468,14.24598775920458,2072.1596314397175,True,,2026-09-18T12:44:34.248458+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_123842/C1_OFF
IDE_076_20260917,post_fix,p6,A12,A12_MAIN3_C1_LONG_123842,LONG_OFF,1,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_LONGER_PREFILL,OFF,32,32,0,131147,4096,24.472046390059404,167.37464185519866,2332.0302034844644,3113.842644979013,3173.0642412323505,29.713847984259168,41.406142239653185,42.12379716411893,25.02551829675212,6223.915467876941,True,,2026-09-18T12:45:26.143797+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_123842/LONG_OFF
IDE_076_20260917,post_fix,p6,A12,A12_MAIN3_C1_LONG_123842,M1_MAIN_OFF,2,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,42.52420181001071,770.572958580166,2236.3920269999653,3126.4900202222634,10461.548341589507,61.246980649444794,70.9805447797522,72.32900970371615,65.8562044671271,10077.601198543562,True,,2026-09-18T12:41:27.313289+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_123842/M1_MAIN_OFF
IDE_076_20260917,post_fix,p6,A12,A12_MAIN3_C1_LONG_123842,M2_MAIN_OFF,3,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,41.578850405989215,788.0929770795188,2133.384394517634,3007.635819260031,10247.483331803229,59.95632089375643,70.79061723816552,72.19743699749279,65.91885327361523,9898.625366971828,True,,2026-09-18T12:42:29.993915+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_123842/M2_MAIN_OFF
IDE_076_20260917,post_fix,p6,A12,A12_MAIN3_C1_LONG_123842,M3_MAIN_OFF,4,a4add14d4708940d,1,1,/models/kt/ide070/hotmap_v2.json,/models/kt/ide070/layer_budget_5952.json,vllm,M073_QWEN_MAIN_SHORT,OFF,256,256,0,131786,32768,42.690721935010515,767.567249152727,2173.8283509621397,3002.8481342305895,10412.828782328868,61.641555318909546,70.91441086042438,74.34585387231851,68.82484318921342,10394.550538039766,True,,2026-09-18T12:43:31.404773+09:00,eval/results/IDE_076_20260917/qwen/OPT4/A12_MAIN3_C1_LONG_123842/M3_MAIN_OFF
