timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-15 22:35:21.318,1.9,0.0,0.0,21472.0,147.51,50.0,0.0,0.0,147.51
2026-04-15 22:35:23.335,3.917,0.0,0.0,21472.0,147.53,50.0,0.0,0.0,147.53
2026-04-15 22:35:25.353,5.936,0.0,0.0,21472.0,147.77,50.0,0.0,0.0,147.77
2026-04-15 22:35:27.392,7.975,0.0,0.0,21472.0,147.5,49.0,0.0,0.0,147.5
2026-04-15 22:35:29.417,9.999,0.0,0.0,21472.0,147.51,49.0,0.0,0.0,147.51
2026-04-15 22:35:31.441,12.024,0.0,0.0,21472.0,147.57,49.0,0.0,0.0,147.57
2026-04-15 22:35:33.487,14.069,0.0,0.0,21472.0,99.77,48.0,0.0,0.0,99.77
2026-04-15 22:35:35.512,16.094,0.0,0.0,21472.0,160.66,50.0,0.0,0.0,160.66
2026-04-15 22:35:37.530,18.112,0.0,0.0,21472.0,182.78,50.0,0.0,0.0,182.78
2026-04-15 22:35:39.556,20.138,0.0,0.0,21472.0,156.25,50.0,0.0,0.0,156.25
2026-04-15 22:35:41.581,22.163,0.0,0.0,21472.0,148.84,49.0,0.0,0.0,148.84
2026-04-15 22:35:43.599,24.181,33.0,30.0,21472.0,191.95,52.0,33.0,30.0,191.95
2026-04-15 22:35:45.616,26.198,0.0,0.0,21472.0,161.46,49.0,0.0,0.0,161.46
