timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-15 22:35:21.318,1.9,7.8,96.4,10.5,4.7,4.7,4.7,4.7,4.7,4.7,5.2,4.7,4.2,5.2,4.2,4.7,5.7,4.7,4.2,4.7,4.7,4.2,4.2,4.2,4.7,8.85,43559.7,20599.2
2026-04-15 22:35:23.335,3.917,79.7,19.4,41.8,11.3,39.6,1.0,38.6,1.0,38.6,1.0,38.6,1.0,38.5,1.5,38.6,1.0,39.9,39.6,39.6,39.5,39.6,39.6,39.6,39.3,29.5,43790.8,20368.1
2026-04-15 22:35:25.353,5.936,82.3,3.5,79.4,4.5,79.3,12.3,79.3,2.5,79.3,1.5,78.9,1.5,79.4,2.0,79.3,7.9,79.3,79.3,79.3,78.9,79.0,78.9,78.9,79.0,54.4,43814.3,20344.6
2026-04-15 22:35:27.392,7.975,57.9,20.9,56.2,2.0,55.4,1.5,55.4,0.5,55.4,2.5,55.0,1.5,55.2,1.0,55.2,1.0,55.0,55.2,54.7,55.0,55.0,55.0,55.0,55.0,38.19,43827.7,20331.1
2026-04-15 22:35:29.417,9.999,95.0,11.5,95.5,2.0,95.1,2.0,95.5,8.9,95.1,2.0,95.5,1.5,95.0,1.5,95.5,2.0,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.0,65.1,43842.1,20316.8
2026-04-15 22:35:31.441,12.024,55.2,22.7,54.7,2.0,54.6,1.5,55.3,2.9,53.7,1.5,53.9,0.5,53.7,2.5,53.9,2.0,54.1,53.7,53.4,53.4,53.2,52.9,52.9,53.2,37.39,43827.6,20331.3
2026-04-15 22:35:33.487,14.069,99.0,2.5,99.0,8.4,99.0,7.0,98.5,3.5,99.0,37.1,99.0,4.4,98.5,3.0,98.5,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.08,43932.4,20226.5
2026-04-15 22:35:35.512,16.094,70.3,51.2,63.9,5.0,58.9,3.0,58.9,3.0,60.1,23.2,58.7,3.0,60.2,3.5,59.6,2.5,60.4,59.4,59.4,59.4,60.7,60.6,59.4,59.2,44.31,44012.3,20146.6
2026-04-15 22:35:37.530,18.112,98.0,5.0,98.5,1.0,98.5,0.5,98.5,0.5,98.5,0.0,98.5,0.5,98.0,0.5,98.5,0.0,99.5,100.0,100.0,99.5,99.5,100.0,100.0,100.0,66.4,43980.5,20178.4
2026-04-15 22:35:39.556,20.138,84.2,5.0,83.7,3.0,84.2,2.0,84.2,0.0,83.7,0.0,83.7,1.0,84.2,0.5,84.2,1.0,85.1,84.7,84.8,85.1,85.1,84.7,84.7,84.8,56.82,43980.0,20178.9
2026-04-15 22:35:41.581,22.163,85.1,6.5,85.1,2.0,84.7,1.5,84.7,1.5,85.1,1.0,85.1,0.5,85.1,0.0,84.7,1.0,85.1,85.6,85.5,85.1,85.1,85.6,85.6,85.1,57.35,43952.9,20206.0
2026-04-15 22:35:43.599,24.181,98.0,17.6,98.0,1.5,98.0,1.0,98.0,2.5,98.0,0.5,97.5,0.5,97.5,0.0,98.0,0.0,98.0,98.0,98.0,98.0,98.5,98.0,98.0,98.5,66.32,43920.3,20238.6
2026-04-15 22:35:45.616,26.198,74.3,5.4,72.9,2.0,72.9,1.0,72.9,1.0,72.9,0.5,73.3,1.0,72.9,0.5,72.9,0.5,74.4,74.4,74.3,74.4,74.3,74.4,74.4,74.3,49.66,43920.8,20238.1
