worker=6 K=3584 N=18944 B=128 dtype=bf16
  t=5.0s iters=212 tflops=0.74
  t=10.0s iters=420 tflops=0.73
  t=15.0s iters=632 tflops=0.73
  t=20.0s iters=841 tflops=0.73
  t=25.1s iters=1053 tflops=0.73
  t=30.1s iters=1264 tflops=0.73
  t=35.1s iters=1479 tflops=0.73
  t=40.1s iters=1685 tflops=0.73
  t=45.1s iters=1884 tflops=0.73
  t=50.2s iters=2079 tflops=0.72
