worker=0 K=3584 N=18944 B=128 dtype=bf16
  t=5.0s iters=208 tflops=0.72
  t=10.0s iters=404 tflops=0.70
  t=15.0s iters=600 tflops=0.69
  t=20.0s iters=797 tflops=0.69
  t=25.0s iters=994 tflops=0.69
  t=30.1s iters=1192 tflops=0.69
  t=35.1s iters=1388 tflops=0.69
  t=40.1s iters=1585 tflops=0.69
  t=45.1s iters=1783 tflops=0.69
  t=50.1s iters=1980 tflops=0.69
