worker=3 K=3584 N=18944 B=128 dtype=bf16
  t=5.0s iters=209 tflops=0.72
  t=10.0s iters=412 tflops=0.71
  t=15.0s iters=610 tflops=0.70
  t=20.0s iters=805 tflops=0.70
  t=25.0s iters=1002 tflops=0.70
  t=30.0s iters=1199 tflops=0.69
  t=35.1s iters=1396 tflops=0.69
  t=40.1s iters=1596 tflops=0.69
  t=45.1s iters=1794 tflops=0.69
  t=50.1s iters=1983 tflops=0.69
