worker=7 K=3584 N=18944 B=128 dtype=bf16
  t=5.0s iters=196 tflops=0.68
  t=10.0s iters=388 tflops=0.67
  t=15.0s iters=573 tflops=0.66
  t=20.1s iters=755 tflops=0.65
  t=25.1s iters=940 tflops=0.65
  t=30.1s iters=1125 tflops=0.65
  t=35.1s iters=1310 tflops=0.65
  t=40.1s iters=1495 tflops=0.65
  t=45.1s iters=1681 tflops=0.65
  t=50.2s iters=1866 tflops=0.65
