timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 11:06:36.654,1.9,0.0,0.0,21390.0,47.31,44.0,0.0,0.0,47.31
2026-04-18 11:06:38.676,3.922,0.0,0.0,21390.0,56.81,44.0,0.0,0.0,56.81
2026-04-18 11:06:40.699,5.946,0.0,0.0,21390.0,47.77,44.0,0.0,0.0,47.77
2026-04-18 11:06:42.722,7.969,0.0,0.0,21390.0,47.61,44.0,0.0,0.0,47.61
2026-04-18 11:06:44.742,9.988,0.0,0.0,21390.0,51.87,44.0,0.0,0.0,51.87
2026-04-18 11:06:46.766,12.012,0.0,0.0,21390.0,48.78,44.0,0.0,0.0,48.78
2026-04-18 11:06:48.787,14.033,0.0,0.0,21390.0,47.35,44.0,0.0,0.0,47.35
2026-04-18 11:06:50.821,16.067,0.0,0.0,21390.0,47.57,44.0,0.0,0.0,47.57
2026-04-18 11:06:52.855,18.101,0.0,0.0,21390.0,57.56,44.0,0.0,0.0,57.56
2026-04-18 11:06:54.890,20.136,0.0,0.0,21390.0,47.51,44.0,0.0,0.0,47.51
2026-04-18 11:06:56.926,22.172,0.0,0.0,21390.0,47.14,44.0,0.0,0.0,47.14
2026-04-18 11:06:58.963,24.209,0.0,0.0,21390.0,50.64,44.0,0.0,0.0,50.64
2026-04-18 11:07:01.003,26.249,0.0,0.0,21390.0,49.08,44.0,0.0,0.0,49.08
2026-04-18 11:07:03.035,28.282,0.0,0.0,21390.0,47.17,44.0,0.0,0.0,47.17
2026-04-18 11:07:05.070,30.316,0.0,0.0,21390.0,47.35,43.0,0.0,0.0,47.35
2026-04-18 11:07:07.105,32.352,0.0,0.0,21390.0,57.03,44.0,0.0,0.0,57.03
2026-04-18 11:07:09.142,34.388,0.0,0.0,21390.0,47.74,43.0,0.0,0.0,47.74
2026-04-18 11:07:11.176,36.423,0.0,0.0,21390.0,47.21,43.0,0.0,0.0,47.21
2026-04-18 11:07:13.210,38.456,0.0,0.0,21390.0,51.1,44.0,0.0,0.0,51.1
2026-04-18 11:07:15.243,40.489,0.0,0.0,21390.0,48.51,44.0,0.0,0.0,48.51
2026-04-18 11:07:17.280,42.527,0.0,0.0,21390.0,47.27,43.0,0.0,0.0,47.27
2026-04-18 11:07:19.317,44.563,0.0,0.0,21390.0,47.4,43.0,0.0,0.0,47.4
2026-04-18 11:07:21.345,46.592,0.0,0.0,21390.0,57.42,44.0,0.0,0.0,57.42
2026-04-18 11:07:23.380,48.626,0.0,0.0,21390.0,47.89,43.0,0.0,0.0,47.89
2026-04-18 11:07:25.412,50.658,0.0,0.0,21390.0,47.13,43.0,0.0,0.0,47.13
2026-04-18 11:07:27.446,52.693,0.0,0.0,21390.0,49.24,44.0,0.0,0.0,49.24
2026-04-18 11:07:29.482,54.729,0.0,0.0,21390.0,48.76,44.0,0.0,0.0,48.76
2026-04-18 11:07:31.516,56.762,0.0,0.0,21390.0,47.04,43.0,0.0,0.0,47.04
2026-04-18 11:07:33.549,58.795,0.0,0.0,21390.0,47.17,43.0,0.0,0.0,47.17
2026-04-18 11:07:35.583,60.829,0.0,0.0,21390.0,56.62,44.0,0.0,0.0,56.62
2026-04-18 11:07:37.608,62.854,0.0,0.0,21390.0,47.24,43.0,0.0,0.0,47.24
2026-04-18 11:07:39.630,64.876,0.0,0.0,21390.0,47.07,43.0,0.0,0.0,47.07
2026-04-18 11:07:41.653,66.9,0.0,0.0,21390.0,50.3,44.0,0.0,0.0,50.3
2026-04-18 11:07:43.678,68.924,0.0,0.0,21390.0,48.38,44.0,0.0,0.0,48.38
2026-04-18 11:07:45.700,70.946,0.0,0.0,21390.0,47.29,43.0,0.0,0.0,47.29
2026-04-18 11:07:47.720,72.966,0.0,0.0,21390.0,100.18,47.0,0.0,0.0,100.18
2026-04-18 11:07:49.735,74.981,96.0,99.0,21392.0,379.28,56.0,96.0,99.0,379.28
2026-04-18 11:07:51.755,77.001,96.0,100.0,21392.0,299.16,53.0,96.0,100.0,299.16
2026-04-18 11:07:53.775,79.021,97.0,100.0,21392.0,388.05,58.0,97.0,100.0,388.05
2026-04-18 11:07:55.793,81.039,97.0,100.0,21392.0,388.7,59.0,97.0,100.0,388.7
2026-04-18 11:07:57.816,83.062,96.0,99.0,21392.0,316.37,55.0,96.0,99.0,316.37
2026-04-18 11:07:59.838,85.085,97.0,100.0,21392.0,388.29,59.0,97.0,100.0,388.29
2026-04-18 11:08:01.859,87.105,96.0,99.0,21392.0,389.23,59.0,96.0,99.0,389.23
2026-04-18 11:08:03.879,89.125,96.0,100.0,21392.0,388.85,59.0,96.0,100.0,388.85
2026-04-18 11:08:05.902,91.148,95.0,99.0,21392.0,389.04,60.0,95.0,99.0,389.04
2026-04-18 11:08:07.921,93.168,91.0,95.0,21392.0,387.61,60.0,91.0,95.0,387.61
2026-04-18 11:08:09.942,95.188,95.0,98.0,21392.0,388.59,60.0,95.0,98.0,388.59
2026-04-18 11:08:11.961,97.207,93.0,97.0,21392.0,388.86,60.0,93.0,97.0,388.86
2026-04-18 11:08:13.990,99.236,96.0,98.0,21392.0,389.89,60.0,96.0,98.0,389.89
2026-04-18 11:08:16.013,101.259,97.0,100.0,21392.0,328.29,60.0,97.0,100.0,328.29
2026-04-18 11:08:18.041,103.288,95.0,98.0,21392.0,388.36,61.0,95.0,98.0,388.36
2026-04-18 11:08:20.064,105.31,98.0,78.0,21392.0,387.96,61.0,98.0,78.0,387.96
2026-04-18 11:08:22.091,107.337,97.0,77.0,21392.0,388.27,61.0,97.0,77.0,388.27
2026-04-18 11:08:24.115,109.361,91.0,95.0,21392.0,388.93,61.0,91.0,95.0,388.93
2026-04-18 11:08:26.142,111.388,95.0,98.0,21392.0,388.75,61.0,95.0,98.0,388.75
2026-04-18 11:08:28.162,113.409,89.0,92.0,21392.0,387.58,61.0,89.0,92.0,387.58
2026-04-18 11:08:30.189,115.435,95.0,98.0,21392.0,389.52,62.0,95.0,98.0,389.52
2026-04-18 11:08:32.211,117.457,98.0,100.0,21392.0,389.16,62.0,98.0,100.0,389.16
2026-04-18 11:08:34.235,119.481,96.0,98.0,21392.0,370.95,61.0,96.0,98.0,370.95
2026-04-18 11:08:36.258,121.504,98.0,100.0,21392.0,387.9,62.0,98.0,100.0,387.9
2026-04-18 11:08:38.277,123.523,96.0,95.0,21392.0,388.77,62.0,96.0,95.0,388.77
2026-04-18 11:08:40.297,125.543,97.0,100.0,21392.0,389.0,62.0,97.0,100.0,389.0
2026-04-18 11:08:42.317,127.563,0.0,0.0,21392.0,207.18,58.0,0.0,0.0,207.18
2026-04-18 11:08:44.332,129.578,0.0,0.0,21392.0,163.23,56.0,0.0,0.0,163.23
2026-04-18 11:08:46.348,131.594,96.0,99.0,21392.0,389.24,61.0,96.0,99.0,389.24
2026-04-18 11:08:48.371,133.617,97.0,78.0,21392.0,388.94,62.0,97.0,78.0,388.94
2026-04-18 11:08:50.390,135.636,89.0,92.0,21392.0,387.45,62.0,89.0,92.0,387.45
2026-04-18 11:08:52.409,137.655,95.0,98.0,21392.0,388.97,62.0,95.0,98.0,388.97
2026-04-18 11:08:54.429,139.675,93.0,74.0,21392.0,388.17,63.0,93.0,74.0,388.17
2026-04-18 11:08:56.458,141.704,95.0,98.0,21392.0,388.87,62.0,95.0,98.0,388.87
2026-04-18 11:08:58.477,143.723,91.0,94.0,21392.0,387.45,63.0,91.0,94.0,387.45
2026-04-18 11:09:00.506,145.752,95.0,97.0,21392.0,387.71,63.0,95.0,97.0,387.71
2026-04-18 11:09:02.525,147.771,89.0,92.0,21392.0,303.61,62.0,89.0,92.0,303.61
2026-04-18 11:09:04.554,149.8,95.0,98.0,21392.0,388.98,63.0,95.0,98.0,388.98
2026-04-18 11:09:06.577,151.823,98.0,75.0,21392.0,388.55,63.0,98.0,75.0,388.55
2026-04-18 11:09:08.605,153.851,96.0,77.0,21392.0,388.65,63.0,96.0,77.0,388.65
2026-04-18 11:09:10.628,155.874,97.0,100.0,21392.0,387.79,63.0,97.0,100.0,387.79
2026-04-18 11:09:12.656,157.902,98.0,100.0,21392.0,388.24,63.0,98.0,100.0,388.24
2026-04-18 11:09:14.679,159.925,97.0,100.0,21392.0,389.19,63.0,97.0,100.0,389.19
2026-04-18 11:09:16.708,161.954,94.0,98.0,21392.0,389.17,63.0,94.0,98.0,389.17
2026-04-18 11:09:18.730,163.976,0.0,0.0,21392.0,198.62,59.0,0.0,0.0,198.62
2026-04-18 11:09:20.746,165.992,0.0,0.0,21392.0,165.64,57.0,0.0,0.0,165.64
2026-04-18 11:09:22.762,168.008,0.0,0.0,21392.0,157.4,56.0,0.0,0.0,157.4
2026-04-18 11:09:24.778,170.024,0.0,0.0,21392.0,156.64,56.0,0.0,0.0,156.64
2026-04-18 11:09:26.794,172.04,0.0,0.0,21392.0,156.14,56.0,0.0,0.0,156.14
2026-04-18 11:09:28.810,174.056,0.0,0.0,21392.0,155.68,55.0,0.0,0.0,155.68
2026-04-18 11:09:30.828,176.075,0.0,0.0,21392.0,155.46,55.0,0.0,0.0,155.46
2026-04-18 11:09:32.844,178.09,0.0,0.0,21392.0,154.62,54.0,0.0,0.0,154.62
2026-04-18 11:09:34.861,180.107,0.0,0.0,21392.0,144.19,52.0,0.0,0.0,144.19
2026-04-18 11:09:36.883,182.129,0.0,0.0,21392.0,54.99,51.0,0.0,0.0,54.99
2026-04-18 11:09:38.905,184.151,0.0,0.0,21392.0,51.63,51.0,0.0,0.0,51.63
2026-04-18 11:09:40.925,186.171,0.0,0.0,21392.0,50.41,49.0,0.0,0.0,50.41
2026-04-18 11:09:42.954,188.2,0.0,0.0,21392.0,49.8,49.0,0.0,0.0,49.8
2026-04-18 11:09:44.978,190.224,0.0,0.0,21392.0,60.34,48.0,0.0,0.0,60.34
2026-04-18 11:09:47.009,192.255,0.0,0.0,21392.0,50.1,47.0,0.0,0.0,50.1
2026-04-18 11:09:49.032,194.279,0.0,0.0,21392.0,49.2,47.0,0.0,0.0,49.2
2026-04-18 11:09:51.061,196.308,0.0,0.0,21392.0,52.03,47.0,0.0,0.0,52.03
2026-04-18 11:09:53.087,198.333,0.0,0.0,21392.0,50.91,47.0,0.0,0.0,50.91
2026-04-18 11:09:55.116,200.362,0.0,0.0,21392.0,48.99,46.0,0.0,0.0,48.99
2026-04-18 11:09:57.139,202.386,0.0,0.0,21392.0,49.22,45.0,0.0,0.0,49.22
2026-04-18 11:09:59.168,204.414,0.0,0.0,21392.0,58.84,45.0,0.0,0.0,58.84
2026-04-18 11:10:01.193,206.439,0.0,0.0,21392.0,49.04,45.0,0.0,0.0,49.04
2026-04-18 11:10:03.213,208.459,0.0,0.0,21392.0,48.58,45.0,0.0,0.0,48.58
2026-04-18 11:10:05.235,210.482,0.0,0.0,21392.0,52.74,44.0,0.0,0.0,52.74
2026-04-18 11:10:07.261,212.507,0.0,0.0,21392.0,49.81,45.0,0.0,0.0,49.81
2026-04-18 11:10:09.284,214.531,0.0,0.0,21392.0,48.65,44.0,0.0,0.0,48.65
2026-04-18 11:10:11.308,216.554,0.0,0.0,21392.0,48.59,43.0,0.0,0.0,48.59
2026-04-18 11:10:13.331,218.577,0.0,0.0,21392.0,58.74,44.0,0.0,0.0,58.74
2026-04-18 11:10:15.356,220.602,0.0,0.0,21392.0,48.99,43.0,0.0,0.0,48.99
2026-04-18 11:10:17.379,222.625,0.0,0.0,21392.0,48.35,43.0,0.0,0.0,48.35
2026-04-18 11:10:19.401,224.647,0.0,0.0,21392.0,49.69,43.0,0.0,0.0,49.69
2026-04-18 11:10:21.426,226.673,0.0,0.0,21392.0,49.58,43.0,0.0,0.0,49.58
2026-04-18 11:10:23.451,228.697,0.0,0.0,21392.0,48.3,42.0,0.0,0.0,48.3
2026-04-18 11:10:25.473,230.719,0.0,0.0,21392.0,48.19,42.0,0.0,0.0,48.19
2026-04-18 11:10:27.497,232.744,0.0,0.0,21392.0,57.69,42.0,0.0,0.0,57.69
2026-04-18 11:10:29.522,234.768,0.0,0.0,21392.0,48.41,41.0,0.0,0.0,48.41
2026-04-18 11:10:31.547,236.793,0.0,0.0,21392.0,48.22,41.0,0.0,0.0,48.22
2026-04-18 11:10:33.570,238.817,0.0,0.0,21392.0,48.08,41.0,0.0,0.0,48.08
2026-04-18 11:10:35.596,240.842,0.0,0.0,21392.0,57.7,41.0,0.0,0.0,57.7
2026-04-18 11:10:37.620,242.866,0.0,0.0,21392.0,48.15,40.0,0.0,0.0,48.15
2026-04-18 11:10:39.646,244.892,0.0,0.0,21392.0,48.09,40.0,0.0,0.0,48.09
2026-04-18 11:10:41.667,246.913,0.0,0.0,21392.0,56.88,40.0,0.0,0.0,56.88
2026-04-18 11:10:43.691,248.937,0.0,0.0,21392.0,48.27,40.0,0.0,0.0,48.27
2026-04-18 11:10:45.713,250.96,0.0,0.0,21392.0,47.79,40.0,0.0,0.0,47.79
2026-04-18 11:10:47.738,252.984,0.0,0.0,21392.0,48.03,39.0,0.0,0.0,48.03
2026-04-18 11:10:49.763,255.009,0.0,0.0,21392.0,48.88,40.0,0.0,0.0,48.88
2026-04-18 11:10:51.787,257.033,0.0,0.0,21392.0,47.88,39.0,0.0,0.0,47.88
2026-04-18 11:10:53.809,259.056,0.0,0.0,21392.0,47.67,39.0,0.0,0.0,47.67
2026-04-18 11:10:55.833,261.079,0.0,0.0,21392.0,51.84,39.0,0.0,0.0,51.84
2026-04-18 11:10:57.858,263.104,0.0,0.0,21392.0,47.74,39.0,0.0,0.0,47.74
2026-04-18 11:10:59.881,265.127,0.0,0.0,21392.0,46.83,39.0,0.0,0.0,46.83
2026-04-18 11:11:01.903,267.149,0.0,0.0,21392.0,46.96,39.0,0.0,0.0,46.96
2026-04-18 11:11:03.928,269.174,0.0,0.0,21392.0,56.53,39.0,0.0,0.0,56.53
2026-04-18 11:11:05.953,271.199,0.0,0.0,21392.0,47.26,39.0,0.0,0.0,47.26
2026-04-18 11:11:07.977,273.224,0.0,0.0,21392.0,46.84,39.0,0.0,0.0,46.84
2026-04-18 11:11:09.999,275.245,1.0,0.0,21392.0,50.59,39.0,1.0,0.0,50.59
2026-04-18 11:11:12.024,277.27,0.0,0.0,21392.0,48.29,39.0,0.0,0.0,48.29
2026-04-18 11:11:14.049,279.295,0.0,0.0,21392.0,46.84,39.0,0.0,0.0,46.84
2026-04-18 11:11:16.071,281.317,0.0,0.0,21392.0,47.11,39.0,0.0,0.0,47.11
2026-04-18 11:11:18.093,283.339,0.0,0.0,21392.0,56.21,40.0,0.0,0.0,56.21
2026-04-18 11:11:20.117,285.363,0.0,0.0,21392.0,46.87,39.0,0.0,0.0,46.87
2026-04-18 11:11:22.139,287.385,0.0,0.0,21392.0,46.91,39.0,0.0,0.0,46.91
2026-04-18 11:11:24.161,289.407,0.0,0.0,21392.0,51.28,40.0,0.0,0.0,51.28
2026-04-18 11:11:26.186,291.432,0.0,0.0,21392.0,48.71,40.0,0.0,0.0,48.71
2026-04-18 11:11:28.210,293.456,0.0,0.0,21392.0,46.9,39.0,0.0,0.0,46.9
2026-04-18 11:11:30.233,295.479,0.0,0.0,21392.0,47.06,39.0,0.0,0.0,47.06
2026-04-18 11:11:32.255,297.502,0.0,0.0,21392.0,56.15,40.0,0.0,0.0,56.15
2026-04-18 11:11:34.281,299.527,0.0,0.0,21392.0,47.2,39.0,0.0,0.0,47.2
2026-04-18 11:11:36.302,301.548,0.0,0.0,21392.0,46.91,39.0,0.0,0.0,46.91
2026-04-18 11:11:38.326,303.572,0.0,0.0,21392.0,49.63,40.0,0.0,0.0,49.63
2026-04-18 11:11:40.352,305.598,0.0,0.0,21392.0,48.1,40.0,0.0,0.0,48.1
2026-04-18 11:11:42.376,307.622,0.0,0.0,21392.0,46.88,39.0,0.0,0.0,46.88
2026-04-18 11:11:44.399,309.645,0.0,0.0,21392.0,46.96,39.0,0.0,0.0,46.96
2026-04-18 11:11:46.421,311.667,0.0,0.0,21392.0,56.66,40.0,0.0,0.0,56.66
2026-04-18 11:11:48.445,313.692,0.0,0.0,21392.0,47.42,40.0,0.0,0.0,47.42
2026-04-18 11:11:50.467,315.713,0.0,0.0,21392.0,46.77,40.0,0.0,0.0,46.77
2026-04-18 11:11:52.491,317.737,0.0,0.0,21392.0,47.04,40.0,0.0,0.0,47.04
2026-04-18 11:11:54.518,319.764,0.0,0.0,21392.0,48.5,40.0,0.0,0.0,48.5
2026-04-18 11:11:56.541,321.787,0.0,0.0,21392.0,46.85,40.0,0.0,0.0,46.85
2026-04-18 11:11:58.565,323.811,0.0,0.0,21392.0,47.14,40.0,0.0,0.0,47.14
2026-04-18 11:12:00.589,325.835,0.0,0.0,21392.0,56.07,40.0,0.0,0.0,56.07
2026-04-18 11:12:02.613,327.859,0.0,0.0,21392.0,47.22,40.0,0.0,0.0,47.22
2026-04-18 11:12:04.635,329.882,0.0,0.0,21392.0,47.01,40.0,0.0,0.0,47.01
2026-04-18 11:12:06.658,331.904,0.0,0.0,21392.0,48.96,40.0,0.0,0.0,48.96
2026-04-18 11:12:08.684,333.93,0.0,0.0,21392.0,48.13,40.0,0.0,0.0,48.13
2026-04-18 11:12:10.706,335.952,0.0,0.0,21392.0,47.08,40.0,0.0,0.0,47.08
2026-04-18 11:12:12.729,337.976,0.0,0.0,21392.0,47.27,40.0,0.0,0.0,47.27
2026-04-18 11:12:14.752,339.998,0.0,0.0,21392.0,56.86,40.0,0.0,0.0,56.86
2026-04-18 11:12:16.777,342.023,0.0,0.0,21392.0,47.39,40.0,0.0,0.0,47.39
2026-04-18 11:12:18.798,344.045,0.0,0.0,21392.0,46.91,40.0,0.0,0.0,46.91
2026-04-18 11:12:20.822,346.068,0.0,0.0,21392.0,47.11,40.0,0.0,0.0,47.11
2026-04-18 11:12:22.848,348.094,0.0,0.0,21392.0,56.22,40.0,0.0,0.0,56.22
2026-04-18 11:12:24.879,350.125,0.0,0.0,21392.0,47.32,40.0,0.0,0.0,47.32
2026-04-18 11:12:26.903,352.149,0.0,0.0,21392.0,47.1,40.0,0.0,0.0,47.1
2026-04-18 11:12:28.925,354.171,0.0,0.0,21392.0,51.31,40.0,0.0,0.0,51.31
2026-04-18 11:12:30.950,356.196,0.0,0.0,21392.0,48.25,41.0,0.0,0.0,48.25
2026-04-18 11:12:32.974,358.221,0.0,0.0,21392.0,46.96,40.0,0.0,0.0,46.96
2026-04-18 11:12:34.996,360.242,0.0,0.0,21392.0,47.1,40.0,0.0,0.0,47.1
2026-04-18 11:12:37.019,362.266,0.0,0.0,21392.0,56.72,41.0,0.0,0.0,56.72
2026-04-18 11:12:39.043,364.29,0.0,0.0,21392.0,47.33,40.0,0.0,0.0,47.33
2026-04-18 11:12:41.070,366.316,0.0,0.0,21392.0,46.84,40.0,0.0,0.0,46.84
2026-04-18 11:12:43.092,368.338,0.0,0.0,21392.0,49.52,40.0,0.0,0.0,49.52
