worker=5 cpu=85 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=42 tflops=0.30
  t=10.0s iters=86 tflops=0.31
  t=15.1s iters=130 tflops=0.31
  t=20.2s iters=174 tflops=0.31
  t=25.3s iters=218 tflops=0.31
  t=30.4s iters=262 tflops=0.31
  t=35.4s iters=305 tflops=0.31
  t=40.5s iters=349 tflops=0.31
  t=45.6s iters=392 tflops=0.31
  t=50.7s iters=436 tflops=0.31
  t=55.7s iters=480 tflops=0.31
  t=60.8s iters=524 tflops=0.31
  t=65.9s iters=568 tflops=0.31
