worker=1 cpu=81 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=45 tflops=0.33
  t=10.0s iters=90 tflops=0.32
  t=15.1s iters=135 tflops=0.32
  t=20.1s iters=180 tflops=0.32
  t=25.2s iters=225 tflops=0.32
  t=30.3s iters=270 tflops=0.32
  t=35.3s iters=315 tflops=0.32
  t=40.3s iters=360 tflops=0.32
  t=45.4s iters=404 tflops=0.32
  t=50.4s iters=449 tflops=0.32
  t=55.4s iters=494 tflops=0.32
  t=60.4s iters=539 tflops=0.32
  t=65.5s iters=585 tflops=0.32
