worker=28 cpu=108 K=5120 N=27648 B=128 dtype=bf16
  t=5.1s iters=44 tflops=0.32
  t=10.1s iters=87 tflops=0.31
  t=15.1s iters=131 tflops=0.31
  t=20.2s iters=175 tflops=0.31
  t=25.3s iters=219 tflops=0.31
  t=30.3s iters=263 tflops=0.31
  t=35.4s iters=307 tflops=0.31
  t=40.4s iters=351 tflops=0.31
  t=45.5s iters=394 tflops=0.31
  t=50.6s iters=438 tflops=0.31
  t=55.6s iters=482 tflops=0.31
  t=60.7s iters=526 tflops=0.31
  t=65.7s iters=570 tflops=0.31
