timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-18 10:39:12.510,1.9,18.7,29.9,41.9,5.6,5.2,0.0,2.1,0.0,3.1,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,4.65,55324.6,8834.2
2026-04-18 10:39:14.549,3.939,11.4,10.4,6.9,76.5,7.0,4.0,6.4,4.0,6.9,4.0,6.9,4.5,6.5,4.4,6.0,4.5,6.9,6.9,6.4,6.4,6.0,6.4,6.9,6.4,9.28,55617.2,8541.6
2026-04-18 10:39:16.571,5.961,61.8,1.0,60.9,0.5,60.9,0.5,60.9,0.5,60.9,0.0,60.9,0.5,60.6,1.0,60.8,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.84,55624.9,8533.9
2026-04-18 10:39:18.595,7.985,58.5,1.5,57.4,0.0,57.4,0.0,57.4,0.0,57.4,0.0,57.4,0.5,57.7,0.0,57.7,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.64,55625.9,8532.9
2026-04-18 10:39:20.615,10.005,60.9,2.0,59.4,0.5,59.6,0.0,59.9,0.5,59.7,0.0,59.9,1.0,59.6,0.5,59.6,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.48,55626.6,8532.3
2026-04-18 10:39:22.635,12.025,60.7,2.0,60.4,0.0,59.9,0.0,60.1,0.5,59.9,1.0,59.9,0.5,60.4,1.5,59.9,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.63,55629.1,8529.8
2026-04-18 10:39:24.658,14.048,81.2,2.0,80.4,1.0,80.8,0.5,80.4,0.0,80.5,0.5,80.9,1.0,80.4,0.0,80.5,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.5,55622.6,8536.2
2026-04-18 10:39:26.699,16.089,100.0,2.0,100.0,1.0,100.0,1.5,100.0,1.0,100.0,1.5,100.0,1.5,100.0,1.0,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.15,55623.0,8535.9
2026-04-18 10:39:28.733,18.123,100.0,3.5,100.0,4.0,100.0,1.5,100.0,0.5,100.0,1.0,100.0,2.0,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.25,55615.4,8543.5
2026-04-18 10:39:30.765,20.156,100.0,3.0,100.0,0.5,100.0,1.5,100.0,1.0,100.0,1.5,100.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1,55615.8,8543.0
2026-04-18 10:39:32.799,22.189,100.0,2.0,100.0,2.0,100.0,0.5,100.0,1.0,100.0,1.5,100.0,1.0,100.0,0.5,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1,55617.5,8541.3
2026-04-18 10:39:34.832,24.222,100.0,2.0,100.0,2.0,100.0,1.0,100.0,0.0,100.0,1.0,100.0,1.0,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.02,55618.4,8540.4
2026-04-18 10:39:36.866,26.256,100.0,2.5,100.0,0.0,100.0,1.0,100.0,0.5,100.0,1.0,100.0,1.0,100.0,1.5,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.06,55618.4,8540.5
2026-04-18 10:39:38.900,28.29,100.0,1.0,100.0,2.0,100.0,1.0,100.0,0.5,100.0,0.0,100.0,1.5,100.0,0.5,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.02,55620.0,8538.9
2026-04-18 10:39:40.932,30.322,100.0,1.0,100.0,5.9,100.0,1.0,100.0,0.5,100.0,1.5,100.0,1.5,100.0,1.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.23,55615.9,8543.0
2026-04-18 10:39:42.966,32.356,100.0,1.0,100.0,3.4,100.0,0.5,100.0,1.0,100.0,1.5,100.0,2.0,100.0,1.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.16,55617.3,8541.6
2026-04-18 10:39:44.999,34.389,100.0,2.0,100.0,1.5,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.5,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.94,55615.9,8542.9
2026-04-18 10:39:47.036,36.426,100.0,0.5,100.0,2.0,100.0,2.4,100.0,0.5,100.0,1.5,100.0,1.0,100.0,0.0,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.02,55617.9,8541.0
2026-04-18 10:39:49.074,38.464,100.0,1.0,100.0,1.5,100.0,1.0,100.0,1.0,100.0,0.0,100.0,1.0,100.0,1.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,55619.3,8539.6
2026-04-18 10:39:51.108,40.498,100.0,1.5,100.0,0.5,100.0,0.5,100.0,0.0,100.0,1.0,100.0,2.5,100.0,0.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.96,55621.9,8536.9
2026-04-18 10:39:53.139,42.529,100.0,1.0,100.0,1.5,100.0,1.5,100.0,0.5,100.0,1.0,100.0,0.5,100.0,1.5,100.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.04,55621.8,8537.0
