timestamp,gpu_index,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_temp_c,gpu_power_w
2026-05-25T10:00:50.418407+00:00,0,0,0,6312,81559,36,121.30
2026-05-25T10:00:50.418407+00:00,1,0,0,0,81559,26,69.70
2026-05-25T10:00:50.418407+00:00,2,0,0,0,81559,26,70.65
2026-05-25T10:00:50.418407+00:00,3,0,0,0,81559,31,73.00
2026-05-25T10:00:50.418407+00:00,4,0,0,0,81559,30,76.40
2026-05-25T10:00:50.418407+00:00,5,0,0,0,81559,28,70.61
2026-05-25T10:00:50.418407+00:00,6,0,0,0,81559,26,69.16
2026-05-25T10:00:50.418407+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:00:51.590946+00:00,0,0,0,6312,81559,36,121.27
2026-05-25T10:00:51.590946+00:00,1,0,0,0,81559,26,69.68
2026-05-25T10:00:51.590946+00:00,2,0,0,0,81559,26,70.65
2026-05-25T10:00:51.590946+00:00,3,0,0,0,81559,31,72.99
2026-05-25T10:00:51.590946+00:00,4,0,0,0,81559,30,76.39
2026-05-25T10:00:51.590946+00:00,5,0,0,0,81559,28,70.61
2026-05-25T10:00:51.590946+00:00,6,0,0,0,81559,26,69.12
2026-05-25T10:00:51.590946+00:00,7,0,0,1283,81559,35,130.71
2026-05-25T10:00:52.763124+00:00,0,0,0,6312,81559,36,121.26
2026-05-25T10:00:52.763124+00:00,1,0,0,0,81559,26,69.67
2026-05-25T10:00:52.763124+00:00,2,0,0,0,81559,26,70.73
2026-05-25T10:00:52.763124+00:00,3,0,0,0,81559,31,73.01
2026-05-25T10:00:52.763124+00:00,4,0,0,0,81559,30,76.39
2026-05-25T10:00:52.763124+00:00,5,0,0,0,81559,28,70.65
2026-05-25T10:00:52.763124+00:00,6,0,0,0,81559,26,69.17
2026-05-25T10:00:52.763124+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:00:53.935051+00:00,0,0,0,6312,81559,36,121.24
2026-05-25T10:00:53.935051+00:00,1,0,0,0,81559,26,69.68
2026-05-25T10:00:53.935051+00:00,2,0,0,0,81559,26,70.74
2026-05-25T10:00:53.935051+00:00,3,0,0,0,81559,31,73.03
2026-05-25T10:00:53.935051+00:00,4,0,0,0,81559,30,76.39
2026-05-25T10:00:53.935051+00:00,5,0,0,0,81559,28,70.62
2026-05-25T10:00:53.935051+00:00,6,0,0,0,81559,26,69.13
2026-05-25T10:00:53.935051+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:00:55.110455+00:00,0,0,0,6312,81559,36,121.17
2026-05-25T10:00:55.110455+00:00,1,0,0,0,81559,27,69.69
2026-05-25T10:00:55.110455+00:00,2,0,0,0,81559,26,70.67
2026-05-25T10:00:55.110455+00:00,3,0,0,0,81559,31,73.03
2026-05-25T10:00:55.110455+00:00,4,0,0,0,81559,30,76.39
2026-05-25T10:00:55.110455+00:00,5,0,0,0,81559,28,70.67
2026-05-25T10:00:55.110455+00:00,6,0,0,0,81559,26,69.14
2026-05-25T10:00:55.110455+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:00:56.271150+00:00,0,0,0,6312,81559,36,121.20
2026-05-25T10:00:56.271150+00:00,1,0,0,0,81559,26,69.67
2026-05-25T10:00:56.271150+00:00,2,0,0,0,81559,26,70.65
2026-05-25T10:00:56.271150+00:00,3,0,0,0,81559,31,73.00
2026-05-25T10:00:56.271150+00:00,4,0,0,0,81559,30,76.39
2026-05-25T10:00:56.271150+00:00,5,0,0,0,81559,28,70.64
2026-05-25T10:00:56.271150+00:00,6,0,0,0,81559,26,69.16
2026-05-25T10:00:56.271150+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T10:00:57.446867+00:00,0,0,0,6312,81559,36,121.18
2026-05-25T10:00:57.446867+00:00,1,0,0,0,81559,26,69.68
2026-05-25T10:00:57.446867+00:00,2,0,0,0,81559,26,70.75
2026-05-25T10:00:57.446867+00:00,3,0,0,0,81559,31,73.02
2026-05-25T10:00:57.446867+00:00,4,0,0,0,81559,30,76.37
2026-05-25T10:00:57.446867+00:00,5,0,0,0,81559,28,70.65
2026-05-25T10:00:57.446867+00:00,6,0,0,0,81559,26,69.12
2026-05-25T10:00:57.446867+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T10:00:58.633190+00:00,0,0,0,6312,81559,36,121.07
2026-05-25T10:00:58.633190+00:00,1,0,0,0,81559,26,69.66
2026-05-25T10:00:58.633190+00:00,2,0,0,0,81559,26,70.80
2026-05-25T10:00:58.633190+00:00,3,0,0,0,81559,31,72.99
2026-05-25T10:00:58.633190+00:00,4,0,0,0,81559,30,76.40
2026-05-25T10:00:58.633190+00:00,5,0,0,0,81559,28,70.61
2026-05-25T10:00:58.633190+00:00,6,0,0,0,81559,26,69.18
2026-05-25T10:00:58.633190+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:00:59.804849+00:00,0,0,0,6312,81559,36,121.18
2026-05-25T10:00:59.804849+00:00,1,0,0,0,81559,26,69.66
2026-05-25T10:00:59.804849+00:00,2,0,0,0,81559,26,70.73
2026-05-25T10:00:59.804849+00:00,3,0,0,0,81559,31,73.02
2026-05-25T10:00:59.804849+00:00,4,0,0,0,81559,30,76.42
2026-05-25T10:00:59.804849+00:00,5,0,0,0,81559,28,70.62
2026-05-25T10:00:59.804849+00:00,6,0,0,0,81559,26,69.16
2026-05-25T10:00:59.804849+00:00,7,0,0,1283,81559,35,130.68
2026-05-25T10:01:00.988855+00:00,0,0,0,6312,81559,36,121.17
2026-05-25T10:01:00.988855+00:00,1,0,0,4,81559,26,69.71
2026-05-25T10:01:00.988855+00:00,2,0,0,4,81559,26,70.78
2026-05-25T10:01:00.988855+00:00,3,0,0,4,81559,31,73.03
2026-05-25T10:01:00.988855+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:00.988855+00:00,5,0,0,1,81559,28,70.61
2026-05-25T10:01:00.988855+00:00,6,0,0,1,81559,26,69.17
2026-05-25T10:01:00.988855+00:00,7,0,0,1283,81559,35,130.77
2026-05-25T10:01:02.866241+00:00,0,0,0,6332,81559,36,121.15
2026-05-25T10:01:02.866241+00:00,1,0,0,4,81559,26,69.69
2026-05-25T10:01:02.866241+00:00,2,0,0,4,81559,26,70.73
2026-05-25T10:01:02.866241+00:00,3,0,0,4,81559,31,73.01
2026-05-25T10:01:02.866241+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:02.866241+00:00,5,0,0,4,81559,28,70.65
2026-05-25T10:01:02.866241+00:00,6,0,0,4,81559,26,69.14
2026-05-25T10:01:02.866241+00:00,7,0,0,1283,81559,35,130.75
2026-05-25T10:01:04.136103+00:00,0,0,0,7364,81559,36,116.84
2026-05-25T10:01:04.136103+00:00,1,0,0,4,81559,26,69.65
2026-05-25T10:01:04.136103+00:00,2,0,0,4,81559,26,70.66
2026-05-25T10:01:04.136103+00:00,3,0,0,4,81559,31,73.01
2026-05-25T10:01:04.136103+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:04.136103+00:00,5,0,0,4,81559,28,70.61
2026-05-25T10:01:04.136103+00:00,6,0,0,4,81559,26,69.16
2026-05-25T10:01:04.136103+00:00,7,0,0,1283,81559,35,130.77
2026-05-25T10:01:05.287292+00:00,0,9,0,12806,81559,36,117.31
2026-05-25T10:01:05.287292+00:00,1,0,0,4,81559,26,69.69
2026-05-25T10:01:05.287292+00:00,2,0,0,4,81559,26,70.68
2026-05-25T10:01:05.287292+00:00,3,0,0,4,81559,31,73.00
2026-05-25T10:01:05.287292+00:00,4,0,0,4,81559,30,76.41
2026-05-25T10:01:05.287292+00:00,5,0,0,4,81559,28,70.63
2026-05-25T10:01:05.287292+00:00,6,0,0,4,81559,26,69.18
2026-05-25T10:01:05.287292+00:00,7,0,0,1283,81559,35,130.75
2026-05-25T10:01:06.469165+00:00,0,0,0,12806,81559,36,116.93
2026-05-25T10:01:06.469165+00:00,1,0,0,4,81559,26,69.65
2026-05-25T10:01:06.469165+00:00,2,0,0,4,81559,26,70.74
2026-05-25T10:01:06.469165+00:00,3,0,0,4,81559,31,73.01
2026-05-25T10:01:06.469165+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:06.469165+00:00,5,0,0,4,81559,28,70.66
2026-05-25T10:01:06.469165+00:00,6,0,0,4,81559,26,69.14
2026-05-25T10:01:06.469165+00:00,7,0,0,1283,81559,35,130.75
2026-05-25T10:01:07.646457+00:00,0,0,0,12806,81559,36,116.64
2026-05-25T10:01:07.646457+00:00,1,0,0,4,81559,26,69.64
2026-05-25T10:01:07.646457+00:00,2,0,0,4,81559,26,70.72
2026-05-25T10:01:07.646457+00:00,3,0,0,4,81559,31,73.03
2026-05-25T10:01:07.646457+00:00,4,0,0,4,81559,30,76.39
2026-05-25T10:01:07.646457+00:00,5,0,0,4,81559,28,70.64
2026-05-25T10:01:07.646457+00:00,6,0,0,4,81559,26,69.19
2026-05-25T10:01:07.646457+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:08.835670+00:00,0,0,0,12806,81559,36,116.67
2026-05-25T10:01:08.835670+00:00,1,0,0,4,81559,26,69.70
2026-05-25T10:01:08.835670+00:00,2,0,0,4,81559,26,70.65
2026-05-25T10:01:08.835670+00:00,3,0,0,4,81559,31,73.03
2026-05-25T10:01:08.835670+00:00,4,0,0,4,81559,30,76.38
2026-05-25T10:01:08.835670+00:00,5,0,0,4,81559,28,70.62
2026-05-25T10:01:08.835670+00:00,6,0,0,4,81559,26,69.11
2026-05-25T10:01:08.835670+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T10:01:10.012525+00:00,0,0,0,12806,81559,36,116.67
2026-05-25T10:01:10.012525+00:00,1,0,0,4,81559,26,69.70
2026-05-25T10:01:10.012525+00:00,2,0,0,4,81559,26,70.70
2026-05-25T10:01:10.012525+00:00,3,0,0,4,81559,31,73.05
2026-05-25T10:01:10.012525+00:00,4,0,0,4,81559,30,76.38
2026-05-25T10:01:10.012525+00:00,5,0,0,4,81559,28,70.61
2026-05-25T10:01:10.012525+00:00,6,0,0,4,81559,26,69.17
2026-05-25T10:01:10.012525+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T10:01:11.176955+00:00,0,0,0,12806,81559,36,116.64
2026-05-25T10:01:11.176955+00:00,1,0,0,4,81559,26,69.69
2026-05-25T10:01:11.176955+00:00,2,0,0,4,81559,26,70.73
2026-05-25T10:01:11.176955+00:00,3,0,0,4,81559,31,73.00
2026-05-25T10:01:11.176955+00:00,4,0,0,4,81559,30,76.41
2026-05-25T10:01:11.176955+00:00,5,0,0,4,81559,28,70.64
2026-05-25T10:01:11.176955+00:00,6,0,0,4,81559,26,69.14
2026-05-25T10:01:11.176955+00:00,7,0,0,1283,81559,35,130.69
2026-05-25T10:01:12.340734+00:00,0,0,0,13176,81559,36,130.97
2026-05-25T10:01:12.340734+00:00,1,0,0,4,81559,27,69.68
2026-05-25T10:01:12.340734+00:00,2,0,0,4,81559,26,70.70
2026-05-25T10:01:12.340734+00:00,3,0,0,4,81559,31,73.02
2026-05-25T10:01:12.340734+00:00,4,0,0,4,81559,30,76.39
2026-05-25T10:01:12.340734+00:00,5,0,0,4,81559,28,70.63
2026-05-25T10:01:12.340734+00:00,6,0,0,4,81559,26,69.17
2026-05-25T10:01:12.340734+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:13.529797+00:00,0,0,0,17582,81559,36,123.67
2026-05-25T10:01:13.529797+00:00,1,0,0,4,81559,26,69.66
2026-05-25T10:01:13.529797+00:00,2,0,0,4,81559,26,70.68
2026-05-25T10:01:13.529797+00:00,3,0,0,4,81559,31,73.05
2026-05-25T10:01:13.529797+00:00,4,0,0,4,81559,30,76.40
2026-05-25T10:01:13.529797+00:00,5,0,0,4,81559,28,70.62
2026-05-25T10:01:13.529797+00:00,6,0,0,4,81559,26,69.20
2026-05-25T10:01:13.529797+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:14.726668+00:00,0,14,7,47534,81559,37,161.37
2026-05-25T10:01:14.726668+00:00,1,0,0,4,81559,26,69.70
2026-05-25T10:01:14.726668+00:00,2,0,0,4,81559,26,70.73
2026-05-25T10:01:14.726668+00:00,3,0,0,4,81559,31,73.05
2026-05-25T10:01:14.726668+00:00,4,0,0,4,81559,30,76.39
2026-05-25T10:01:14.726668+00:00,5,0,0,4,81559,28,70.64
2026-05-25T10:01:14.726668+00:00,6,0,0,4,81559,26,69.18
2026-05-25T10:01:14.726668+00:00,7,0,0,1283,81559,35,130.75
2026-05-25T10:01:15.924797+00:00,0,8,4,47638,81559,36,145.26
2026-05-25T10:01:15.924797+00:00,1,0,0,4,81559,26,69.64
2026-05-25T10:01:15.924797+00:00,2,0,0,4,81559,26,70.74
2026-05-25T10:01:15.924797+00:00,3,0,0,4,81559,31,73.04
2026-05-25T10:01:15.924797+00:00,4,0,0,4,81559,30,76.38
2026-05-25T10:01:15.924797+00:00,5,0,0,4,81559,28,70.64
2026-05-25T10:01:15.924797+00:00,6,0,0,4,81559,26,69.17
2026-05-25T10:01:15.924797+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:17.122823+00:00,0,5,2,47774,81559,36,126.76
2026-05-25T10:01:17.122823+00:00,1,0,0,4,81559,26,69.67
2026-05-25T10:01:17.122823+00:00,2,0,0,4,81559,26,70.75
2026-05-25T10:01:17.122823+00:00,3,0,0,4,81559,31,73.01
2026-05-25T10:01:17.122823+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:17.122823+00:00,5,0,0,4,81559,28,70.67
2026-05-25T10:01:17.122823+00:00,6,0,0,4,81559,26,69.13
2026-05-25T10:01:17.122823+00:00,7,0,0,1283,81559,35,130.78
2026-05-25T10:01:18.319990+00:00,0,0,0,47774,81559,36,119.81
2026-05-25T10:01:18.319990+00:00,1,0,0,4,81559,26,69.69
2026-05-25T10:01:18.319990+00:00,2,0,0,4,81559,26,70.77
2026-05-25T10:01:18.319990+00:00,3,0,0,4,81559,31,73.03
2026-05-25T10:01:18.319990+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:18.319990+00:00,5,0,0,4,81559,28,70.62
2026-05-25T10:01:18.319990+00:00,6,0,0,4,81559,26,69.11
2026-05-25T10:01:18.319990+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T10:01:19.494991+00:00,0,58,33,47836,81559,45,337.28
2026-05-25T10:01:19.494991+00:00,1,0,0,4,81559,26,69.69
2026-05-25T10:01:19.494991+00:00,2,0,0,4,81559,26,70.68
2026-05-25T10:01:19.494991+00:00,3,0,0,4,81559,31,73.00
2026-05-25T10:01:19.494991+00:00,4,0,0,4,81559,30,76.39
2026-05-25T10:01:19.494991+00:00,5,0,0,4,81559,28,70.59
2026-05-25T10:01:19.494991+00:00,6,0,0,4,81559,26,69.17
2026-05-25T10:01:19.494991+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:20.681985+00:00,0,60,35,47836,81559,44,444.34
2026-05-25T10:01:20.681985+00:00,1,0,0,4,81559,26,69.68
2026-05-25T10:01:20.681985+00:00,2,0,0,4,81559,26,70.67
2026-05-25T10:01:20.681985+00:00,3,0,0,4,81559,31,73.01
2026-05-25T10:01:20.681985+00:00,4,0,0,4,81559,30,76.42
2026-05-25T10:01:20.681985+00:00,5,0,0,4,81559,28,70.65
2026-05-25T10:01:20.681985+00:00,6,0,0,4,81559,26,69.15
2026-05-25T10:01:20.681985+00:00,7,0,0,1283,81559,35,130.74
2026-05-25T10:01:21.882326+00:00,0,0,0,6312,81559,37,131.91
2026-05-25T10:01:21.882326+00:00,1,0,0,0,81559,26,69.67
2026-05-25T10:01:21.882326+00:00,2,0,0,0,81559,26,70.68
2026-05-25T10:01:21.882326+00:00,3,0,0,0,81559,31,73.02
2026-05-25T10:01:21.882326+00:00,4,0,0,0,81559,30,76.40
2026-05-25T10:01:21.882326+00:00,5,0,0,0,81559,28,70.63
2026-05-25T10:01:21.882326+00:00,6,0,0,0,81559,26,69.18
2026-05-25T10:01:21.882326+00:00,7,0,0,1283,81559,35,130.71
2026-05-25T10:01:23.044024+00:00,0,0,0,6312,81559,37,121.54
2026-05-25T10:01:23.044024+00:00,1,0,0,0,81559,26,69.72
2026-05-25T10:01:23.044024+00:00,2,0,0,0,81559,26,70.71
2026-05-25T10:01:23.044024+00:00,3,0,0,0,81559,31,73.00
2026-05-25T10:01:23.044024+00:00,4,0,0,0,81559,30,76.38
2026-05-25T10:01:23.044024+00:00,5,0,0,0,81559,28,70.62
2026-05-25T10:01:23.044024+00:00,6,0,0,0,81559,26,69.15
2026-05-25T10:01:23.044024+00:00,7,0,0,1283,81559,35,130.72
