timestamp,gpu_index,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_temp_c,gpu_power_w
2026-05-27T04:06:56.614528+00:00,0,0,0,6312,81559,35,120.25
2026-05-27T04:06:56.614528+00:00,1,0,0,0,81559,26,69.88
2026-05-27T04:06:56.614528+00:00,2,0,0,0,81559,26,70.78
2026-05-27T04:06:56.614528+00:00,3,0,0,0,81559,30,72.88
2026-05-27T04:06:56.614528+00:00,4,0,0,0,81559,30,76.60
2026-05-27T04:06:56.614528+00:00,5,0,0,0,81559,27,70.37
2026-05-27T04:06:56.614528+00:00,6,0,0,0,81559,26,69.10
2026-05-27T04:06:56.614528+00:00,7,0,0,3665,81559,35,130.70
2026-05-27T04:06:57.774387+00:00,0,0,0,6312,81559,35,120.24
2026-05-27T04:06:57.774387+00:00,1,0,0,0,81559,26,69.90
2026-05-27T04:06:57.774387+00:00,2,0,0,0,81559,26,70.77
2026-05-27T04:06:57.774387+00:00,3,0,0,0,81559,30,72.95
2026-05-27T04:06:57.774387+00:00,4,0,0,0,81559,30,76.58
2026-05-27T04:06:57.774387+00:00,5,0,0,0,81559,27,70.37
2026-05-27T04:06:57.774387+00:00,6,0,0,0,81559,26,69.15
2026-05-27T04:06:57.774387+00:00,7,0,0,3665,81559,35,130.72
2026-05-27T04:06:58.957860+00:00,0,0,0,6312,81559,35,120.26
2026-05-27T04:06:58.957860+00:00,1,0,0,0,81559,26,69.85
2026-05-27T04:06:58.957860+00:00,2,0,0,0,81559,26,70.72
2026-05-27T04:06:58.957860+00:00,3,0,0,0,81559,30,72.92
2026-05-27T04:06:58.957860+00:00,4,0,0,0,81559,30,76.61
2026-05-27T04:06:58.957860+00:00,5,0,0,0,81559,27,70.36
2026-05-27T04:06:58.957860+00:00,6,0,0,0,81559,26,69.12
2026-05-27T04:06:58.957860+00:00,7,0,0,3665,81559,35,130.74
2026-05-27T04:07:00.144101+00:00,0,0,0,6312,81559,35,120.27
2026-05-27T04:07:00.144101+00:00,1,0,0,0,81559,26,69.87
2026-05-27T04:07:00.144101+00:00,2,0,0,0,81559,26,70.75
2026-05-27T04:07:00.144101+00:00,3,0,0,0,81559,30,72.93
2026-05-27T04:07:00.144101+00:00,4,0,0,0,81559,30,76.60
2026-05-27T04:07:00.144101+00:00,5,0,0,0,81559,27,70.36
2026-05-27T04:07:00.144101+00:00,6,0,0,0,81559,26,69.12
2026-05-27T04:07:00.144101+00:00,7,0,0,3665,81559,35,130.66
2026-05-27T04:07:01.321163+00:00,0,0,0,6312,81559,35,120.25
2026-05-27T04:07:01.321163+00:00,1,0,0,0,81559,26,69.86
2026-05-27T04:07:01.321163+00:00,2,0,0,0,81559,26,70.81
2026-05-27T04:07:01.321163+00:00,3,0,0,0,81559,30,72.93
2026-05-27T04:07:01.321163+00:00,4,0,0,0,81559,30,76.58
2026-05-27T04:07:01.321163+00:00,5,0,0,0,81559,27,70.35
