timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-18 11:14:39.707,1.9,9.5,28.9,54.2,0.0,2.6,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,4.13,55334.0,8824.9
2026-04-18 11:14:41.730,3.923,22.8,30.0,52.2,4.0,12.4,4.0,11.0,4.4,11.0,4.5,9.9,4.0,10.3,4.0,9.5,5.0,9.9,10.4,10.0,9.9,9.9,9.4,9.9,10.3,11.61,55658.2,8500.6
2026-04-18 11:14:43.752,5.945,59.2,0.0,58.9,3.5,58.6,0.5,58.4,0.5,58.4,0.5,58.4,0.5,58.4,1.0,58.4,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.15,55671.1,8487.7
2026-04-18 11:14:45.772,7.965,60.2,1.0,59.4,7.4,59.4,2.0,59.1,1.5,58.9,0.5,59.4,1.0,59.1,0.5,59.1,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.73,55702.1,8456.8
2026-04-18 11:14:47.795,9.988,59.7,0.5,59.4,5.0,58.6,1.5,58.9,2.0,59.1,2.0,59.1,3.0,58.9,0.5,58.9,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.65,55691.1,8467.8
2026-04-18 11:14:49.817,12.01,62.2,2.0,60.9,1.5,61.2,1.5,60.9,1.5,61.2,3.5,61.2,4.0,61.4,1.0,61.2,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.4,55682.8,8476.1
2026-04-18 11:14:51.848,14.041,81.4,1.5,80.9,1.5,80.9,4.4,80.9,2.0,81.0,13.2,80.9,1.5,80.9,1.0,80.5,10.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61.78,55704.9,8453.9
2026-04-18 11:14:53.882,16.075,100.0,1.5,100.0,7.4,100.0,2.5,100.0,10.9,100.0,6.4,100.0,2.0,100.0,4.5,100.0,6.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.38,55710.3,8448.5
2026-04-18 11:14:55.916,18.108,100.0,1.5,100.0,2.0,100.0,2.5,100.0,11.4,100.0,2.0,100.0,4.5,100.0,10.8,100.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.17,55718.7,8440.1
2026-04-18 11:14:57.945,20.138,100.0,1.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,0.5,100.0,0.5,100.0,0.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.04,55698.9,8459.9
