timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-15 22:40:57.151,1.9,0.0,0.0,21472.0,48.45,39.0,0.0,0.0,48.45
2026-04-15 22:40:59.175,3.924,0.0,0.0,21472.0,46.7,39.0,0.0,0.0,46.7
2026-04-15 22:41:01.197,5.947,0.0,0.0,21472.0,46.93,39.0,0.0,0.0,46.93
2026-04-15 22:41:03.227,7.976,0.0,0.0,21472.0,55.74,39.0,0.0,0.0,55.74
2026-04-15 22:41:05.257,10.007,0.0,0.0,21472.0,47.01,39.0,0.0,0.0,47.01
2026-04-15 22:41:07.289,12.038,0.0,0.0,21472.0,46.61,39.0,0.0,0.0,46.61
2026-04-15 22:41:09.312,14.062,0.0,0.0,21472.0,46.76,39.0,0.0,0.0,46.76
2026-04-15 22:41:11.335,16.084,0.0,0.0,21472.0,48.04,39.0,0.0,0.0,48.04
2026-04-15 22:41:13.358,18.108,0.0,0.0,21472.0,46.71,39.0,0.0,0.0,46.71
2026-04-15 22:41:15.381,20.13,0.0,0.0,21472.0,46.94,39.0,0.0,0.0,46.94
2026-04-15 22:41:17.404,22.153,0.0,0.0,21472.0,51.58,39.0,0.0,0.0,51.58
2026-04-15 22:41:19.429,24.179,0.0,0.0,21472.0,47.55,39.0,0.0,0.0,47.55
2026-04-15 22:41:21.452,26.201,0.0,0.0,21472.0,46.86,39.0,0.0,0.0,46.86
2026-04-15 22:41:23.475,28.225,0.0,0.0,21472.0,46.92,39.0,0.0,0.0,46.92
2026-04-15 22:41:25.499,30.248,0.0,0.0,21472.0,55.92,39.0,0.0,0.0,55.92
2026-04-15 22:41:27.523,32.272,0.0,0.0,21472.0,47.49,39.0,0.0,0.0,47.49
2026-04-15 22:41:29.547,34.297,0.0,0.0,21472.0,47.1,39.0,0.0,0.0,47.1
