worker=0 K=3584 N=18944 B=128 dtype=bf16
  t=5.0s iters=212 tflops=0.73
  t=10.0s iters=418 tflops=0.72
  t=15.0s iters=616 tflops=0.71
  t=20.0s iters=819 tflops=0.71
  t=25.1s iters=1026 tflops=0.71
  t=30.1s iters=1235 tflops=0.71
  t=35.1s iters=1441 tflops=0.71
  t=40.1s iters=1650 tflops=0.72
  t=45.1s iters=1851 tflops=0.71
