ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
306.1,harvest,mon_L3_01,278.4,84.73,84.73
308.1,harvest,mon_L3_00,276.3,67.16,1.54
308.1,harvest,mon_L3_01,279.6,84.34,84.34
310.1,harvest,mon_L3_00,279.8,67.22,1.52
310.1,harvest,mon_L3_01,277.4,84.45,84.45
312.1,harvest,mon_L3_00,280.7,67.21,1.49
312.1,harvest,mon_L3_01,280.1,84.71,84.71
314.1,harvest,mon_L3_00,275.3,67.23,1.51
314.1,harvest,mon_L3_01,277.1,84.81,84.81
316.1,harvest,mon_L3_00,273.5,67.30,1.52
316.1,harvest,mon_L3_01,281.5,84.44,84.44
318.1,harvest,mon_L3_00,278.1,67.40,1.52
318.1,harvest,mon_L3_01,279.4,84.75,84.75
320.1,harvest,mon_L3_00,277.0,67.50,1.53
320.1,harvest,mon_L3_01,280.5,84.68,84.68
322.1,harvest,mon_L3_00,279.6,67.32,1.51
322.1,harvest,mon_L3_01,278.2,84.65,84.65
324.1,harvest,mon_L3_00,279.3,67.21,1.54
324.1,harvest,mon_L3_01,279.3,84.68,84.68
326.1,harvest,mon_L3_00,275.2,67.19,1.50
326.1,harvest,mon_L3_01,284.3,84.46,84.46
328.1,harvest,mon_L3_00,277.6,67.21,1.54
328.1,harvest,mon_L3_01,275.9,84.69,84.69
330.1,harvest,mon_L3_00,277.0,67.17,1.53
330.1,harvest,mon_L3_01,280.3,84.75,84.75
332.1,harvest,mon_L3_00,278.0,67.18,1.47
332.1,harvest,mon_L3_01,280.8,84.66,84.66
334.1,harvest,mon_L3_00,280.5,67.23,1.53
334.1,harvest,mon_L3_01,282.0,84.78,84.78
336.1,harvest,mon_L3_00,279.4,67.22,1.51
336.1,harvest,mon_L3_01,283.7,84.72,84.72
338.1,harvest,mon_L3_00,274.9,67.24,1.51
338.1,harvest,mon_L3_01,279.7,84.57,84.57
340.1,harvest,mon_L3_00,276.3,67.29,1.55
340.1,harvest,mon_L3_01,275.4,84.74,84.74
342.1,harvest,mon_L3_00,278.0,67.27,1.53
342.1,harvest,mon_L3_01,277.5,84.83,84.83
344.1,harvest,mon_L3_00,273.8,67.33,1.52
344.1,harvest,mon_L3_01,278.6,84.52,84.52
346.1,harvest,mon_L3_00,270.2,67.19,1.53
346.1,harvest,mon_L3_01,280.4,84.34,84.34
348.1,harvest,mon_L3_00,274.3,67.26,1.50
348.1,harvest,mon_L3_01,278.4,84.51,84.51
350.1,harvest,mon_L3_00,265.5,67.35,1.50
350.1,harvest,mon_L3_01,280.2,84.72,84.72
352.1,harvest,mon_L3_00,273.3,67.26,1.53
352.1,harvest,mon_L3_01,278.2,84.47,84.47
354.1,harvest,mon_L3_00,270.0,67.21,1.53
354.1,harvest,mon_L3_01,280.2,84.44,84.44
356.1,harvest,mon_L3_00,277.6,67.07,1.56
356.1,harvest,mon_L3_01,277.9,84.21,84.21
358.1,harvest,mon_L3_00,264.5,67.18,1.53
358.1,harvest,mon_L3_01,281.2,84.55,84.55
360.1,harvest,mon_L3_00,271.3,67.21,1.56
360.1,harvest,mon_L3_01,278.1,84.89,84.89
362.1,harvest,mon_L3_00,269.5,67.25,1.59
362.1,harvest,mon_L3_01,280.0,84.77,84.77
364.1,harvest,mon_L3_00,277.9,67.26,1.51
364.1,harvest,mon_L3_01,280.4,84.91,84.91
366.1,harvest,mon_L3_00,263.9,67.01,1.49
366.1,harvest,mon_L3_01,281.7,84.16,84.16
368.1,harvest,mon_L3_00,271.4,67.40,1.48
368.1,harvest,mon_L3_01,277.6,84.70,84.70
370.1,harvest,mon_L3_00,280.3,67.54,1.46
370.1,harvest,mon_L3_01,278.2,85.17,85.17
372.1,harvest,mon_L3_00,271.2,67.41,1.52
372.1,harvest,mon_L3_01,277.4,85.11,85.11
374.1,harvest,mon_L3_00,272.7,67.28,1.55
374.1,harvest,mon_L3_01,278.8,85.18,85.18
376.1,harvest,mon_L3_00,277.3,67.27,1.55
376.1,harvest,mon_L3_01,280.0,85.02,85.02
378.1,harvest,mon_L3_00,279.8,67.46,1.56
378.1,harvest,mon_L3_01,275.6,85.21,85.21
380.1,harvest,mon_L3_00,276.6,67.26,1.57
380.1,harvest,mon_L3_01,276.1,85.28,85.28
382.1,harvest,mon_L3_00,276.6,67.38,1.54
382.1,harvest,mon_L3_01,281.1,85.22,85.22
384.1,harvest,mon_L3_00,277.1,67.42,1.53
384.1,harvest,mon_L3_01,282.3,85.16,85.16
386.1,harvest,mon_L3_00,272.6,67.18,1.56
386.1,harvest,mon_L3_01,276.3,85.17,85.17
388.1,harvest,mon_L3_00,276.3,67.36,1.51
388.1,harvest,mon_L3_01,279.5,85.36,85.36
390.1,harvest,mon_L3_00,277.0,67.44,1.51
390.1,harvest,mon_L3_01,279.1,85.30,85.30
392.1,harvest,mon_L3_00,274.3,67.50,1.56
392.1,harvest,mon_L3_01,292.4,85.48,85.48
394.1,harvest,mon_L3_00,274.8,67.32,1.52
394.1,harvest,mon_L3_01,278.8,84.83,84.83
396.1,harvest,mon_L3_00,270.0,67.16,1.51
396.1,harvest,mon_L3_01,278.2,84.48,84.48
398.1,harvest,mon_L3_00,273.2,67.34,1.50
398.1,harvest,mon_L3_01,274.6,84.81,84.81
400.1,harvest,mon_L3_00,275.9,67.24,1.50
400.1,harvest,mon_L3_01,282.3,84.67,84.67
402.1,harvest,mon_L3_00,277.0,67.43,1.59
402.1,harvest,mon_L3_01,282.5,84.46,84.46
404.1,harvest,mon_L3_00,277.5,67.41,1.56
404.1,harvest,mon_L3_01,284.4,84.71,84.71
406.1,harvest,mon_L3_00,275.7,67.16,1.49
406.1,harvest,mon_L3_01,277.0,84.61,84.61
408.1,harvest,mon_L3_00,275.0,67.38,1.54
408.1,harvest,mon_L3_01,278.4,84.73,84.73
410.1,harvest,mon_L3_00,275.2,67.43,1.57
410.1,harvest,mon_L3_01,281.5,84.78,84.78
412.1,harvest,mon_L3_00,278.0,67.28,1.53
412.1,harvest,mon_L3_01,282.2,84.53,84.53
414.1,harvest,mon_L3_00,277.0,67.32,1.53
414.1,harvest,mon_L3_01,282.5,84.65,84.65
416.1,harvest,mon_L3_00,276.1,67.36,1.53
416.1,harvest,mon_L3_01,280.1,84.55,84.55
418.1,harvest,mon_L3_00,274.8,67.33,1.45
418.1,harvest,mon_L3_01,280.3,84.77,84.77
420.1,harvest,mon_L3_00,276.4,67.29,1.57
420.1,harvest,mon_L3_01,283.9,84.51,84.51
422.1,harvest,mon_L3_00,278.3,67.32,1.57
422.1,harvest,mon_L3_01,287.0,84.69,84.69
424.1,harvest,mon_L3_00,279.6,67.33,1.51
424.1,harvest,mon_L3_01,282.0,84.69,84.69
426.1,harvest,mon_L3_00,277.7,67.33,1.48
426.1,harvest,mon_L3_01,281.7,84.60,84.60
428.1,harvest,mon_L3_00,257.1,67.21,1.53
428.1,harvest,mon_L3_01,268.6,84.51,84.51
430.1,harvest,mon_L3_00,262.7,67.08,1.43
430.1,harvest,mon_L3_01,283.6,84.01,84.01
432.1,harvest,mon_L3_00,262.0,64.53,1.44
432.1,harvest,mon_L3_01,283.2,85.00,85.00
434.1,harvest,mon_L3_00,276.6,64.41,1.40
434.1,harvest,mon_L3_01,285.4,86.01,86.01
436.1,harvest,mon_L3_00,269.9,64.21,1.41
436.1,harvest,mon_L3_01,281.7,86.03,86.03
438.1,harvest,mon_L3_00,273.3,64.35,1.39
438.1,harvest,mon_L3_01,275.6,86.16,86.16
