timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-18 10:34:25.573,1.9,13.6,2.1,13.5,64.1,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,4.14,55358.2,8800.7
2026-04-18 10:34:27.602,3.929,41.6,15.3,48.5,2.5,11.9,3.5,11.4,4.0,10.9,4.4,11.8,5.0,10.9,4.4,10.9,4.0,11.4,10.9,11.4,11.9,10.9,10.9,11.9,10.9,12.13,55645.9,8512.9
2026-04-18 10:34:29.624,5.951,58.5,0.0,57.4,2.5,57.6,0.0,57.4,0.5,57.7,0.0,57.4,0.5,57.4,0.0,57.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.68,55640.8,8518.1
2026-04-18 10:34:31.645,7.972,61.2,0.0,59.9,0.5,59.7,0.0,60.6,0.5,59.6,0.5,59.4,0.5,59.7,0.0,59.4,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.4,55630.9,8528.0
2026-04-18 10:34:33.665,9.992,61.7,1.5,60.4,1.5,60.4,0.0,60.4,0.0,60.4,0.5,60.4,0.5,60.4,0.0,60.4,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.73,55642.8,8516.1
2026-04-18 10:34:35.687,12.014,61.5,1.5,60.4,0.5,60.6,0.5,60.4,0.5,60.6,0.5,60.4,0.0,60.4,0.5,60.6,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.7,55629.6,8529.3
2026-04-18 10:34:37.708,14.035,81.9,1.5,81.4,0.5,81.4,0.0,81.8,0.0,81.8,1.5,81.8,2.0,81.4,0.0,81.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.78,55644.7,8514.2
2026-04-18 10:34:39.742,16.069,100.0,3.0,100.0,1.0,100.0,1.0,100.0,2.0,100.0,1.5,100.0,0.5,100.0,1.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.15,55641.3,8517.6
2026-04-18 10:34:41.776,18.103,100.0,2.5,100.0,2.5,100.0,1.0,100.0,3.9,100.0,2.0,100.0,0.5,100.0,1.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.29,55640.2,8518.7
2026-04-18 10:34:43.810,20.137,100.0,2.0,100.0,2.0,100.0,1.5,100.0,1.0,100.0,1.0,100.0,1.0,100.0,0.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.06,55636.8,8522.0
2026-04-18 10:34:45.846,22.173,100.0,2.0,100.0,2.0,100.0,1.0,100.0,1.5,100.0,1.5,100.0,1.5,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.12,55633.0,8525.9
2026-04-18 10:34:47.882,24.209,100.0,2.5,100.0,0.5,100.0,0.5,100.0,0.5,100.0,1.5,100.0,1.5,100.0,1.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,55634.4,8524.5
2026-04-18 10:34:49.919,26.246,100.0,2.0,100.0,2.0,100.0,0.5,100.0,1.5,100.0,1.0,100.0,1.5,100.0,1.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1,55633.6,8525.3
2026-04-18 10:34:51.953,28.28,100.0,2.0,100.0,0.5,100.0,1.5,100.0,0.0,100.0,2.0,100.0,1.0,100.0,0.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,55633.1,8525.8
2026-04-18 10:34:53.986,30.313,100.0,6.4,100.0,1.0,100.0,1.5,100.0,0.5,100.0,1.0,100.0,0.5,100.0,1.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.23,55630.2,8528.7
2026-04-18 10:34:56.021,32.348,100.0,1.5,100.0,1.5,100.0,1.0,100.0,0.5,100.0,1.0,100.0,1.0,100.0,2.5,100.0,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.06,55627.4,8531.5
2026-04-18 10:34:58.059,34.386,100.0,0.5,100.0,2.5,100.0,1.5,100.0,2.4,100.0,1.5,100.0,0.0,100.0,2.0,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.18,55631.5,8527.4
2026-04-18 10:35:00.093,36.42,100.0,1.0,100.0,3.0,100.0,2.0,100.0,0.0,100.0,1.5,100.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1,55627.8,8531.1
2026-04-18 10:35:02.129,38.456,100.0,0.5,100.0,3.4,100.0,1.0,100.0,0.5,100.0,0.5,100.0,0.5,100.0,2.0,100.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.08,55625.3,8533.6
2026-04-18 10:35:04.164,40.491,100.0,1.0,100.0,2.5,100.0,1.5,100.0,0.5,100.0,1.5,100.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.08,55624.8,8534.1
