timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-27T02:51:30.440274+00:00,3.0,89.64,2014.83
2026-05-27T02:51:31.119033+00:00,1.4,89.73,2014.83
2026-05-27T02:51:31.778677+00:00,1.4,89.80,2014.83
2026-05-27T02:51:32.462149+00:00,1.6,89.87,2014.83
2026-05-27T02:51:33.146336+00:00,2.7,90.00,2014.83
2026-05-27T02:51:33.919463+00:00,1.6,90.03,2014.83
2026-05-27T02:51:34.577869+00:00,1.9,90.19,2014.83
2026-05-27T02:51:35.224596+00:00,3.1,90.21,2014.83
2026-05-27T02:51:35.908642+00:00,3.7,90.24,2014.83
2026-05-27T02:51:36.579308+00:00,1.9,90.35,2014.83
2026-05-27T02:51:37.238809+00:00,2.1,90.35,2014.83
2026-05-27T02:51:38.000804+00:00,2.6,90.39,2014.83
2026-05-27T02:51:38.685811+00:00,3.4,90.42,2014.83
2026-05-27T02:51:39.357427+00:00,1.7,90.49,2014.83
2026-05-27T02:51:40.017992+00:00,2.6,90.50,2014.83
2026-05-27T02:51:41.206453+00:00,1.1,90.68,2014.83
2026-05-27T02:51:42.538545+00:00,1.4,90.79,2014.83
2026-05-27T02:51:43.200516+00:00,1.8,90.90,2014.83
2026-05-27T02:51:43.850338+00:00,1.7,91.30,2014.83
2026-05-27T02:51:44.524680+00:00,2.9,91.46,2014.83
2026-05-27T02:51:45.201708+00:00,2.9,91.51,2014.83
2026-05-27T02:51:45.890193+00:00,1.4,91.60,2014.83
2026-05-27T02:51:46.576591+00:00,2.3,91.64,2014.83
2026-05-27T02:51:47.263085+00:00,2.6,91.69,2014.83
2026-05-27T02:51:47.949542+00:00,1.8,91.78,2014.83
2026-05-27T02:51:48.634276+00:00,1.7,91.82,2014.83
2026-05-27T02:51:49.349151+00:00,2.2,91.88,2014.83
2026-05-27T02:51:50.106557+00:00,3.0,91.89,2014.83
2026-05-27T02:51:50.766486+00:00,1.7,91.92,2014.83
2026-05-27T02:51:51.441365+00:00,3.9,93.20,2014.83
2026-05-27T02:51:52.104605+00:00,5.6,93.84,2014.83
2026-05-27T02:51:52.793417+00:00,4.9,94.14,2014.83
2026-05-27T02:51:53.481244+00:00,6.0,94.51,2014.83
2026-05-27T02:51:54.157835+00:00,2.9,94.74,2014.83
2026-05-27T02:51:55.536830+00:00,1.2,94.81,2014.83
2026-05-27T02:51:56.531542+00:00,5.1,94.89,2014.83
2026-05-27T02:51:57.195783+00:00,4.9,94.99,2014.83
2026-05-27T02:51:57.859148+00:00,5.6,95.25,2014.83
2026-05-27T02:51:58.520660+00:00,5.3,95.56,2014.83
2026-05-27T02:51:59.208881+00:00,4.6,95.80,2014.83
2026-05-27T02:52:00.031466+00:00,7.0,95.99,2014.83
2026-05-27T02:52:00.730254+00:00,5.4,96.24,2014.83
2026-05-27T02:52:01.392362+00:00,4.2,96.35,2014.83
2026-05-27T02:52:02.103929+00:00,3.1,96.45,2014.83
2026-05-27T02:52:04.149347+00:00,1.5,96.79,2014.83
2026-05-27T02:52:05.099443+00:00,4.3,97.52,2014.83
2026-05-27T02:52:05.901634+00:00,4.0,100.00,2014.83
2026-05-27T02:52:07.022702+00:00,3.4,100.36,2014.83
2026-05-27T02:52:07.957882+00:00,5.1,100.46,2014.83
2026-05-27T02:52:08.627760+00:00,6.9,101.00,2014.83
2026-05-27T02:52:09.300086+00:00,4.3,102.07,2014.83
2026-05-27T02:52:10.095457+00:00,8.0,102.42,2014.83
2026-05-27T02:52:10.800587+00:00,8.3,103.03,2014.83
2026-05-27T02:52:11.481736+00:00,8.3,102.87,2014.83
2026-05-27T02:52:12.171019+00:00,8.9,103.05,2014.83
2026-05-27T02:52:12.874027+00:00,8.4,103.15,2014.83
2026-05-27T02:52:13.579655+00:00,8.6,103.16,2014.83
2026-05-27T02:52:14.279952+00:00,8.2,103.19,2014.83
2026-05-27T02:52:14.977941+00:00,7.6,102.94,2014.83
2026-05-27T02:52:15.675553+00:00,4.5,102.91,2014.83
2026-05-27T02:52:16.348531+00:00,5.8,102.91,2014.83
2026-05-27T02:52:17.042273+00:00,5.4,102.97,2014.83
2026-05-27T02:52:17.724860+00:00,4.2,103.04,2014.83
2026-05-27T02:52:18.392783+00:00,4.5,103.10,2014.83
2026-05-27T02:52:19.060485+00:00,4.3,103.12,2014.83
2026-05-27T02:52:19.752626+00:00,5.4,103.12,2014.83
2026-05-27T02:52:20.433202+00:00,4.7,103.19,2014.83
2026-05-27T02:52:21.102301+00:00,9.0,103.25,2014.83
2026-05-27T02:52:21.901993+00:00,3.8,103.61,2014.83
2026-05-27T02:52:22.599496+00:00,4.2,103.85,2014.83
2026-05-27T02:52:23.290072+00:00,5.7,104.00,2014.83
2026-05-27T02:52:23.981369+00:00,6.1,103.99,2014.83
2026-05-27T02:52:24.670646+00:00,4.2,103.99,2014.83
2026-05-27T02:52:25.373737+00:00,5.2,104.06,2014.83
2026-05-27T02:52:26.064516+00:00,4.4,104.06,2014.83
2026-05-27T02:52:26.769488+00:00,5.5,104.03,2014.83
2026-05-27T02:52:27.444462+00:00,4.2,104.01,2014.83
2026-05-27T02:52:28.149843+00:00,4.7,104.02,2014.83
2026-05-27T02:52:28.826179+00:00,4.3,104.03,2014.83
2026-05-27T02:52:29.527927+00:00,4.9,104.03,2014.83
2026-05-27T02:52:30.213558+00:00,5.3,104.01,2014.83
2026-05-27T02:52:30.918509+00:00,4.1,104.05,2014.83
2026-05-27T02:52:31.643974+00:00,4.1,105.04,2014.83
2026-05-27T02:52:32.353471+00:00,4.2,105.34,2014.83
2026-05-27T02:52:33.049016+00:00,4.4,105.58,2014.83
2026-05-27T02:52:33.731023+00:00,5.1,105.56,2014.83
2026-05-27T02:52:34.508570+00:00,2.8,105.65,2014.83
2026-05-27T02:52:35.401907+00:00,2.3,105.81,2014.83
2026-05-27T02:52:36.336574+00:00,4.7,105.92,2014.83
2026-05-27T02:52:37.168980+00:00,4.4,106.25,2014.83
2026-05-27T02:52:37.967872+00:00,4.7,106.70,2014.83
2026-05-27T02:52:38.773397+00:00,6.6,107.06,2014.83
2026-05-27T02:52:39.582484+00:00,4.1,107.48,2014.83
2026-05-27T02:52:40.354173+00:00,5.2,107.85,2014.83
2026-05-27T02:52:41.161739+00:00,4.3,108.22,2014.83
2026-05-27T02:52:41.956854+00:00,2.9,108.45,2014.83
2026-05-27T02:52:42.736201+00:00,2.6,108.66,2014.83
2026-05-27T02:52:43.532772+00:00,1.6,108.77,2014.83
2026-05-27T02:52:44.305382+00:00,3.6,108.78,2014.83
2026-05-27T02:52:45.097480+00:00,5.0,108.81,2014.83
2026-05-27T02:52:45.890189+00:00,2.8,108.85,2014.83
2026-05-27T02:52:46.661996+00:00,1.8,108.81,2014.83
2026-05-27T02:52:47.437676+00:00,2.2,108.80,2014.83
2026-05-27T02:52:48.210624+00:00,0.9,108.89,2014.83
2026-05-27T02:52:49.006078+00:00,1.1,108.89,2014.83
2026-05-27T02:52:49.826349+00:00,1.2,108.94,2014.83
2026-05-27T02:52:50.644659+00:00,2.4,109.04,2014.83
2026-05-27T02:52:51.447057+00:00,0.8,109.04,2014.83
2026-05-27T02:52:52.239136+00:00,1.6,109.03,2014.83
2026-05-27T02:52:53.028666+00:00,1.7,108.96,2014.83
2026-05-27T02:52:53.828273+00:00,3.9,108.96,2014.83
2026-05-27T02:52:54.629231+00:00,0.5,108.95,2014.83
2026-05-27T02:52:55.422099+00:00,1.4,109.01,2014.83
2026-05-27T02:52:56.186934+00:00,1.6,109.01,2014.83
2026-05-27T02:52:56.962228+00:00,0.6,108.98,2014.83
2026-05-27T02:52:57.753952+00:00,0.5,108.96,2014.83
2026-05-27T02:52:58.534015+00:00,1.6,109.00,2014.83
2026-05-27T02:52:59.326518+00:00,1.1,108.98,2014.83
2026-05-27T02:53:00.135675+00:00,1.3,108.96,2014.83
2026-05-27T02:53:00.930776+00:00,3.9,109.45,2014.83
2026-05-27T02:53:01.732437+00:00,3.2,109.39,2014.83
2026-05-27T02:53:02.519588+00:00,4.5,109.38,2014.83
2026-05-27T02:53:03.303067+00:00,3.6,109.44,2014.83
2026-05-27T02:53:04.095319+00:00,7.5,109.42,2014.83
2026-05-27T02:53:04.899111+00:00,3.5,109.43,2014.83
2026-05-27T02:53:05.706306+00:00,5.0,109.45,2014.83
2026-05-27T02:53:06.507574+00:00,3.6,109.51,2014.83
2026-05-27T02:53:07.288189+00:00,3.1,109.52,2014.83
2026-05-27T02:53:08.094393+00:00,4.1,109.57,2014.83
2026-05-27T02:53:08.904390+00:00,5.7,109.57,2014.83
2026-05-27T02:53:09.694531+00:00,3.6,109.55,2014.83
2026-05-27T02:53:10.463567+00:00,3.7,109.60,2014.83
2026-05-27T02:53:11.238425+00:00,2.6,109.61,2014.83
2026-05-27T02:53:11.985033+00:00,0.9,109.58,2014.83
2026-05-27T02:53:12.757066+00:00,1.9,109.91,2014.83
2026-05-27T02:53:13.563626+00:00,4.6,109.99,2014.83
2026-05-27T02:53:14.372385+00:00,4.2,109.99,2014.83
2026-05-27T02:53:15.157447+00:00,6.4,109.97,2014.83
2026-05-27T02:53:15.946780+00:00,4.1,109.96,2014.83
2026-05-27T02:53:16.759744+00:00,4.1,109.96,2014.83
2026-05-27T02:53:17.570616+00:00,3.8,109.96,2014.83
2026-05-27T02:53:18.377147+00:00,4.0,110.08,2014.83
2026-05-27T02:53:19.179976+00:00,4.1,110.08,2014.83
2026-05-27T02:53:19.974659+00:00,4.9,110.00,2014.83
2026-05-27T02:53:20.788091+00:00,4.1,109.98,2014.83
2026-05-27T02:53:21.599540+00:00,5.5,110.00,2014.83
2026-05-27T02:53:22.401788+00:00,4.7,109.99,2014.83
2026-05-27T02:53:23.214496+00:00,3.3,110.02,2014.83
2026-05-27T02:53:24.019687+00:00,1.2,110.02,2014.83
2026-05-27T02:53:24.805814+00:00,3.8,110.03,2014.83
2026-05-27T02:53:25.674316+00:00,9.3,110.09,2014.83
2026-05-27T02:53:26.513588+00:00,9.2,110.09,2014.83
2026-05-27T02:53:27.369512+00:00,7.7,110.06,2014.83
2026-05-27T02:53:28.241678+00:00,8.5,110.18,2014.83
2026-05-27T02:53:29.059292+00:00,4.9,110.17,2014.83
2026-05-27T02:53:29.856537+00:00,4.1,110.14,2014.83
2026-05-27T02:53:30.662987+00:00,4.4,110.11,2014.83
