ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
66.0,harvest,mon_L3_01,225.7,75.21,75.21
68.0,harvest,mon_L3_00,221.0,60.28,0.00
68.0,harvest,mon_L3_01,212.3,75.22,75.22
70.0,harvest,mon_L3_00,217.7,59.99,0.00
70.0,harvest,mon_L3_01,233.4,75.12,75.12
72.0,harvest,mon_L3_00,219.4,59.79,0.00
72.0,harvest,mon_L3_01,216.1,74.98,74.98
74.0,harvest,mon_L3_00,218.7,60.39,0.00
74.0,harvest,mon_L3_01,224.6,74.53,74.53
76.0,harvest,mon_L3_00,216.0,60.34,0.00
76.0,harvest,mon_L3_01,215.6,75.54,75.54
78.0,harvest,mon_L3_00,219.5,60.02,0.00
78.0,harvest,mon_L3_01,230.5,75.15,75.15
80.0,harvest,mon_L3_00,224.8,59.99,0.00
80.0,harvest,mon_L3_01,226.8,75.43,75.43
82.0,harvest,mon_L3_00,207.9,60.27,0.00
82.0,harvest,mon_L3_01,218.4,75.29,75.29
84.0,harvest,mon_L3_00,229.1,60.29,0.00
84.0,harvest,mon_L3_01,218.8,75.76,75.76
86.0,harvest,mon_L3_00,220.1,60.34,0.00
86.0,harvest,mon_L3_01,210.5,76.02,76.02
88.0,harvest,mon_L3_00,195.7,60.26,0.00
88.0,harvest,mon_L3_01,221.8,75.17,75.17
90.0,harvest,mon_L3_00,209.5,60.22,0.00
90.0,harvest,mon_L3_01,206.0,75.22,75.22
92.0,harvest,mon_L3_00,212.6,61.13,0.00
92.0,harvest,mon_L3_01,227.2,75.15,75.15
94.0,harvest,mon_L3_00,211.3,60.99,0.00
94.0,harvest,mon_L3_01,202.4,75.18,75.18
96.0,harvest,mon_L3_00,218.7,60.77,0.00
96.0,harvest,mon_L3_01,233.0,75.28,75.28
98.0,harvest,mon_L3_00,201.7,60.12,0.00
98.0,harvest,mon_L3_01,219.6,75.24,75.24
100.0,harvest,mon_L3_00,220.1,60.59,0.00
100.0,harvest,mon_L3_01,226.4,75.61,75.61
102.0,harvest,mon_L3_00,200.3,60.55,0.00
102.0,harvest,mon_L3_01,218.6,75.67,75.67
104.0,harvest,mon_L3_00,201.8,60.39,0.00
104.0,harvest,mon_L3_01,227.6,75.14,75.14
106.0,harvest,mon_L3_00,188.6,61.16,0.00
106.0,harvest,mon_L3_01,230.9,75.28,75.28
108.0,harvest,mon_L3_00,181.4,60.86,0.00
108.0,harvest,mon_L3_01,218.7,74.80,74.80
110.0,harvest,mon_L3_00,202.3,60.65,0.00
110.0,harvest,mon_L3_01,228.5,75.46,75.46
112.0,harvest,mon_L3_00,208.1,60.42,0.00
112.0,harvest,mon_L3_01,212.8,75.32,75.32
114.0,harvest,mon_L3_00,227.2,60.17,0.00
114.0,harvest,mon_L3_01,233.4,75.30,75.30
116.0,harvest,mon_L3_00,223.1,60.26,0.00
116.0,harvest,mon_L3_01,218.2,75.49,75.49
118.0,harvest,mon_L3_00,241.1,59.91,0.00
118.0,harvest,mon_L3_01,230.3,75.32,75.32
120.0,harvest,mon_L3_00,235.8,59.74,0.00
120.0,harvest,mon_L3_01,227.3,75.14,75.14
122.0,harvest,mon_L3_00,230.9,59.72,0.00
122.0,harvest,mon_L3_01,225.8,75.17,75.17
124.0,harvest,mon_L3_00,206.4,60.70,0.00
124.0,harvest,mon_L3_01,230.3,75.44,75.44
126.0,harvest,mon_L3_00,222.3,60.52,0.00
126.0,harvest,mon_L3_01,225.2,75.12,75.12
128.0,harvest,mon_L3_00,190.4,60.91,0.00
128.0,harvest,mon_L3_01,232.1,75.09,75.09
130.0,harvest,mon_L3_00,202.6,60.90,0.00
130.0,harvest,mon_L3_01,213.3,74.72,74.72
132.0,harvest,mon_L3_00,208.6,60.95,0.00
132.0,harvest,mon_L3_01,224.2,75.33,75.33
134.0,harvest,mon_L3_00,199.5,60.51,0.00
134.0,harvest,mon_L3_01,201.8,75.31,75.31
136.0,harvest,mon_L3_00,224.5,60.21,0.00
136.0,harvest,mon_L3_01,230.2,75.53,75.53
138.0,harvest,mon_L3_00,228.8,60.23,0.00
138.0,harvest,mon_L3_01,226.1,75.19,75.19
140.0,harvest,mon_L3_00,210.8,60.48,0.00
140.0,harvest,mon_L3_01,237.4,74.79,74.79
142.0,harvest,mon_L3_00,231.8,60.31,0.00
142.0,harvest,mon_L3_01,230.6,74.95,74.95
144.0,harvest,mon_L3_00,229.7,60.16,0.00
144.0,harvest,mon_L3_01,204.5,75.20,75.20
146.0,harvest,mon_L3_00,216.6,60.39,0.00
146.0,harvest,mon_L3_01,230.9,75.40,75.40
148.0,harvest,mon_L3_00,239.3,59.40,0.00
148.0,harvest,mon_L3_01,221.5,75.56,75.56
150.0,harvest,mon_L3_00,240.1,59.70,0.00
150.0,harvest,mon_L3_01,226.9,75.33,75.33
152.0,harvest,mon_L3_00,239.8,59.26,0.00
152.0,harvest,mon_L3_01,222.3,75.90,75.90
154.0,harvest,mon_L3_00,237.9,59.54,0.00
154.0,harvest,mon_L3_01,230.6,75.73,75.73
156.0,harvest,mon_L3_00,227.8,59.26,0.00
156.0,harvest,mon_L3_01,209.8,76.20,76.20
158.0,harvest,mon_L3_00,233.4,59.68,0.00
158.0,harvest,mon_L3_01,213.8,75.38,75.38
160.0,harvest,mon_L3_00,230.3,59.82,0.00
160.0,harvest,mon_L3_01,230.3,75.12,75.12
162.0,harvest,mon_L3_00,240.5,59.73,0.00
162.0,harvest,mon_L3_01,214.2,75.29,75.29
164.0,harvest,mon_L3_00,235.7,59.36,0.00
164.0,harvest,mon_L3_01,221.4,75.66,75.66
166.0,harvest,mon_L3_00,210.9,59.90,0.00
166.0,harvest,mon_L3_01,215.6,75.15,75.14
168.0,harvest,mon_L3_00,190.7,60.65,0.00
168.0,harvest,mon_L3_01,214.2,74.67,74.67
170.0,harvest,mon_L3_00,207.7,61.30,0.00
170.0,harvest,mon_L3_01,208.4,74.85,74.85
172.0,harvest,mon_L3_00,206.4,60.93,0.00
172.0,harvest,mon_L3_01,238.0,74.51,74.51
174.0,harvest,mon_L3_00,218.4,61.00,0.00
174.0,harvest,mon_L3_01,232.6,74.51,74.51
176.0,harvest,mon_L3_00,206.2,61.06,0.00
176.0,harvest,mon_L3_01,237.8,74.84,74.84
178.0,harvest,mon_L3_00,201.9,61.06,0.00
178.0,harvest,mon_L3_01,236.7,74.47,74.47
180.0,harvest,mon_L3_00,212.0,61.49,0.00
180.0,harvest,mon_L3_01,238.0,73.90,73.90
182.0,harvest,mon_L3_00,223.7,60.98,0.00
182.0,harvest,mon_L3_01,236.4,74.46,74.46
184.0,harvest,mon_L3_00,212.1,60.91,0.00
184.0,harvest,mon_L3_01,213.5,74.74,74.74
186.0,harvest,mon_L3_00,217.4,60.43,0.00
186.0,harvest,mon_L3_01,241.5,75.05,75.05
188.0,harvest,mon_L3_00,199.2,60.53,0.00
188.0,harvest,mon_L3_01,234.5,74.43,74.43
190.0,harvest,mon_L3_00,199.8,61.06,0.00
190.0,harvest,mon_L3_01,247.3,73.47,73.47
192.0,harvest,mon_L3_00,201.6,60.40,0.00
192.0,harvest,mon_L3_01,235.4,74.21,74.21
194.0,harvest,mon_L3_00,230.0,60.03,0.00
194.0,harvest,mon_L3_01,228.2,74.89,74.89
196.0,harvest,mon_L3_00,224.5,59.75,0.00
196.0,harvest,mon_L3_01,240.1,75.26,75.26
198.0,harvest,mon_L3_00,220.7,59.86,0.00
198.0,harvest,mon_L3_01,211.9,74.72,74.72
200.0,harvest,mon_L3_00,235.9,59.33,0.00
200.0,harvest,mon_L3_01,232.3,75.11,75.11
202.0,harvest,mon_L3_00,240.8,58.93,0.00
202.0,harvest,mon_L3_01,218.8,75.07,75.07
204.0,harvest,mon_L3_00,234.5,59.08,0.00
204.0,harvest,mon_L3_01,230.5,75.13,75.13
206.0,harvest,mon_L3_00,245.5,58.99,0.00
206.0,harvest,mon_L3_01,224.8,75.61,75.61
208.0,harvest,mon_L3_00,234.6,59.13,0.00
208.0,harvest,mon_L3_01,235.9,74.83,74.83
210.0,harvest,mon_L3_00,211.5,59.06,0.00
210.0,harvest,mon_L3_01,237.5,74.26,74.26
212.0,harvest,mon_L3_00,233.2,59.54,0.00
212.0,harvest,mon_L3_01,227.1,74.08,74.08
214.0,harvest,mon_L3_00,233.7,59.24,0.00
214.0,harvest,mon_L3_01,230.5,75.15,75.15
216.0,harvest,mon_L3_00,232.5,59.60,0.00
216.0,harvest,mon_L3_01,223.1,74.72,74.72
218.0,harvest,mon_L3_00,217.1,59.64,0.00
218.0,harvest,mon_L3_01,224.4,75.63,75.63
220.0,harvest,mon_L3_00,223.8,59.81,0.00
220.0,harvest,mon_L3_01,219.3,74.96,74.96
222.0,harvest,mon_L3_00,227.6,59.60,0.00
222.0,harvest,mon_L3_01,234.1,75.20,75.19
224.0,harvest,mon_L3_00,211.8,59.78,0.00
224.0,harvest,mon_L3_01,229.9,75.13,75.13
226.0,harvest,mon_L3_00,226.9,59.57,0.00
226.0,harvest,mon_L3_01,232.4,75.63,75.63
228.0,harvest,mon_L3_00,203.7,60.22,0.00
228.0,harvest,mon_L3_01,227.9,75.26,75.26
230.0,harvest,mon_L3_00,202.5,60.62,0.00
230.0,harvest,mon_L3_01,227.5,74.82,74.82
232.0,harvest,mon_L3_00,208.0,60.54,0.00
232.0,harvest,mon_L3_01,230.3,75.19,75.19
234.0,harvest,mon_L3_00,234.5,60.11,0.00
234.0,harvest,mon_L3_01,231.7,75.28,75.28
236.0,harvest,mon_L3_00,211.4,60.18,0.00
236.0,harvest,mon_L3_01,219.3,75.82,75.82
238.0,harvest,mon_L3_00,231.7,59.91,0.00
238.0,harvest,mon_L3_01,218.2,75.22,75.22
240.0,harvest,mon_L3_00,223.6,60.21,0.00
240.0,harvest,mon_L3_01,234.4,75.21,75.21
242.1,harvest,mon_L3_00,207.7,60.25,0.00
242.1,harvest,mon_L3_01,221.7,75.49,75.49
244.1,harvest,mon_L3_00,216.8,60.51,0.00
244.1,harvest,mon_L3_01,235.8,75.12,75.12
246.1,harvest,mon_L3_00,216.4,60.98,0.00
246.1,harvest,mon_L3_01,226.9,75.08,75.08
248.1,harvest,mon_L3_00,203.2,61.04,0.00
248.1,harvest,mon_L3_01,225.4,74.90,74.90
250.1,harvest,mon_L3_00,206.7,60.86,0.00
250.1,harvest,mon_L3_01,216.1,75.12,75.12
252.1,harvest,mon_L3_00,197.7,61.71,0.00
252.1,harvest,mon_L3_01,221.7,74.81,74.81
254.1,harvest,mon_L3_00,209.6,61.44,0.00
254.1,harvest,mon_L3_01,231.0,74.76,74.76
256.1,harvest,mon_L3_00,198.0,61.44,0.00
256.1,harvest,mon_L3_01,233.0,74.64,74.64
258.1,harvest,mon_L3_00,196.6,61.39,0.00
258.1,harvest,mon_L3_01,197.7,74.78,74.78
260.1,harvest,mon_L3_00,220.1,61.32,0.00
260.1,harvest,mon_L3_01,230.5,75.32,75.32
262.1,harvest,mon_L3_00,180.9,60.88,0.00
262.1,harvest,mon_L3_01,237.1,75.13,75.13
264.1,harvest,mon_L3_00,200.4,61.74,0.00
264.1,harvest,mon_L3_01,221.4,74.21,74.21
266.1,harvest,mon_L3_00,206.2,61.47,0.00
266.1,harvest,mon_L3_01,223.7,75.14,75.14
268.1,harvest,mon_L3_00,220.7,60.70,0.00
268.1,harvest,mon_L3_01,228.5,75.36,75.36
270.1,harvest,mon_L3_00,210.6,60.73,0.00
270.1,harvest,mon_L3_01,229.7,74.87,74.87
272.1,harvest,mon_L3_00,221.6,60.57,0.00
272.1,harvest,mon_L3_01,223.7,75.20,75.20
274.1,harvest,mon_L3_00,210.1,60.25,0.00
274.1,harvest,mon_L3_01,232.5,75.13,75.13
276.1,harvest,mon_L3_00,188.7,60.74,0.00
276.1,harvest,mon_L3_01,220.2,75.47,75.47
278.1,harvest,mon_L3_00,213.9,61.00,0.00
278.1,harvest,mon_L3_01,230.2,74.98,74.98
280.1,harvest,mon_L3_00,212.1,60.51,0.00
280.1,harvest,mon_L3_01,224.8,75.38,75.38
282.1,harvest,mon_L3_00,210.7,60.42,0.00
282.1,harvest,mon_L3_01,220.9,75.70,75.70
284.1,harvest,mon_L3_00,233.8,59.94,0.00
284.1,harvest,mon_L3_01,201.1,75.48,75.48
286.1,harvest,mon_L3_00,242.0,59.51,0.00
286.1,harvest,mon_L3_01,230.7,76.32,76.32
288.1,harvest,mon_L3_00,235.0,59.42,0.00
288.1,harvest,mon_L3_01,200.4,75.98,75.98
290.1,harvest,mon_L3_00,214.6,60.33,0.00
290.1,harvest,mon_L3_01,224.8,75.82,75.82
292.1,harvest,mon_L3_00,223.4,60.17,0.00
292.1,harvest,mon_L3_01,219.4,75.61,75.61
294.1,harvest,mon_L3_00,234.8,59.74,0.00
294.1,harvest,mon_L3_01,223.9,75.53,75.53
296.1,harvest,mon_L3_00,209.2,59.76,0.00
296.1,harvest,mon_L3_01,192.7,76.42,76.42
298.1,harvest,mon_L3_00,227.9,60.04,0.00
298.1,harvest,mon_L3_01,207.7,75.45,75.45
300.1,harvest,mon_L3_00,223.5,59.97,0.00
300.1,harvest,mon_L3_01,229.6,75.13,75.13
302.1,harvest,mon_L3_00,226.3,59.96,0.00
302.1,harvest,mon_L3_01,216.8,75.24,75.24
304.1,harvest,mon_L3_00,198.4,60.12,0.00
304.1,harvest,mon_L3_01,229.2,75.38,75.38
306.1,harvest,mon_L3_00,230.7,60.20,0.00
306.1,harvest,mon_L3_01,217.6,75.51,75.51
308.1,harvest,mon_L3_00,225.6,59.69,0.00
308.1,harvest,mon_L3_01,230.9,75.32,75.32
310.1,harvest,mon_L3_00,222.5,59.66,0.00
310.1,harvest,mon_L3_01,235.4,75.34,75.34
312.1,harvest,mon_L3_00,228.0,60.03,0.00
312.1,harvest,mon_L3_01,222.5,74.99,74.99
314.1,harvest,mon_L3_00,197.7,59.74,0.00
314.1,harvest,mon_L3_01,228.6,75.42,75.42
316.1,harvest,mon_L3_00,222.4,60.74,0.00
316.1,harvest,mon_L3_01,205.7,75.19,75.19
318.1,harvest,mon_L3_00,235.9,59.82,0.00
318.1,harvest,mon_L3_01,228.0,75.49,75.48
320.1,harvest,mon_L3_00,236.5,59.52,0.00
320.1,harvest,mon_L3_01,210.9,75.61,75.61
322.1,harvest,mon_L3_00,222.9,59.92,0.00
322.1,harvest,mon_L3_01,237.0,75.09,75.09
324.1,harvest,mon_L3_00,207.0,60.17,0.00
324.1,harvest,mon_L3_01,218.2,75.01,75.00
326.1,harvest,mon_L3_00,226.1,60.30,0.00
326.1,harvest,mon_L3_01,223.4,76.05,76.05
328.1,harvest,mon_L3_00,226.1,60.42,0.00
328.1,harvest,mon_L3_01,225.5,75.53,75.53
330.1,harvest,mon_L3_00,224.4,60.25,0.00
330.1,harvest,mon_L3_01,224.4,74.72,74.72
332.1,harvest,mon_L3_00,215.5,60.22,0.00
332.1,harvest,mon_L3_01,233.8,74.53,74.53
334.1,harvest,mon_L3_00,206.0,61.17,0.00
334.1,harvest,mon_L3_01,222.7,74.30,74.30
336.1,harvest,mon_L3_00,216.0,60.36,0.00
336.1,harvest,mon_L3_01,241.1,74.44,74.44
338.1,harvest,mon_L3_00,222.7,60.34,0.00
338.1,harvest,mon_L3_01,228.3,74.14,74.14
340.1,harvest,mon_L3_00,204.8,60.57,0.00
340.1,harvest,mon_L3_01,236.2,74.28,74.28
342.1,harvest,mon_L3_00,189.8,60.14,0.00
342.1,harvest,mon_L3_01,197.7,74.67,74.67
344.1,harvest,mon_L3_00,195.4,61.00,0.00
344.1,harvest,mon_L3_01,233.8,75.11,75.11
346.1,harvest,mon_L3_00,216.9,60.00,0.00
346.1,harvest,mon_L3_01,235.8,74.90,74.90
348.1,harvest,mon_L3_00,216.2,60.05,0.00
348.1,harvest,mon_L3_01,223.8,74.93,74.93
350.1,harvest,mon_L3_00,214.1,59.85,0.00
350.1,harvest,mon_L3_01,215.0,75.30,75.30
352.1,harvest,mon_L3_00,221.8,60.07,0.00
352.1,harvest,mon_L3_01,226.1,75.59,75.59
354.1,harvest,mon_L3_00,206.5,60.51,0.00
354.1,harvest,mon_L3_01,223.9,75.04,75.04
356.1,harvest,mon_L3_00,227.2,60.02,0.00
356.1,harvest,mon_L3_01,220.4,75.96,75.96
358.1,harvest,mon_L3_00,202.4,60.12,0.00
358.1,harvest,mon_L3_01,223.8,75.02,75.02
360.1,harvest,mon_L3_00,224.1,60.15,0.00
360.1,harvest,mon_L3_01,230.6,75.07,75.07
362.1,harvest,mon_L3_00,214.0,60.29,0.00
362.1,harvest,mon_L3_01,221.6,75.15,75.15
364.1,harvest,mon_L3_00,218.4,60.35,0.00
364.1,harvest,mon_L3_01,223.4,75.46,75.46
366.1,harvest,mon_L3_00,196.6,60.38,0.00
366.1,harvest,mon_L3_01,224.6,75.17,75.16
368.1,harvest,mon_L3_00,220.7,60.18,0.00
368.1,harvest,mon_L3_01,224.6,74.99,74.99
370.1,harvest,mon_L3_00,212.0,60.50,0.00
370.1,harvest,mon_L3_01,210.8,74.95,74.95
372.1,harvest,mon_L3_00,187.9,59.98,0.00
372.1,harvest,mon_L3_01,215.4,75.80,75.80
374.1,harvest,mon_L3_00,201.0,60.90,0.00
374.1,harvest,mon_L3_01,209.2,75.23,75.23
376.1,harvest,mon_L3_00,193.7,60.60,0.00
376.1,harvest,mon_L3_01,218.2,75.71,75.71
378.1,harvest,mon_L3_00,207.9,61.06,0.00
378.1,harvest,mon_L3_01,214.7,75.23,75.23
380.1,harvest,mon_L3_00,210.6,60.59,0.00
380.1,harvest,mon_L3_01,222.8,75.60,75.60
382.1,harvest,mon_L3_00,223.5,60.00,0.00
382.1,harvest,mon_L3_01,213.6,75.88,75.88
384.1,harvest,mon_L3_00,196.3,60.90,0.00
384.1,harvest,mon_L3_01,214.9,75.56,75.56
386.1,harvest,mon_L3_00,219.3,60.98,0.00
386.1,harvest,mon_L3_01,227.8,75.18,75.18
388.1,harvest,mon_L3_00,217.6,60.60,0.00
388.1,harvest,mon_L3_01,222.4,75.20,75.20
390.1,harvest,mon_L3_00,212.3,60.38,0.00
390.1,harvest,mon_L3_01,223.2,74.99,74.99
392.1,harvest,mon_L3_00,188.7,61.33,0.00
392.1,harvest,mon_L3_01,222.0,74.72,74.72
394.1,harvest,mon_L3_00,200.6,60.99,0.00
394.1,harvest,mon_L3_01,227.0,75.38,75.38
396.1,harvest,mon_L3_00,227.5,60.49,0.00
396.1,harvest,mon_L3_01,231.2,74.81,74.81
398.1,harvest,mon_L3_00,199.3,59.91,0.00
398.1,harvest,mon_L3_01,220.4,74.87,74.86
400.1,harvest,mon_L3_00,221.7,60.07,0.00
400.1,harvest,mon_L3_01,216.0,75.51,75.51
402.1,harvest,mon_L3_00,214.9,59.74,0.00
402.1,harvest,mon_L3_01,213.4,76.14,76.14
404.1,harvest,mon_L3_00,200.2,60.16,0.00
404.1,harvest,mon_L3_01,208.5,75.77,75.77
406.1,harvest,mon_L3_00,209.3,60.75,0.00
406.1,harvest,mon_L3_01,231.6,75.64,75.64
408.1,harvest,mon_L3_00,206.1,61.02,0.00
408.1,harvest,mon_L3_01,223.4,74.97,74.97
410.1,harvest,mon_L3_00,206.8,60.65,0.00
410.1,harvest,mon_L3_01,228.9,75.33,75.33
412.1,harvest,mon_L3_00,205.5,60.95,0.00
412.1,harvest,mon_L3_01,199.8,75.39,75.39
414.1,harvest,mon_L3_00,201.1,61.01,0.00
414.1,harvest,mon_L3_01,225.0,75.34,75.34
416.1,harvest,mon_L3_00,211.6,60.96,0.00
416.1,harvest,mon_L3_01,216.3,75.86,75.86
418.1,harvest,mon_L3_00,193.8,60.89,0.00
418.1,harvest,mon_L3_01,224.6,75.27,75.27
420.1,harvest,mon_L3_00,184.3,61.11,0.00
420.1,harvest,mon_L3_01,221.8,75.67,75.67
422.1,harvest,mon_L3_00,218.0,60.73,0.00
422.1,harvest,mon_L3_01,210.9,76.13,76.13
424.1,harvest,mon_L3_00,197.3,60.33,0.00
424.1,harvest,mon_L3_01,200.6,76.64,76.64
426.1,harvest,mon_L3_00,223.0,60.70,0.00
426.1,harvest,mon_L3_01,208.0,76.29,76.29
428.1,harvest,mon_L3_00,220.4,60.05,0.00
428.1,harvest,mon_L3_01,184.1,76.04,76.04
430.1,harvest,mon_L3_00,209.1,60.19,0.00
430.1,harvest,mon_L3_01,200.3,76.42,76.42
432.1,harvest,mon_L3_00,224.1,60.36,0.00
432.1,harvest,mon_L3_01,222.5,76.17,76.17
434.1,harvest,mon_L3_00,212.6,60.28,0.00
434.1,harvest,mon_L3_01,207.9,76.11,76.11
436.1,harvest,mon_L3_00,214.0,60.66,0.00
436.1,harvest,mon_L3_01,216.9,76.22,76.22
438.1,harvest,mon_L3_00,225.4,60.09,0.00
438.1,harvest,mon_L3_01,218.3,76.35,76.35
440.1,harvest,mon_L3_00,198.0,60.70,0.00
440.1,harvest,mon_L3_01,199.1,76.17,76.17
442.1,harvest,mon_L3_00,218.7,60.98,0.00
442.1,harvest,mon_L3_01,222.5,76.12,76.12
444.1,harvest,mon_L3_00,193.5,60.59,0.00
444.1,harvest,mon_L3_01,197.3,75.86,75.86
446.1,harvest,mon_L3_00,217.0,60.73,0.00
446.1,harvest,mon_L3_01,229.3,75.74,75.74
448.1,harvest,mon_L3_00,213.4,60.44,0.00
448.1,harvest,mon_L3_01,224.2,75.70,75.70
450.1,harvest,mon_L3_00,214.1,59.98,0.00
450.1,harvest,mon_L3_01,216.3,75.83,75.83
452.1,harvest,mon_L3_00,214.7,60.16,0.00
452.1,harvest,mon_L3_01,222.9,75.71,75.71
454.1,harvest,mon_L3_00,187.7,60.66,0.00
454.1,harvest,mon_L3_01,210.9,75.18,75.18
456.1,harvest,mon_L3_00,190.4,60.62,0.00
456.1,harvest,mon_L3_01,234.1,75.32,75.32
458.1,harvest,mon_L3_00,209.3,60.96,0.00
458.1,harvest,mon_L3_01,217.9,74.78,74.78
460.1,harvest,mon_L3_00,207.2,60.64,0.00
460.1,harvest,mon_L3_01,233.3,75.00,75.00
462.1,harvest,mon_L3_00,201.3,60.30,0.00
462.1,harvest,mon_L3_01,224.9,74.97,74.97
464.1,harvest,mon_L3_00,177.4,60.55,0.00
464.1,harvest,mon_L3_01,221.7,74.76,74.76
466.1,harvest,mon_L3_00,200.5,60.57,0.00
466.1,harvest,mon_L3_01,229.7,75.18,75.18
468.1,harvest,mon_L3_00,210.4,60.00,0.00
468.1,harvest,mon_L3_01,213.0,75.09,75.09
470.1,harvest,mon_L3_00,225.0,59.90,0.00
470.1,harvest,mon_L3_01,235.1,74.82,74.82
472.1,harvest,mon_L3_00,216.7,60.51,0.00
472.1,harvest,mon_L3_01,217.1,75.04,75.04
474.1,harvest,mon_L3_00,210.1,60.33,0.00
474.1,harvest,mon_L3_01,221.1,75.15,75.15
476.1,harvest,mon_L3_00,219.4,60.20,0.00
476.1,harvest,mon_L3_01,221.8,75.07,75.07
478.1,harvest,mon_L3_00,236.8,59.75,0.00
478.1,harvest,mon_L3_01,235.0,74.48,74.48
480.1,harvest,mon_L3_00,224.9,59.74,0.00
480.1,harvest,mon_L3_01,236.2,74.92,74.92
482.1,harvest,mon_L3_00,205.2,60.56,0.00
482.1,harvest,mon_L3_01,221.1,74.42,74.42
484.1,harvest,mon_L3_00,185.7,61.02,0.00
484.1,harvest,mon_L3_01,231.1,73.98,73.98
486.1,harvest,mon_L3_00,216.0,61.62,0.00
486.1,harvest,mon_L3_01,215.3,74.31,74.31
488.1,harvest,mon_L3_00,202.5,60.60,0.00
488.1,harvest,mon_L3_01,235.4,74.39,74.39
490.1,harvest,mon_L3_00,197.0,60.86,0.00
490.1,harvest,mon_L3_01,226.3,74.59,74.59
492.1,harvest,mon_L3_00,215.9,60.56,0.00
492.1,harvest,mon_L3_01,230.2,74.98,74.98
494.1,harvest,mon_L3_00,212.5,60.31,0.00
494.1,harvest,mon_L3_01,198.8,75.30,75.30
496.1,harvest,mon_L3_00,221.4,60.72,0.00
496.1,harvest,mon_L3_01,226.9,75.02,75.02
498.1,harvest,mon_L3_00,228.5,59.92,0.00
