ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
168.0,harvest,mon_L3_00,282.1,68.77,2.51
168.0,harvest,mon_L3_01,277.1,85.46,85.46
170.0,harvest,mon_L3_00,277.3,68.75,2.49
170.0,harvest,mon_L3_01,277.6,84.85,84.85
172.0,harvest,mon_L3_00,278.3,68.63,2.50
172.0,harvest,mon_L3_01,277.0,85.12,85.12
174.0,harvest,mon_L3_00,276.3,68.75,2.47
174.0,harvest,mon_L3_01,278.1,85.28,85.28
176.0,harvest,mon_L3_00,279.0,68.72,2.50
176.0,harvest,mon_L3_01,279.7,85.27,85.27
178.0,harvest,mon_L3_00,277.0,68.65,2.54
178.0,harvest,mon_L3_01,278.0,85.25,85.25
180.0,harvest,mon_L3_00,273.0,68.73,2.42
180.0,harvest,mon_L3_01,279.6,85.14,85.14
182.0,harvest,mon_L3_00,279.3,68.62,2.48
182.0,harvest,mon_L3_01,276.4,85.29,85.29
184.0,harvest,mon_L3_00,276.9,68.65,2.54
184.0,harvest,mon_L3_01,282.2,85.03,85.03
186.0,harvest,mon_L3_00,276.0,68.77,2.46
186.0,harvest,mon_L3_01,278.4,85.10,85.10
188.0,harvest,mon_L3_00,279.5,68.56,2.47
188.0,harvest,mon_L3_01,276.3,85.27,85.27
190.0,harvest,mon_L3_00,279.0,68.79,2.48
190.0,harvest,mon_L3_01,271.9,85.05,85.05
192.0,harvest,mon_L3_00,281.4,68.70,2.48
192.0,harvest,mon_L3_01,275.2,85.34,85.34
194.0,harvest,mon_L3_00,279.4,68.78,2.47
194.0,harvest,mon_L3_01,277.6,85.23,85.23
196.0,harvest,mon_L3_00,279.8,68.73,2.49
196.0,harvest,mon_L3_01,278.9,85.30,85.30
198.0,harvest,mon_L3_00,273.0,68.87,2.45
198.0,harvest,mon_L3_01,279.8,85.22,85.22
200.0,harvest,mon_L3_00,273.5,68.83,2.45
200.0,harvest,mon_L3_01,275.9,85.30,85.30
202.0,harvest,mon_L3_00,277.5,68.60,2.49
202.0,harvest,mon_L3_01,279.8,85.36,85.35
204.0,harvest,mon_L3_00,278.3,68.90,2.45
204.0,harvest,mon_L3_01,277.0,85.30,85.31
206.0,harvest,mon_L3_00,281.6,68.84,2.51
206.0,harvest,mon_L3_01,281.2,85.14,85.14
208.0,harvest,mon_L3_00,278.3,68.91,2.55
208.0,harvest,mon_L3_01,279.5,85.08,85.08
210.0,harvest,mon_L3_00,260.6,68.95,2.51
210.0,harvest,mon_L3_01,274.7,85.25,85.25
212.0,harvest,mon_L3_00,258.0,69.00,2.48
212.0,harvest,mon_L3_01,278.2,84.42,84.42
214.0,harvest,mon_L3_00,273.6,68.86,2.51
214.0,harvest,mon_L3_01,279.7,84.95,84.95
216.0,harvest,mon_L3_00,258.8,68.93,2.49
216.0,harvest,mon_L3_01,270.2,84.72,84.72
218.0,harvest,mon_L3_00,274.3,69.16,2.47
218.0,harvest,mon_L3_01,278.9,85.03,85.03
220.0,harvest,mon_L3_00,262.4,68.96,2.57
220.0,harvest,mon_L3_01,273.4,85.08,85.08
222.1,harvest,mon_L3_00,273.3,68.88,2.53
222.1,harvest,mon_L3_01,276.4,84.98,84.98
224.1,harvest,mon_L3_00,271.3,68.84,2.48
224.1,harvest,mon_L3_01,281.0,84.93,84.93
226.1,harvest,mon_L3_00,277.3,68.73,2.56
226.1,harvest,mon_L3_01,271.3,85.08,85.08
228.1,harvest,mon_L3_00,276.2,68.70,2.48
228.1,harvest,mon_L3_01,276.3,85.16,85.16
230.1,harvest,mon_L3_00,271.1,68.65,2.52
230.1,harvest,mon_L3_01,271.3,85.18,85.18
232.1,harvest,mon_L3_00,280.0,68.74,2.45
232.1,harvest,mon_L3_01,276.6,85.52,85.51
234.1,harvest,mon_L3_00,279.7,68.84,2.55
234.1,harvest,mon_L3_01,280.0,85.65,85.65
236.1,harvest,mon_L3_00,277.0,68.91,2.48
236.1,harvest,mon_L3_01,279.4,85.41,85.41
238.1,harvest,mon_L3_00,275.7,69.06,2.52
238.1,harvest,mon_L3_01,278.1,85.78,85.78
240.1,harvest,mon_L3_00,273.6,69.07,2.51
240.1,harvest,mon_L3_01,270.9,85.76,85.76
242.1,harvest,mon_L3_00,271.9,68.85,2.50
242.1,harvest,mon_L3_01,276.3,85.37,85.37
244.1,harvest,mon_L3_00,272.1,68.88,2.49
244.1,harvest,mon_L3_01,277.1,85.62,85.62
246.1,harvest,mon_L3_00,277.7,68.70,2.57
246.1,harvest,mon_L3_01,275.0,85.44,85.44
248.1,harvest,mon_L3_00,275.9,68.78,2.48
248.1,harvest,mon_L3_01,279.8,85.30,85.30
250.1,harvest,mon_L3_00,270.7,68.85,2.40
250.1,harvest,mon_L3_01,274.3,85.29,85.29
252.1,harvest,mon_L3_00,271.3,68.68,2.47
252.1,harvest,mon_L3_01,277.5,85.27,85.27
254.1,harvest,mon_L3_00,279.4,68.84,2.56
254.1,harvest,mon_L3_01,274.9,85.25,85.25
256.1,harvest,mon_L3_00,282.5,68.85,2.50
256.1,harvest,mon_L3_01,281.0,85.30,85.30
258.1,harvest,mon_L3_00,277.6,68.78,2.49
258.1,harvest,mon_L3_01,280.4,85.43,85.43
260.1,harvest,mon_L3_00,278.2,68.88,2.45
260.1,harvest,mon_L3_01,283.1,85.34,85.34
262.1,harvest,mon_L3_00,278.7,68.79,2.48
262.1,harvest,mon_L3_01,280.7,85.27,85.27
264.1,harvest,mon_L3_00,276.9,68.72,2.51
264.1,harvest,mon_L3_01,278.3,85.07,85.07
266.1,harvest,mon_L3_00,278.2,68.67,2.51
266.1,harvest,mon_L3_01,279.8,85.27,85.27
268.1,harvest,mon_L3_00,277.3,68.59,2.56
268.1,harvest,mon_L3_01,269.2,85.42,85.42
270.1,harvest,mon_L3_00,275.7,68.73,2.45
270.1,harvest,mon_L3_01,272.8,85.10,85.10
272.1,harvest,mon_L3_00,273.2,68.89,2.43
272.1,harvest,mon_L3_01,278.7,85.31,85.30
274.1,harvest,mon_L3_00,265.2,69.12,2.58
274.1,harvest,mon_L3_01,276.9,84.89,84.89
276.1,harvest,mon_L3_00,271.8,68.79,2.51
276.1,harvest,mon_L3_01,280.1,84.72,84.72
278.1,harvest,mon_L3_00,280.0,68.95,2.49
278.1,harvest,mon_L3_01,282.8,84.82,84.82
280.1,harvest,mon_L3_00,278.3,68.73,2.47
280.1,harvest,mon_L3_01,280.4,85.40,85.39
282.1,harvest,mon_L3_00,282.2,68.54,2.47
282.1,harvest,mon_L3_01,278.0,85.49,85.49
284.1,harvest,mon_L3_00,276.2,68.81,2.43
284.1,harvest,mon_L3_01,276.7,85.26,85.26
286.1,harvest,mon_L3_00,277.4,68.63,2.45
286.1,harvest,mon_L3_01,274.5,85.08,85.08
288.1,harvest,mon_L3_00,277.5,68.51,2.45
288.1,harvest,mon_L3_01,279.4,85.29,85.29
290.1,harvest,mon_L3_00,268.7,68.67,2.51
290.1,harvest,mon_L3_01,274.8,84.97,84.97
292.1,harvest,mon_L3_00,270.1,68.79,2.54
292.1,harvest,mon_L3_01,279.6,84.84,84.84
294.1,harvest,mon_L3_00,274.8,68.60,2.56
294.1,harvest,mon_L3_01,274.6,84.77,84.77
296.1,harvest,mon_L3_00,265.9,68.69,2.50
296.1,harvest,mon_L3_01,269.2,84.98,84.98
298.1,harvest,mon_L3_00,274.2,68.55,2.47
298.1,harvest,mon_L3_01,277.7,84.77,84.77
300.1,harvest,mon_L3_00,276.2,68.56,2.50
300.1,harvest,mon_L3_01,274.3,84.80,84.80
302.1,harvest,mon_L3_00,278.1,68.60,2.51
302.1,harvest,mon_L3_01,279.3,84.70,84.70
304.1,harvest,mon_L3_00,274.2,68.49,2.42
304.1,harvest,mon_L3_01,280.1,84.73,84.73
306.1,harvest,mon_L3_00,274.0,68.68,2.50
306.1,harvest,mon_L3_01,277.1,84.83,84.82
308.1,harvest,mon_L3_00,276.4,68.80,2.50
308.1,harvest,mon_L3_01,280.3,84.83,84.83
310.1,harvest,mon_L3_00,268.4,68.60,2.48
310.1,harvest,mon_L3_01,270.0,85.10,85.10
312.1,harvest,mon_L3_00,278.4,68.45,2.51
312.1,harvest,mon_L3_01,277.9,85.04,85.04
314.1,harvest,mon_L3_00,281.2,68.63,2.47
314.1,harvest,mon_L3_01,274.8,85.21,85.21
316.1,harvest,mon_L3_00,279.6,68.85,2.47
316.1,harvest,mon_L3_01,278.1,85.27,85.27
318.1,harvest,mon_L3_00,279.6,68.70,2.49
318.1,harvest,mon_L3_01,281.1,85.18,85.18
320.1,harvest,mon_L3_00,278.1,68.60,2.47
320.1,harvest,mon_L3_01,273.2,85.42,85.42
322.1,harvest,mon_L3_00,277.9,68.80,2.49
322.1,harvest,mon_L3_01,275.3,85.57,85.57
324.1,harvest,mon_L3_00,274.7,68.60,2.52
324.1,harvest,mon_L3_01,279.8,85.24,85.24
326.1,harvest,mon_L3_00,277.1,68.61,2.47
326.1,harvest,mon_L3_01,274.9,85.08,85.08
328.1,harvest,mon_L3_00,279.6,68.67,2.51
328.1,harvest,mon_L3_01,277.3,85.21,85.21
330.1,harvest,mon_L3_00,275.9,68.73,2.52
330.1,harvest,mon_L3_01,281.0,85.33,85.33
332.1,harvest,mon_L3_00,280.1,68.75,2.50
332.1,harvest,mon_L3_01,279.6,85.29,85.30
334.1,harvest,mon_L3_00,280.4,68.76,2.55
334.1,harvest,mon_L3_01,277.4,85.45,85.45
336.1,harvest,mon_L3_00,275.6,68.78,2.55
336.1,harvest,mon_L3_01,282.3,85.17,85.17
338.1,harvest,mon_L3_00,276.1,68.81,2.44
338.1,harvest,mon_L3_01,278.8,85.17,85.16
340.1,harvest,mon_L3_00,273.6,68.79,2.51
340.1,harvest,mon_L3_01,269.4,84.81,84.82
342.1,harvest,mon_L3_00,270.1,68.77,2.54
342.1,harvest,mon_L3_01,281.8,85.46,85.46
344.1,harvest,mon_L3_00,277.9,69.00,2.54
344.1,harvest,mon_L3_01,281.2,85.13,85.13
346.1,harvest,mon_L3_00,275.2,69.04,2.47
346.1,harvest,mon_L3_01,280.3,85.48,85.48
348.1,harvest,mon_L3_00,271.3,68.89,2.55
348.1,harvest,mon_L3_01,278.4,85.51,85.50
350.1,harvest,mon_L3_00,273.3,68.89,2.50
350.1,harvest,mon_L3_01,275.6,85.41,85.40
352.1,harvest,mon_L3_00,278.1,68.96,2.56
352.1,harvest,mon_L3_01,276.2,85.55,85.55
354.1,harvest,mon_L3_00,276.8,69.07,2.50
354.1,harvest,mon_L3_01,275.7,85.53,85.53
356.1,harvest,mon_L3_00,277.9,68.89,2.52
356.1,harvest,mon_L3_01,276.9,85.57,85.57
358.1,harvest,mon_L3_00,276.4,68.86,2.52
358.1,harvest,mon_L3_01,275.7,85.77,85.77
360.1,harvest,mon_L3_00,274.5,68.88,2.55
360.1,harvest,mon_L3_01,274.5,85.62,85.62
362.1,harvest,mon_L3_00,274.9,68.79,2.57
362.1,harvest,mon_L3_01,274.9,85.83,85.83
364.1,harvest,mon_L3_00,270.6,68.61,2.53
364.1,harvest,mon_L3_01,271.1,85.84,85.84
366.1,harvest,mon_L3_00,275.6,68.99,2.53
366.1,harvest,mon_L3_01,274.1,85.58,85.58
368.1,harvest,mon_L3_00,279.7,68.87,2.53
368.1,harvest,mon_L3_01,273.5,85.49,85.49
370.1,harvest,mon_L3_00,266.8,68.89,2.52
370.1,harvest,mon_L3_01,267.8,85.25,85.25
372.1,harvest,mon_L3_00,271.2,68.85,2.50
372.1,harvest,mon_L3_01,276.6,85.03,85.03
374.1,harvest,mon_L3_00,268.4,68.80,2.50
374.1,harvest,mon_L3_01,277.7,84.65,84.66
376.1,harvest,mon_L3_00,271.5,68.67,2.57
376.1,harvest,mon_L3_01,279.8,84.66,84.66
378.1,harvest,mon_L3_00,265.3,68.72,2.53
378.1,harvest,mon_L3_01,273.6,84.64,84.64
380.1,harvest,mon_L3_00,266.4,68.69,2.51
380.1,harvest,mon_L3_01,278.2,84.58,84.58
382.1,harvest,mon_L3_00,274.8,68.73,2.51
382.1,harvest,mon_L3_01,281.5,84.65,84.65
384.1,harvest,mon_L3_00,269.6,68.95,2.45
384.1,harvest,mon_L3_01,278.9,84.64,84.64
386.1,harvest,mon_L3_00,266.0,68.76,2.41
386.1,harvest,mon_L3_01,280.4,84.47,84.47
388.1,harvest,mon_L3_00,267.5,68.77,2.49
388.1,harvest,mon_L3_01,279.6,84.49,84.49
390.1,harvest,mon_L3_00,280.3,68.81,2.45
390.1,harvest,mon_L3_01,279.1,84.98,84.98
392.1,harvest,mon_L3_00,278.1,68.71,2.41
392.1,harvest,mon_L3_01,279.4,85.10,85.10
394.1,harvest,mon_L3_00,278.6,68.77,2.51
394.1,harvest,mon_L3_01,279.3,85.16,85.16
396.1,harvest,mon_L3_00,278.6,68.87,2.55
396.1,harvest,mon_L3_01,282.8,85.14,85.14
398.1,harvest,mon_L3_00,277.9,68.86,2.48
398.1,harvest,mon_L3_01,280.0,85.19,85.19
400.1,harvest,mon_L3_00,276.1,68.70,2.51
400.1,harvest,mon_L3_01,274.7,85.10,85.10
402.1,harvest,mon_L3_00,276.8,68.77,2.43
402.1,harvest,mon_L3_01,283.6,84.91,84.91
404.1,harvest,mon_L3_00,278.8,68.78,2.48
404.1,harvest,mon_L3_01,282.9,85.06,85.06
406.1,harvest,mon_L3_00,266.1,68.62,2.52
406.1,harvest,mon_L3_01,281.7,84.49,84.49
408.1,harvest,mon_L3_00,272.0,68.63,2.46
408.1,harvest,mon_L3_01,278.0,84.61,84.61
410.1,harvest,mon_L3_00,274.7,68.64,2.55
410.1,harvest,mon_L3_01,279.3,84.87,84.87
412.1,harvest,mon_L3_00,279.1,68.76,2.52
412.1,harvest,mon_L3_01,281.6,85.02,85.02
414.1,harvest,mon_L3_00,278.1,68.63,2.47
414.1,harvest,mon_L3_01,280.9,85.05,85.05
416.1,harvest,mon_L3_00,280.1,68.70,2.46
416.1,harvest,mon_L3_01,277.5,85.04,85.04
418.1,harvest,mon_L3_00,279.4,68.74,2.51
418.1,harvest,mon_L3_01,278.8,85.21,85.21
420.1,harvest,mon_L3_00,272.8,68.83,2.47
420.1,harvest,mon_L3_01,272.5,85.17,85.17
422.1,harvest,mon_L3_00,276.1,68.65,2.47
422.1,harvest,mon_L3_01,275.9,85.23,85.24
424.1,harvest,mon_L3_00,284.8,68.54,2.54
424.1,harvest,mon_L3_01,280.1,85.23,85.23
426.1,harvest,mon_L3_00,280.5,68.70,2.48
426.1,harvest,mon_L3_01,280.4,85.26,85.26
428.1,harvest,mon_L3_00,282.9,68.97,2.40
428.1,harvest,mon_L3_01,280.2,85.26,85.26
430.1,harvest,mon_L3_00,270.7,68.69,2.49
430.1,harvest,mon_L3_01,273.4,85.27,85.27
432.1,harvest,mon_L3_00,281.0,68.68,2.51
432.1,harvest,mon_L3_01,281.4,85.35,85.35
434.1,harvest,mon_L3_00,279.1,68.85,2.47
434.1,harvest,mon_L3_01,278.4,85.28,85.28
436.1,harvest,mon_L3_00,281.4,68.72,2.44
436.1,harvest,mon_L3_01,282.2,85.31,85.32
438.1,harvest,mon_L3_00,281.8,68.79,2.49
438.1,harvest,mon_L3_01,274.7,85.20,85.20
440.1,harvest,mon_L3_00,276.6,68.70,2.52
440.1,harvest,mon_L3_01,275.4,85.23,85.23
442.1,harvest,mon_L3_00,275.7,68.77,2.45
442.1,harvest,mon_L3_01,274.1,85.17,85.17
444.1,harvest,mon_L3_00,278.2,68.79,2.52
444.1,harvest,mon_L3_01,278.6,85.16,85.16
446.1,harvest,mon_L3_00,277.7,68.90,2.51
446.1,harvest,mon_L3_01,272.8,85.26,85.26
448.1,harvest,mon_L3_00,281.4,68.70,2.49
448.1,harvest,mon_L3_01,276.8,85.31,85.32
450.1,harvest,mon_L3_00,266.6,68.88,2.53
450.1,harvest,mon_L3_01,273.8,85.22,85.22
452.1,harvest,mon_L3_00,267.7,68.77,2.55
452.1,harvest,mon_L3_01,275.9,85.05,85.05
454.1,harvest,mon_L3_00,271.4,68.64,2.55
454.1,harvest,mon_L3_01,277.3,84.75,84.75
456.1,harvest,mon_L3_00,275.9,68.78,2.49
456.1,harvest,mon_L3_01,279.8,84.92,84.92
458.1,harvest,mon_L3_00,278.3,68.73,2.46
458.1,harvest,mon_L3_01,278.7,84.68,84.68
460.1,harvest,mon_L3_00,269.9,68.70,2.51
460.1,harvest,mon_L3_01,274.1,84.60,84.60
462.1,harvest,mon_L3_00,269.9,68.72,2.46
462.1,harvest,mon_L3_01,279.7,84.69,84.69
464.1,harvest,mon_L3_00,272.3,68.55,2.47
464.1,harvest,mon_L3_01,281.6,84.82,84.81
466.1,harvest,mon_L3_00,268.8,68.73,2.51
466.1,harvest,mon_L3_01,278.9,84.76,84.76
468.1,harvest,mon_L3_00,279.8,68.69,2.53
468.1,harvest,mon_L3_01,273.8,85.28,85.28
470.1,harvest,mon_L3_00,278.8,68.62,2.52
470.1,harvest,mon_L3_01,274.9,85.25,85.25
472.1,harvest,mon_L3_00,265.8,68.68,2.47
472.1,harvest,mon_L3_01,282.0,84.66,84.66
474.1,harvest,mon_L3_00,269.1,68.69,2.51
474.1,harvest,mon_L3_01,284.3,84.80,84.80
476.1,harvest,mon_L3_00,264.4,68.60,2.48
476.1,harvest,mon_L3_01,279.8,84.84,84.84
478.1,harvest,mon_L3_00,275.7,68.76,2.50
478.1,harvest,mon_L3_01,280.2,85.17,85.17
480.1,harvest,mon_L3_00,277.9,68.99,2.51
480.1,harvest,mon_L3_01,278.4,85.14,85.14
482.1,harvest,mon_L3_00,274.9,68.90,2.44
482.1,harvest,mon_L3_01,278.4,85.03,85.03
484.1,harvest,mon_L3_00,277.6,68.98,2.51
484.1,harvest,mon_L3_01,283.5,85.00,85.00
486.1,harvest,mon_L3_00,276.0,68.74,2.50
486.1,harvest,mon_L3_01,278.0,85.08,85.08
488.1,harvest,mon_L3_00,280.3,68.76,2.53
488.1,harvest,mon_L3_01,282.0,85.30,85.30
490.1,harvest,mon_L3_00,271.4,68.74,2.47
490.1,harvest,mon_L3_01,281.0,85.00,85.00
492.1,harvest,mon_L3_00,280.2,68.81,2.47
492.1,harvest,mon_L3_01,280.8,85.12,85.12
494.1,harvest,mon_L3_00,268.9,68.79,2.52
494.1,harvest,mon_L3_01,278.0,85.43,85.43
496.1,harvest,mon_L3_00,276.0,68.75,2.48
496.1,harvest,mon_L3_01,282.3,85.18,85.18
498.1,harvest,mon_L3_00,272.6,68.78,2.52
