worker=25 cpu=105 K=5120 N=27648 B=128 dtype=bf16
  t=5.1s iters=45 tflops=0.32
  t=10.1s iters=91 tflops=0.33
  t=15.2s iters=137 tflops=0.33
  t=20.3s iters=183 tflops=0.33
  t=25.4s iters=229 tflops=0.33
  t=30.4s iters=274 tflops=0.33
  t=35.5s iters=320 tflops=0.33
  t=40.6s iters=366 tflops=0.33
  t=45.6s iters=412 tflops=0.33
  t=50.7s iters=458 tflops=0.33
  t=55.8s iters=504 tflops=0.33
  t=60.8s iters=550 tflops=0.33
  t=65.9s iters=596 tflops=0.33
  t=70.9s iters=642 tflops=0.33
  t=76.0s iters=688 tflops=0.33
  t=81.0s iters=734 tflops=0.33
  t=86.1s iters=780 tflops=0.33
  t=91.2s iters=826 tflops=0.33
  t=96.3s iters=872 tflops=0.33
  t=101.3s iters=918 tflops=0.33
  t=106.4s iters=964 tflops=0.33
  t=111.5s iters=1009 tflops=0.33
  t=116.5s iters=1054 tflops=0.33
  t=121.5s iters=1100 tflops=0.33
  t=126.6s iters=1146 tflops=0.33
  t=131.7s iters=1192 tflops=0.33
  t=136.7s iters=1238 tflops=0.33
  t=141.8s iters=1284 tflops=0.33
  t=146.8s iters=1330 tflops=0.33
  t=151.9s iters=1376 tflops=0.33
  t=157.0s iters=1422 tflops=0.33
  t=162.0s iters=1468 tflops=0.33
  t=167.1s iters=1514 tflops=0.33
  t=172.1s iters=1560 tflops=0.33
  t=177.1s iters=1606 tflops=0.33
  t=182.2s iters=1652 tflops=0.33
  t=187.3s iters=1698 tflops=0.33
  t=192.4s iters=1744 tflops=0.33
  t=197.4s iters=1790 tflops=0.33
  t=202.5s iters=1836 tflops=0.33
  t=207.6s iters=1882 tflops=0.33
  t=212.7s iters=1928 tflops=0.33
  t=217.7s iters=1974 tflops=0.33
  t=222.7s iters=2018 tflops=0.33
  t=227.8s iters=2064 tflops=0.33
  t=232.8s iters=2109 tflops=0.33
  t=237.9s iters=2155 tflops=0.33
  t=243.0s iters=2201 tflops=0.33
  t=248.1s iters=2247 tflops=0.33
  t=253.2s iters=2293 tflops=0.33
  t=258.3s iters=2339 tflops=0.33
  t=263.3s iters=2385 tflops=0.33
  t=268.4s iters=2431 tflops=0.33
  t=273.4s iters=2477 tflops=0.33
  t=278.5s iters=2523 tflops=0.33
  t=283.6s iters=2569 tflops=0.33
  t=288.6s iters=2615 tflops=0.33
  t=293.7s iters=2661 tflops=0.33
  t=298.8s iters=2707 tflops=0.33
  t=303.9s iters=2753 tflops=0.33
  t=309.0s iters=2799 tflops=0.33
  t=314.1s iters=2845 tflops=0.33
