timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-25T18:02:22.079281+00:00,4.9,88.06,2014.83
2026-05-25T18:02:23.238905+00:00,2.4,88.24,2014.83
2026-05-25T18:02:24.430236+00:00,1.5,88.21,2014.83
2026-05-25T18:02:25.594228+00:00,2.3,88.20,2014.83
2026-05-25T18:02:26.754151+00:00,5.3,88.21,2014.83
2026-05-25T18:02:27.938812+00:00,1.5,88.26,2014.83
2026-05-25T18:02:29.125217+00:00,8.6,88.35,2014.83
2026-05-25T18:02:30.297221+00:00,2.2,88.46,2014.83
2026-05-25T18:02:31.483209+00:00,1.1,88.46,2014.83
2026-05-25T18:02:33.004420+00:00,1.8,88.63,2014.83
2026-05-25T18:02:34.481660+00:00,1.4,88.65,2014.83
2026-05-25T18:02:35.670284+00:00,2.0,87.98,2014.83
