worker=30 cpu=110 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=44 tflops=0.32
  t=10.1s iters=88 tflops=0.31
  t=15.2s iters=132 tflops=0.31
  t=20.2s iters=175 tflops=0.31
  t=25.3s iters=218 tflops=0.31
  t=30.4s iters=262 tflops=0.31
  t=35.5s iters=306 tflops=0.31
  t=40.5s iters=349 tflops=0.31
  t=45.6s iters=393 tflops=0.31
  t=50.6s iters=435 tflops=0.31
  t=55.6s iters=478 tflops=0.31
  t=60.7s iters=521 tflops=0.31
  t=65.7s iters=564 tflops=0.31
  t=70.7s iters=607 tflops=0.31
  t=75.7s iters=650 tflops=0.31
  t=80.7s iters=693 tflops=0.31
  t=85.8s iters=737 tflops=0.31
  t=90.9s iters=781 tflops=0.31
  t=96.0s iters=825 tflops=0.31
  t=101.1s iters=868 tflops=0.31
  t=106.1s iters=912 tflops=0.31
  t=111.2s iters=956 tflops=0.31
  t=116.2s iters=999 tflops=0.31
  t=121.3s iters=1042 tflops=0.31
  t=126.3s iters=1085 tflops=0.31
  t=131.3s iters=1128 tflops=0.31
  t=136.3s iters=1171 tflops=0.31
  t=141.3s iters=1214 tflops=0.31
  t=146.3s iters=1257 tflops=0.31
  t=151.4s iters=1301 tflops=0.31
  t=156.4s iters=1344 tflops=0.31
  t=161.6s iters=1388 tflops=0.31
  t=166.6s iters=1432 tflops=0.31
  t=171.7s iters=1475 tflops=0.31
  t=176.7s iters=1518 tflops=0.31
  t=181.8s iters=1562 tflops=0.31
  t=186.9s iters=1606 tflops=0.31
  t=191.9s iters=1649 tflops=0.31
  t=197.0s iters=1693 tflops=0.31
  t=202.1s iters=1737 tflops=0.31
  t=207.2s iters=1781 tflops=0.31
  t=212.2s iters=1824 tflops=0.31
  t=217.3s iters=1868 tflops=0.31
  t=222.4s iters=1912 tflops=0.31
  t=227.5s iters=1956 tflops=0.31
  t=232.5s iters=1999 tflops=0.31
  t=237.6s iters=2042 tflops=0.31
  t=242.6s iters=2085 tflops=0.31
  t=247.7s iters=2129 tflops=0.31
  t=252.8s iters=2173 tflops=0.31
  t=257.9s iters=2217 tflops=0.31
  t=263.0s iters=2261 tflops=0.31
  t=268.0s iters=2305 tflops=0.31
  t=273.1s iters=2349 tflops=0.31
  t=278.2s iters=2393 tflops=0.31
  t=283.3s iters=2437 tflops=0.31
  t=288.4s iters=2481 tflops=0.31
  t=293.5s iters=2525 tflops=0.31
  t=298.6s iters=2569 tflops=0.31
  t=303.7s iters=2613 tflops=0.31
  t=308.8s iters=2657 tflops=0.31
  t=313.9s iters=2701 tflops=0.31
  t=318.9s iters=2744 tflops=0.31
  t=324.0s iters=2788 tflops=0.31
  t=329.1s iters=2832 tflops=0.31
  t=334.2s iters=2876 tflops=0.31
  t=339.2s iters=2919 tflops=0.31
  t=344.3s iters=2963 tflops=0.31
  t=349.4s iters=3007 tflops=0.31
  t=354.5s iters=3051 tflops=0.31
  t=359.6s iters=3095 tflops=0.31
  t=364.6s iters=3139 tflops=0.31
  t=369.7s iters=3183 tflops=0.31
  t=374.8s iters=3227 tflops=0.31
  t=379.9s iters=3271 tflops=0.31
  t=385.0s iters=3314 tflops=0.31
  t=390.1s iters=3358 tflops=0.31
  t=395.1s iters=3402 tflops=0.31
  t=400.2s iters=3446 tflops=0.31
  t=405.2s iters=3489 tflops=0.31
  t=410.2s iters=3532 tflops=0.31
  t=415.4s iters=3576 tflops=0.31
  t=420.5s iters=3620 tflops=0.31
  t=425.5s iters=3663 tflops=0.31
  t=430.5s iters=3706 tflops=0.31
  t=435.5s iters=3749 tflops=0.31
  t=440.5s iters=3792 tflops=0.31
  t=445.6s iters=3836 tflops=0.31
  t=450.7s iters=3880 tflops=0.31
  t=455.8s iters=3924 tflops=0.31
  t=460.9s iters=3968 tflops=0.31
  t=466.0s iters=4012 tflops=0.31
  t=471.1s iters=4056 tflops=0.31
  t=476.2s iters=4100 tflops=0.31
  t=481.3s iters=4143 tflops=0.31
  t=486.4s iters=4187 tflops=0.31
  t=491.5s iters=4231 tflops=0.31
  t=496.5s iters=4274 tflops=0.31
  t=501.5s iters=4317 tflops=0.31
  t=506.6s iters=4361 tflops=0.31
  t=511.7s iters=4405 tflops=0.31
  t=516.7s iters=4448 tflops=0.31
  t=521.7s iters=4491 tflops=0.31
  t=526.8s iters=4535 tflops=0.31
  t=531.9s iters=4579 tflops=0.31
  t=537.0s iters=4623 tflops=0.31
  t=542.1s iters=4667 tflops=0.31
  t=547.2s iters=4711 tflops=0.31
  t=552.3s iters=4755 tflops=0.31
  t=557.3s iters=4798 tflops=0.31
  t=562.4s iters=4842 tflops=0.31
  t=567.5s iters=4886 tflops=0.31
  t=572.6s iters=4930 tflops=0.31
  t=577.7s iters=4974 tflops=0.31
  t=582.8s iters=5018 tflops=0.31
  t=587.9s iters=5062 tflops=0.31
  t=593.0s iters=5106 tflops=0.31
  t=598.0s iters=5149 tflops=0.31
  t=603.1s iters=5192 tflops=0.31
  t=608.1s iters=5235 tflops=0.31
  t=613.1s iters=5278 tflops=0.31
  t=618.1s iters=5321 tflops=0.31
  t=623.2s iters=5365 tflops=0.31
  t=628.2s iters=5408 tflops=0.31
  t=633.3s iters=5452 tflops=0.31
  t=638.4s iters=5496 tflops=0.31
  t=643.5s iters=5540 tflops=0.31
  t=648.6s iters=5584 tflops=0.31
  t=653.6s iters=5627 tflops=0.31
  t=658.7s iters=5671 tflops=0.31
  t=663.8s iters=5715 tflops=0.31
  t=668.9s iters=5759 tflops=0.31
  t=673.9s iters=5802 tflops=0.31
  t=679.0s iters=5846 tflops=0.31
  t=684.1s iters=5889 tflops=0.31
  t=689.1s iters=5933 tflops=0.31
  t=694.3s iters=5977 tflops=0.31
