worker=7 cpu=87 K=5120 N=27648 B=128 dtype=bf16
  t=5.1s iters=36 tflops=0.25
  t=10.2s iters=64 tflops=0.23
  t=15.3s iters=108 tflops=0.26
  t=20.4s iters=152 tflops=0.27
  t=25.4s iters=195 tflops=0.28
  t=30.4s iters=238 tflops=0.28
  t=35.4s iters=281 tflops=0.29
  t=40.5s iters=324 tflops=0.29
  t=45.6s iters=367 tflops=0.29
  t=50.6s iters=409 tflops=0.29
  t=55.7s iters=452 tflops=0.29
  t=60.7s iters=495 tflops=0.30
  t=65.8s iters=538 tflops=0.30
  t=70.9s iters=581 tflops=0.30
  t=75.9s iters=624 tflops=0.30
  t=81.0s iters=667 tflops=0.30
  t=86.0s iters=710 tflops=0.30
  t=91.0s iters=753 tflops=0.30
  t=96.1s iters=796 tflops=0.30
  t=101.2s iters=840 tflops=0.30
  t=106.3s iters=884 tflops=0.30
  t=111.3s iters=927 tflops=0.30
  t=116.3s iters=970 tflops=0.30
  t=121.4s iters=1013 tflops=0.30
  t=126.5s iters=1056 tflops=0.30
  t=131.5s iters=1098 tflops=0.30
  t=136.5s iters=1141 tflops=0.30
  t=141.6s iters=1184 tflops=0.30
  t=146.7s iters=1227 tflops=0.30
  t=151.8s iters=1270 tflops=0.30
  t=156.8s iters=1313 tflops=0.30
  t=161.9s iters=1356 tflops=0.30
  t=167.0s iters=1399 tflops=0.30
  t=172.0s iters=1442 tflops=0.30
  t=177.1s iters=1485 tflops=0.30
  t=182.2s iters=1528 tflops=0.30
  t=187.3s iters=1571 tflops=0.30
  t=192.3s iters=1614 tflops=0.30
  t=197.4s iters=1657 tflops=0.30
  t=202.4s iters=1700 tflops=0.30
  t=207.4s iters=1743 tflops=0.30
  t=212.5s iters=1786 tflops=0.30
  t=217.6s iters=1829 tflops=0.30
  t=222.6s iters=1872 tflops=0.30
  t=227.6s iters=1915 tflops=0.30
  t=232.8s iters=1958 tflops=0.30
  t=237.9s iters=2001 tflops=0.30
  t=242.9s iters=2044 tflops=0.30
  t=247.9s iters=2087 tflops=0.31
  t=253.0s iters=2130 tflops=0.31
  t=258.0s iters=2173 tflops=0.31
  t=263.0s iters=2216 tflops=0.31
  t=268.0s iters=2259 tflops=0.31
  t=273.1s iters=2303 tflops=0.31
  t=278.2s iters=2347 tflops=0.31
  t=283.2s iters=2390 tflops=0.31
  t=288.3s iters=2433 tflops=0.31
  t=293.3s iters=2476 tflops=0.31
  t=298.3s iters=2519 tflops=0.31
  t=303.3s iters=2562 tflops=0.31
  t=308.3s iters=2605 tflops=0.31
  t=313.3s iters=2648 tflops=0.31
  t=318.4s iters=2691 tflops=0.31
  t=323.4s iters=2734 tflops=0.31
  t=328.4s iters=2777 tflops=0.31
  t=333.5s iters=2820 tflops=0.31
  t=338.5s iters=2863 tflops=0.31
  t=343.5s iters=2906 tflops=0.31
  t=348.5s iters=2949 tflops=0.31
  t=353.6s iters=2992 tflops=0.31
  t=358.6s iters=3036 tflops=0.31
  t=363.7s iters=3080 tflops=0.31
  t=368.7s iters=3123 tflops=0.31
  t=373.8s iters=3167 tflops=0.31
  t=378.9s iters=3211 tflops=0.31
  t=384.0s iters=3254 tflops=0.31
  t=389.1s iters=3298 tflops=0.31
  t=394.2s iters=3342 tflops=0.31
  t=399.2s iters=3385 tflops=0.31
  t=404.2s iters=3428 tflops=0.31
  t=409.2s iters=3471 tflops=0.31
  t=414.2s iters=3514 tflops=0.31
  t=419.2s iters=3557 tflops=0.31
  t=424.3s iters=3600 tflops=0.31
  t=429.3s iters=3643 tflops=0.31
  t=434.4s iters=3686 tflops=0.31
  t=439.4s iters=3729 tflops=0.31
  t=444.4s iters=3772 tflops=0.31
  t=449.5s iters=3816 tflops=0.31
  t=454.6s iters=3860 tflops=0.31
  t=459.6s iters=3903 tflops=0.31
  t=464.7s iters=3947 tflops=0.31
  t=469.8s iters=3991 tflops=0.31
  t=474.9s iters=4035 tflops=0.31
  t=479.9s iters=4078 tflops=0.31
