ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
104.0,harvest,mon_L3_00,285.2,59.61,12.02
104.0,harvest,mon_L3_01,286.1,87.99,87.98
106.0,harvest,mon_L3_00,280.9,59.38,12.03
106.0,harvest,mon_L3_01,283.0,87.86,87.86
108.0,harvest,mon_L3_00,282.5,59.36,12.04
108.0,harvest,mon_L3_01,284.6,87.77,87.77
110.0,harvest,mon_L3_00,275.3,59.38,12.01
110.0,harvest,mon_L3_01,284.1,87.84,87.84
112.0,harvest,mon_L3_00,278.1,59.40,12.06
112.0,harvest,mon_L3_01,283.9,87.88,87.87
114.0,harvest,mon_L3_00,281.7,59.44,12.07
114.0,harvest,mon_L3_01,280.4,87.79,87.79
116.0,harvest,mon_L3_00,275.7,59.43,12.06
116.0,harvest,mon_L3_01,287.3,87.78,87.78
118.0,harvest,mon_L3_00,281.4,59.45,12.06
118.0,harvest,mon_L3_01,284.8,87.92,87.92
120.0,harvest,mon_L3_00,280.8,59.27,12.16
120.0,harvest,mon_L3_01,290.4,87.67,87.67
122.0,harvest,mon_L3_00,284.5,59.66,11.96
122.0,harvest,mon_L3_01,284.8,87.91,87.91
124.0,harvest,mon_L3_00,279.3,59.78,12.10
124.0,harvest,mon_L3_01,283.4,88.22,88.22
126.0,harvest,mon_L3_00,283.1,59.80,12.19
126.0,harvest,mon_L3_01,283.4,88.14,88.14
128.0,harvest,mon_L3_00,286.8,59.81,12.10
128.0,harvest,mon_L3_01,282.2,88.04,88.04
130.0,harvest,mon_L3_00,287.0,59.90,11.99
130.0,harvest,mon_L3_01,288.8,88.09,88.09
132.0,harvest,mon_L3_00,287.6,59.54,12.07
132.0,harvest,mon_L3_01,282.1,87.86,87.86
134.0,harvest,mon_L3_00,283.6,59.63,12.10
134.0,harvest,mon_L3_01,283.5,88.06,88.06
136.0,harvest,mon_L3_00,287.1,59.78,12.02
136.0,harvest,mon_L3_01,285.9,88.17,88.17
138.0,harvest,mon_L3_00,284.8,59.79,12.14
138.0,harvest,mon_L3_01,287.8,88.21,88.21
140.0,harvest,mon_L3_00,282.5,63.46,12.71
140.0,harvest,mon_L3_01,285.0,87.26,87.25
142.0,harvest,mon_L3_00,286.4,63.66,12.82
142.0,harvest,mon_L3_01,287.5,87.98,87.98
144.0,harvest,mon_L3_00,284.9,63.56,12.53
144.0,harvest,mon_L3_01,287.7,87.90,87.90
146.0,harvest,mon_L3_00,282.4,63.52,12.76
146.0,harvest,mon_L3_01,289.5,87.83,87.82
148.0,harvest,mon_L3_00,282.3,63.60,12.64
148.0,harvest,mon_L3_01,285.9,87.85,87.85
150.0,harvest,mon_L3_00,279.6,63.34,12.28
150.0,harvest,mon_L3_01,284.5,87.38,87.38
152.0,harvest,mon_L3_00,285.4,63.31,12.28
152.0,harvest,mon_L3_01,284.4,87.87,87.87
154.0,harvest,mon_L3_00,286.2,63.39,12.33
154.0,harvest,mon_L3_01,285.8,87.88,87.88
156.0,harvest,mon_L3_00,282.0,63.51,12.37
156.0,harvest,mon_L3_01,283.2,87.92,87.92
158.0,harvest,mon_L3_00,284.3,63.57,12.27
158.0,harvest,mon_L3_01,289.6,87.93,87.93
160.0,harvest,mon_L3_00,283.9,63.59,12.41
160.0,harvest,mon_L3_01,285.6,87.38,87.38
162.0,harvest,mon_L3_00,281.8,63.60,12.52
162.0,harvest,mon_L3_01,286.5,87.72,87.72
164.0,harvest,mon_L3_00,284.4,63.52,12.44
164.0,harvest,mon_L3_01,285.9,87.73,87.73
166.0,harvest,mon_L3_00,277.9,63.57,12.55
166.0,harvest,mon_L3_01,284.2,87.69,87.68
168.0,harvest,mon_L3_00,286.3,63.57,12.46
168.0,harvest,mon_L3_01,287.5,87.77,87.77
170.0,harvest,mon_L3_00,285.8,63.60,12.31
170.0,harvest,mon_L3_01,289.5,87.59,87.59
172.0,harvest,mon_L3_00,283.5,63.66,12.42
172.0,harvest,mon_L3_01,286.8,87.78,87.78
174.0,harvest,mon_L3_00,285.7,63.57,12.52
174.0,harvest,mon_L3_01,285.9,87.80,87.79
176.0,harvest,mon_L3_00,285.6,63.34,12.40
176.0,harvest,mon_L3_01,285.4,87.64,87.64
178.0,harvest,mon_L3_00,283.9,62.60,12.95
178.0,harvest,mon_L3_01,285.5,88.02,88.02
180.0,harvest,mon_L3_00,288.6,63.65,13.01
180.0,harvest,mon_L3_01,288.3,87.88,87.88
182.0,harvest,mon_L3_00,275.3,62.56,12.73
182.0,harvest,mon_L3_01,283.5,87.55,87.55
184.0,harvest,mon_L3_00,278.0,59.11,11.95
184.0,harvest,mon_L3_01,287.8,87.68,87.68
186.0,harvest,mon_L3_00,282.8,59.35,12.09
186.0,harvest,mon_L3_01,285.8,87.74,87.74
188.0,harvest,mon_L3_00,279.7,62.34,12.80
188.0,harvest,mon_L3_01,285.1,87.54,87.54
190.0,harvest,mon_L3_00,282.5,59.40,12.07
190.0,harvest,mon_L3_01,283.8,87.81,87.81
192.0,harvest,mon_L3_00,285.7,59.38,11.96
192.0,harvest,mon_L3_01,287.8,87.95,87.95
194.0,harvest,mon_L3_00,281.7,59.44,11.96
194.0,harvest,mon_L3_01,286.8,88.00,88.00
196.0,harvest,mon_L3_00,282.3,59.57,12.05
196.0,harvest,mon_L3_01,282.5,87.90,87.89
198.0,harvest,mon_L3_00,280.7,59.41,11.99
198.0,harvest,mon_L3_01,286.1,87.88,87.88
200.0,harvest,mon_L3_00,282.0,59.42,12.00
200.0,harvest,mon_L3_01,283.0,87.82,87.82
202.0,harvest,mon_L3_00,281.4,59.46,12.06
202.0,harvest,mon_L3_01,283.5,87.86,87.86
204.0,harvest,mon_L3_00,284.2,59.69,12.00
204.0,harvest,mon_L3_01,287.7,88.16,88.16
206.0,harvest,mon_L3_00,281.4,59.93,12.15
206.0,harvest,mon_L3_01,282.3,88.27,88.26
208.0,harvest,mon_L3_00,276.4,59.99,12.06
208.0,harvest,mon_L3_01,286.2,88.30,88.29
210.0,harvest,mon_L3_00,284.1,59.89,12.12
210.0,harvest,mon_L3_01,283.2,88.31,88.31
212.0,harvest,mon_L3_00,287.0,59.85,12.17
212.0,harvest,mon_L3_01,288.3,88.26,88.26
214.0,harvest,mon_L3_00,283.9,59.98,12.17
214.0,harvest,mon_L3_01,286.9,88.42,88.42
216.0,harvest,mon_L3_00,287.5,59.79,12.03
216.0,harvest,mon_L3_01,285.9,88.27,88.27
218.0,harvest,mon_L3_00,282.8,60.02,12.05
218.0,harvest,mon_L3_01,286.1,88.42,88.42
220.0,harvest,mon_L3_00,284.1,59.88,11.93
220.0,harvest,mon_L3_01,285.2,88.37,88.37
222.0,harvest,mon_L3_00,282.8,60.02,12.08
222.0,harvest,mon_L3_01,284.9,88.45,88.45
224.0,harvest,mon_L3_00,282.5,60.03,12.14
224.0,harvest,mon_L3_01,285.6,88.42,88.41
226.1,harvest,mon_L3_00,279.6,59.89,12.11
226.1,harvest,mon_L3_01,283.6,88.32,88.32
228.1,harvest,mon_L3_00,285.0,60.08,12.08
228.1,harvest,mon_L3_01,283.6,88.41,88.40
230.1,harvest,mon_L3_00,285.1,60.03,12.07
230.1,harvest,mon_L3_01,283.2,88.48,88.48
232.1,harvest,mon_L3_00,282.9,60.23,12.13
232.1,harvest,mon_L3_01,281.8,88.78,88.78
234.1,harvest,mon_L3_00,279.3,60.04,12.10
234.1,harvest,mon_L3_01,281.6,88.71,88.70
236.1,harvest,mon_L3_00,279.3,60.12,12.14
236.1,harvest,mon_L3_01,283.0,88.65,88.65
238.1,harvest,mon_L3_00,284.8,60.15,12.19
238.1,harvest,mon_L3_01,284.1,88.58,88.58
240.1,harvest,mon_L3_00,287.5,60.07,12.06
240.1,harvest,mon_L3_01,290.6,88.85,88.84
242.1,harvest,mon_L3_00,287.8,59.89,12.01
242.1,harvest,mon_L3_01,287.1,87.50,87.50
244.1,harvest,mon_L3_00,280.8,59.81,12.05
244.1,harvest,mon_L3_01,283.9,88.21,88.21
246.1,harvest,mon_L3_00,277.0,59.56,12.10
246.1,harvest,mon_L3_01,288.6,87.76,87.76
248.1,harvest,mon_L3_00,284.8,59.70,12.10
248.1,harvest,mon_L3_01,285.4,87.87,87.87
250.1,harvest,mon_L3_00,288.2,59.78,12.10
250.1,harvest,mon_L3_01,287.8,88.00,88.00
252.1,harvest,mon_L3_00,281.5,59.82,12.08
252.1,harvest,mon_L3_01,284.5,88.19,88.19
254.1,harvest,mon_L3_00,284.4,59.73,12.08
254.1,harvest,mon_L3_01,286.6,88.19,88.19
256.1,harvest,mon_L3_00,284.3,59.73,12.07
256.1,harvest,mon_L3_01,282.4,88.08,88.08
258.1,harvest,mon_L3_00,286.8,59.88,12.00
258.1,harvest,mon_L3_01,288.5,88.17,88.17
260.1,harvest,mon_L3_00,282.9,59.78,12.10
260.1,harvest,mon_L3_01,285.4,88.15,88.15
262.1,harvest,mon_L3_00,278.7,59.77,12.09
262.1,harvest,mon_L3_01,287.6,88.04,88.04
264.1,harvest,mon_L3_00,284.2,59.29,11.97
264.1,harvest,mon_L3_01,288.3,87.63,87.63
266.1,harvest,mon_L3_00,280.9,59.30,12.01
266.1,harvest,mon_L3_01,284.3,87.77,87.77
268.1,harvest,mon_L3_00,284.1,59.41,11.98
268.1,harvest,mon_L3_01,283.8,87.83,87.82
270.1,harvest,mon_L3_00,282.9,59.30,11.95
270.1,harvest,mon_L3_01,288.6,87.60,87.60
272.1,harvest,mon_L3_00,280.9,59.52,12.05
272.1,harvest,mon_L3_01,285.2,87.79,87.78
274.1,harvest,mon_L3_00,277.9,59.55,12.00
274.1,harvest,mon_L3_01,286.2,87.86,87.85
276.1,harvest,mon_L3_00,282.0,59.39,12.02
276.1,harvest,mon_L3_01,284.2,87.76,87.75
278.1,harvest,mon_L3_00,286.4,59.39,12.00
278.1,harvest,mon_L3_01,287.7,87.84,87.84
280.1,harvest,mon_L3_00,283.6,59.47,12.03
280.1,harvest,mon_L3_01,287.5,87.80,87.79
282.1,harvest,mon_L3_00,284.2,59.83,12.17
282.1,harvest,mon_L3_01,284.4,88.02,88.02
284.1,harvest,mon_L3_00,284.1,59.87,12.04
284.1,harvest,mon_L3_01,284.4,88.17,88.17
286.1,harvest,mon_L3_00,287.2,59.71,12.10
286.1,harvest,mon_L3_01,288.5,88.09,88.08
288.1,harvest,mon_L3_00,285.2,59.86,12.09
288.1,harvest,mon_L3_01,287.2,88.19,88.19
290.1,harvest,mon_L3_00,286.8,59.93,12.13
290.1,harvest,mon_L3_01,285.9,88.23,88.22
292.1,harvest,mon_L3_00,285.5,59.88,12.19
292.1,harvest,mon_L3_01,289.3,88.20,88.19
294.1,harvest,mon_L3_00,279.7,59.80,12.10
294.1,harvest,mon_L3_01,286.1,88.10,88.10
296.1,harvest,mon_L3_00,285.1,59.83,12.11
296.1,harvest,mon_L3_01,283.6,87.98,87.98
298.1,harvest,mon_L3_00,287.0,59.99,12.02
298.1,harvest,mon_L3_01,291.8,88.16,88.15
300.1,harvest,mon_L3_00,284.3,59.65,12.02
300.1,harvest,mon_L3_01,286.2,88.16,88.16
302.1,harvest,mon_L3_00,284.4,63.21,12.96
302.1,harvest,mon_L3_01,284.3,87.74,87.74
304.1,harvest,mon_L3_00,282.8,59.95,12.05
304.1,harvest,mon_L3_01,285.5,88.27,88.27
306.1,harvest,mon_L3_00,284.4,59.78,12.02
306.1,harvest,mon_L3_01,285.4,88.15,88.15
308.1,harvest,mon_L3_00,283.6,59.84,12.10
308.1,harvest,mon_L3_01,286.5,88.17,88.17
310.1,harvest,mon_L3_00,283.7,59.45,12.15
310.1,harvest,mon_L3_01,282.0,87.79,87.78
312.1,harvest,mon_L3_00,287.9,59.85,11.91
312.1,harvest,mon_L3_01,286.8,88.11,88.11
314.1,harvest,mon_L3_00,286.6,59.96,12.05
314.1,harvest,mon_L3_01,289.6,88.27,88.27
316.1,harvest,mon_L3_00,282.5,59.68,11.96
316.1,harvest,mon_L3_01,286.4,88.05,88.05
318.1,harvest,mon_L3_00,285.1,59.90,11.99
318.1,harvest,mon_L3_01,282.4,88.19,88.18
320.1,harvest,mon_L3_00,283.4,59.87,12.13
320.1,harvest,mon_L3_01,285.0,88.19,88.18
322.1,harvest,mon_L3_00,287.5,59.75,12.11
322.1,harvest,mon_L3_01,288.6,88.08,88.07
324.1,harvest,mon_L3_00,284.2,59.90,12.13
324.1,harvest,mon_L3_01,284.8,88.11,88.11
326.1,harvest,mon_L3_00,283.6,59.74,12.03
326.1,harvest,mon_L3_01,290.6,88.17,88.17
328.1,harvest,mon_L3_00,280.3,59.51,12.08
328.1,harvest,mon_L3_01,284.6,87.89,87.88
330.1,harvest,mon_L3_00,282.8,59.65,12.09
330.1,harvest,mon_L3_01,285.6,88.04,88.04
332.1,harvest,mon_L3_00,287.6,59.87,12.14
332.1,harvest,mon_L3_01,285.7,88.14,88.14
334.1,harvest,mon_L3_00,285.1,59.90,12.11
334.1,harvest,mon_L3_01,285.1,88.23,88.23
336.1,harvest,mon_L3_00,285.4,59.75,11.96
336.1,harvest,mon_L3_01,283.4,88.15,88.15
338.1,harvest,mon_L3_00,283.7,59.88,12.00
338.1,harvest,mon_L3_01,284.5,88.18,88.17
340.1,harvest,mon_L3_00,284.8,59.84,12.10
340.1,harvest,mon_L3_01,288.0,88.23,88.22
342.1,harvest,mon_L3_00,282.5,59.67,12.01
342.1,harvest,mon_L3_01,287.3,88.02,88.02
344.1,harvest,mon_L3_00,283.2,59.61,11.98
344.1,harvest,mon_L3_01,285.4,87.80,87.80
346.1,harvest,mon_L3_00,282.2,59.39,12.01
346.1,harvest,mon_L3_01,284.8,87.76,87.76
348.1,harvest,mon_L3_00,282.5,59.61,12.01
348.1,harvest,mon_L3_01,285.5,88.04,88.04
350.1,harvest,mon_L3_00,278.6,59.62,11.99
350.1,harvest,mon_L3_01,285.8,88.00,87.99
352.1,harvest,mon_L3_00,282.7,59.58,12.07
352.1,harvest,mon_L3_01,284.8,87.96,87.96
354.1,harvest,mon_L3_00,281.2,59.47,12.00
354.1,harvest,mon_L3_01,283.1,87.97,87.96
356.1,harvest,mon_L3_00,280.1,59.56,11.90
356.1,harvest,mon_L3_01,287.6,87.89,87.88
358.1,harvest,mon_L3_00,282.4,59.57,12.08
358.1,harvest,mon_L3_01,287.0,87.92,87.92
360.1,harvest,mon_L3_00,285.0,59.73,12.04
360.1,harvest,mon_L3_01,283.7,88.07,88.07
362.1,harvest,mon_L3_00,281.5,59.96,12.11
362.1,harvest,mon_L3_01,283.5,88.29,88.29
364.1,harvest,mon_L3_00,287.0,63.16,12.46
364.1,harvest,mon_L3_01,284.5,87.56,87.56
366.1,harvest,mon_L3_00,285.5,63.70,12.80
366.1,harvest,mon_L3_01,286.8,88.16,88.16
368.1,harvest,mon_L3_00,287.2,63.73,12.77
368.1,harvest,mon_L3_01,290.2,88.21,88.21
370.1,harvest,mon_L3_00,278.4,63.61,12.51
370.1,harvest,mon_L3_01,283.2,88.08,88.08
372.1,harvest,mon_L3_00,281.6,63.57,12.70
372.1,harvest,mon_L3_01,285.7,87.78,87.78
374.1,harvest,mon_L3_00,281.4,63.49,12.46
374.1,harvest,mon_L3_01,282.8,87.45,87.45
376.1,harvest,mon_L3_00,284.6,63.57,12.30
376.1,harvest,mon_L3_01,283.0,87.97,87.97
378.1,harvest,mon_L3_00,283.8,63.54,12.22
378.1,harvest,mon_L3_01,283.4,88.02,88.02
380.1,harvest,mon_L3_00,286.2,63.54,12.30
380.1,harvest,mon_L3_01,286.9,88.06,88.05
382.1,harvest,mon_L3_00,281.2,63.49,12.32
382.1,harvest,mon_L3_01,286.5,88.10,88.10
384.1,harvest,mon_L3_00,282.8,63.58,12.41
384.1,harvest,mon_L3_01,285.1,87.63,87.63
386.1,harvest,mon_L3_00,283.2,63.58,12.36
386.1,harvest,mon_L3_01,284.2,87.98,87.98
388.1,harvest,mon_L3_00,282.2,63.51,12.19
388.1,harvest,mon_L3_01,283.0,88.02,88.02
390.1,harvest,mon_L3_00,276.2,63.68,12.34
390.1,harvest,mon_L3_01,284.3,88.01,88.01
392.1,harvest,mon_L3_00,278.2,63.17,12.22
392.1,harvest,mon_L3_01,284.2,87.17,87.17
394.1,harvest,mon_L3_00,280.9,63.64,12.37
394.1,harvest,mon_L3_01,282.7,88.12,88.12
396.1,harvest,mon_L3_00,282.1,63.59,12.34
396.1,harvest,mon_L3_01,283.2,88.39,88.39
398.1,harvest,mon_L3_00,283.0,63.30,12.19
398.1,harvest,mon_L3_01,282.4,87.88,87.88
400.1,harvest,mon_L3_00,284.5,63.53,12.41
400.1,harvest,mon_L3_01,282.7,87.87,87.87
402.1,harvest,mon_L3_00,282.8,63.47,12.42
402.1,harvest,mon_L3_01,282.5,87.66,87.65
404.1,harvest,mon_L3_00,286.3,63.48,12.42
404.1,harvest,mon_L3_01,287.6,87.66,87.66
406.1,harvest,mon_L3_00,283.6,63.40,12.36
406.1,harvest,mon_L3_01,283.5,87.52,87.52
408.1,harvest,mon_L3_00,284.5,63.49,12.46
408.1,harvest,mon_L3_01,285.2,87.64,87.64
410.1,harvest,mon_L3_00,284.3,63.41,12.43
410.1,harvest,mon_L3_01,283.8,87.64,87.64
412.1,harvest,mon_L3_00,283.8,63.44,12.29
412.1,harvest,mon_L3_01,282.3,87.53,87.53
414.1,harvest,mon_L3_00,287.7,63.51,12.36
414.1,harvest,mon_L3_01,289.6,87.66,87.66
416.1,harvest,mon_L3_00,286.3,63.47,12.29
416.1,harvest,mon_L3_01,289.0,87.58,87.57
418.1,harvest,mon_L3_00,286.6,63.49,12.42
418.1,harvest,mon_L3_01,289.8,87.70,87.70
420.1,harvest,mon_L3_00,283.6,63.46,12.44
420.1,harvest,mon_L3_01,287.7,87.53,87.53
422.1,harvest,mon_L3_00,282.1,63.20,12.42
422.1,harvest,mon_L3_01,282.2,87.24,87.23
424.1,harvest,mon_L3_00,288.4,63.03,12.20
424.1,harvest,mon_L3_01,287.9,87.22,87.22
426.1,harvest,mon_L3_00,276.9,62.86,12.37
426.1,harvest,mon_L3_01,283.0,87.15,87.15
428.1,harvest,mon_L3_00,282.4,63.04,12.32
428.1,harvest,mon_L3_01,289.2,87.32,87.32
430.1,harvest,mon_L3_00,282.3,63.09,12.22
430.1,harvest,mon_L3_01,288.3,87.37,87.37
432.1,harvest,mon_L3_00,280.8,63.09,12.43
432.1,harvest,mon_L3_01,285.8,87.28,87.27
434.1,harvest,mon_L3_00,274.6,62.94,12.27
434.1,harvest,mon_L3_01,283.2,87.05,87.05
436.1,harvest,mon_L3_00,282.1,62.77,12.46
436.1,harvest,mon_L3_01,284.8,87.04,87.03
438.1,harvest,mon_L3_00,283.8,63.12,12.33
438.1,harvest,mon_L3_01,283.0,87.37,87.37
440.1,harvest,mon_L3_00,285.8,63.36,12.27
440.1,harvest,mon_L3_01,289.1,87.66,87.66
442.1,harvest,mon_L3_00,286.4,63.40,12.40
442.1,harvest,mon_L3_01,288.5,87.56,87.55
444.1,harvest,mon_L3_00,286.2,63.49,12.29
444.1,harvest,mon_L3_01,284.5,87.68,87.68
446.1,harvest,mon_L3_00,283.6,63.42,12.33
446.1,harvest,mon_L3_01,288.3,87.59,87.59
448.1,harvest,mon_L3_00,282.1,63.42,12.38
448.1,harvest,mon_L3_01,281.6,87.63,87.63
450.1,harvest,mon_L3_00,282.7,63.51,12.28
450.1,harvest,mon_L3_01,281.8,87.66,87.66
452.1,harvest,mon_L3_00,287.7,63.39,12.29
452.1,harvest,mon_L3_01,286.1,87.60,87.60
454.1,harvest,mon_L3_00,285.2,63.32,12.36
454.1,harvest,mon_L3_01,286.6,87.69,87.69
456.1,harvest,mon_L3_00,279.7,63.13,12.38
456.1,harvest,mon_L3_01,285.4,87.24,87.24
458.1,harvest,mon_L3_00,286.3,63.24,12.20
458.1,harvest,mon_L3_01,284.1,87.65,87.65
460.1,harvest,mon_L3_00,283.6,63.25,12.25
460.1,harvest,mon_L3_01,280.4,87.66,87.65
462.1,harvest,mon_L3_00,280.5,63.26,12.38
462.1,harvest,mon_L3_01,287.1,87.75,87.74
464.1,harvest,mon_L3_00,283.2,63.28,12.61
464.1,harvest,mon_L3_01,286.1,87.73,87.73
466.1,harvest,mon_L3_00,285.4,63.47,12.84
466.1,harvest,mon_L3_01,289.6,87.80,87.80
468.1,harvest,mon_L3_00,283.2,63.44,13.01
468.1,harvest,mon_L3_01,288.3,87.84,87.83
470.1,harvest,mon_L3_00,288.0,60.29,12.21
470.1,harvest,mon_L3_01,286.8,88.01,88.01
472.1,harvest,mon_L3_00,285.1,59.91,11.99
472.1,harvest,mon_L3_01,286.9,88.18,88.17
474.1,harvest,mon_L3_00,289.1,61.65,12.54
474.1,harvest,mon_L3_01,290.0,88.09,88.09
476.1,harvest,mon_L3_00,289.5,59.93,12.04
476.1,harvest,mon_L3_01,287.5,88.23,88.22
478.1,harvest,mon_L3_00,283.2,59.77,12.06
478.1,harvest,mon_L3_01,284.5,88.09,88.08
480.1,harvest,mon_L3_00,286.2,59.78,12.10
480.1,harvest,mon_L3_01,288.3,88.16,88.15
482.1,harvest,mon_L3_00,282.2,59.83,12.04
482.1,harvest,mon_L3_01,281.8,88.10,88.10
484.1,harvest,mon_L3_00,288.5,59.65,12.02
484.1,harvest,mon_L3_01,285.7,88.26,88.26
486.1,harvest,mon_L3_00,290.5,59.62,11.98
486.1,harvest,mon_L3_01,290.5,88.08,88.08
488.1,harvest,mon_L3_00,282.9,59.81,12.07
488.1,harvest,mon_L3_01,287.1,88.14,88.13
490.1,harvest,mon_L3_00,284.1,59.78,11.95
490.1,harvest,mon_L3_01,286.3,88.12,88.12
492.1,harvest,mon_L3_00,281.7,59.76,12.09
492.1,harvest,mon_L3_01,282.4,88.02,88.02
494.1,harvest,mon_L3_00,280.3,59.78,11.99
494.1,harvest,mon_L3_01,282.7,88.22,88.22
496.1,harvest,mon_L3_00,283.5,59.68,12.08
496.1,harvest,mon_L3_01,287.0,88.04,88.03
498.1,harvest,mon_L3_00,276.7,59.37,12.05
