timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-15 22:38:54.012,1.9,41.1,58.3,9.9,4.7,6.7,4.7,4.7,4.2,4.7,4.7,4.7,4.7,6.2,4.7,4.2,5.2,5.2,5.2,4.7,4.2,5.2,4.2,4.2,4.7,8.79,43783.3,20375.6
2026-04-15 22:38:56.037,3.925,42.1,57.4,42.1,3.0,41.1,3.5,40.8,5.9,40.8,1.0,41.3,7.9,41.1,2.0,41.6,3.5,41.9,42.1,42.1,41.9,41.9,41.9,41.9,41.9,31.28,44085.5,20073.4
2026-04-15 22:38:58.061,5.949,81.3,2.5,79.2,3.0,77.0,2.0,77.9,3.4,78.0,52.0,77.1,7.4,77.3,1.0,77.0,1.0,77.2,77.0,76.8,76.8,77.3,76.8,76.8,76.8,54.69,44140.9,20017.9
2026-04-15 22:39:00.095,7.983,61.9,8.5,58.6,8.9,58.3,7.9,59.4,1.5,57.9,1.5,58.1,7.9,58.3,2.5,58.4,3.0,58.6,58.6,57.6,57.6,57.4,57.4,57.4,57.4,40.61,44127.1,20031.8
2026-04-15 22:39:02.127,10.015,95.1,3.5,95.1,2.5,95.1,9.4,95.1,5.0,95.1,3.0,95.1,6.4,95.1,1.0,94.6,1.5,96.1,95.6,96.1,95.6,96.0,95.6,95.6,95.6,64.95,44117.2,20041.7
2026-04-15 22:39:04.159,12.047,56.2,7.0,58.9,2.0,53.2,9.4,53.7,4.5,54.2,2.5,53.2,3.5,53.7,3.5,53.0,5.0,53.2,53.5,52.5,52.5,52.7,52.5,52.5,52.5,37.31,44100.8,20058.1
2026-04-15 22:39:06.183,14.071,98.5,2.0,98.5,10.4,98.0,2.0,98.0,2.0,98.0,3.0,98.0,4.0,98.0,1.0,98.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.12,44112.1,20046.8
2026-04-15 22:39:08.206,16.094,93.6,1.0,92.6,1.5,93.1,1.0,92.6,1.0,92.6,1.0,92.6,5.5,92.6,4.5,92.6,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,64.99,44088.1,20070.8
2026-04-15 22:39:10.229,18.117,82.7,6.0,82.2,1.0,82.2,2.0,82.7,8.4,82.3,1.0,82.2,1.5,82.2,1.0,82.2,0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61.67,44102.3,20056.6
2026-04-15 22:39:12.252,20.14,86.6,2.0,86.2,12.3,85.6,0.5,85.6,1.0,85.6,2.5,86.1,1.5,85.7,2.0,85.6,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.93,44063.5,20095.4
2026-04-15 22:39:14.270,22.158,96.0,2.0,99.5,91.6,95.5,1.0,96.0,7.4,95.5,3.4,95.5,1.5,95.5,1.0,95.5,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.93,44298.6,19860.3
2026-04-15 22:39:16.290,24.178,97.0,6.9,97.0,10.9,96.6,12.3,97.0,12.9,97.5,10.4,97.0,3.5,97.0,4.5,97.0,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.44,44292.9,19866.0
2026-04-15 22:39:18.309,26.197,97.0,2.5,97.5,9.0,97.0,1.5,96.6,1.5,96.5,4.5,96.5,1.5,97.0,2.0,97.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.65,44272.1,19886.7
2026-04-15 22:39:20.327,28.215,98.5,2.0,98.5,10.9,98.0,1.0,98.5,1.5,98.5,4.5,98.5,1.0,98.0,1.5,98.0,1.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.1,44254.1,19904.8
