ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
146.0,harvest,mon_L3_00,269.5,62.96,0.00
146.0,harvest,mon_L3_01,279.3,88.73,88.73
148.0,harvest,mon_L3_00,269.8,62.96,0.00
148.0,harvest,mon_L3_01,277.6,88.69,88.69
150.0,harvest,mon_L3_00,265.9,62.91,0.00
150.0,harvest,mon_L3_01,274.6,88.83,88.83
152.0,harvest,mon_L3_00,269.4,63.20,0.00
152.0,harvest,mon_L3_01,269.8,88.96,88.96
154.0,harvest,mon_L3_00,273.9,63.51,0.00
154.0,harvest,mon_L3_01,272.0,89.04,89.04
156.0,harvest,mon_L3_00,271.5,63.47,0.00
156.0,harvest,mon_L3_01,277.3,89.15,89.15
158.0,harvest,mon_L3_00,271.8,63.59,0.00
158.0,harvest,mon_L3_01,278.6,89.15,89.15
160.0,harvest,mon_L3_00,271.3,63.55,0.00
160.0,harvest,mon_L3_01,276.7,89.07,89.07
162.0,harvest,mon_L3_00,265.7,64.51,0.00
162.0,harvest,mon_L3_01,274.5,85.95,85.95
164.0,harvest,mon_L3_00,277.3,66.46,0.00
164.0,harvest,mon_L3_01,268.6,85.40,85.40
166.0,harvest,mon_L3_00,270.0,66.65,0.00
166.0,harvest,mon_L3_01,269.2,85.43,85.43
168.0,harvest,mon_L3_00,271.1,66.95,0.00
168.0,harvest,mon_L3_01,275.2,85.47,85.47
170.0,harvest,mon_L3_00,272.3,66.77,0.00
170.0,harvest,mon_L3_01,275.7,85.42,85.42
172.0,harvest,mon_L3_00,270.2,66.61,0.00
172.0,harvest,mon_L3_01,276.3,85.45,85.45
174.0,harvest,mon_L3_00,261.7,66.72,0.00
174.0,harvest,mon_L3_01,272.9,85.52,85.52
176.0,harvest,mon_L3_00,275.5,66.52,0.00
176.0,harvest,mon_L3_01,264.4,85.93,85.93
178.0,harvest,mon_L3_00,272.0,66.50,0.00
178.0,harvest,mon_L3_01,261.2,85.54,85.54
180.0,harvest,mon_L3_00,268.9,66.55,0.00
180.0,harvest,mon_L3_01,270.4,85.55,85.55
182.0,harvest,mon_L3_00,272.0,66.81,0.00
182.0,harvest,mon_L3_01,273.9,85.34,85.34
184.0,harvest,mon_L3_00,272.3,66.54,0.00
184.0,harvest,mon_L3_01,275.6,85.61,85.61
186.0,harvest,mon_L3_00,258.3,66.82,0.00
186.0,harvest,mon_L3_01,270.4,85.39,85.39
188.0,harvest,mon_L3_00,270.2,66.77,0.00
188.0,harvest,mon_L3_01,269.8,85.46,85.46
190.0,harvest,mon_L3_00,272.5,66.55,0.00
190.0,harvest,mon_L3_01,267.0,85.67,85.67
192.0,harvest,mon_L3_00,274.5,66.73,0.00
192.0,harvest,mon_L3_01,277.0,85.26,85.26
194.0,harvest,mon_L3_00,274.2,66.15,0.00
194.0,harvest,mon_L3_01,275.4,83.67,83.67
196.1,harvest,mon_L3_00,273.0,64.26,0.00
196.1,harvest,mon_L3_01,273.2,87.31,87.31
198.1,harvest,mon_L3_00,255.9,64.33,0.00
198.1,harvest,mon_L3_01,273.4,87.57,87.57
200.1,harvest,mon_L3_00,272.1,63.56,0.00
200.1,harvest,mon_L3_01,276.8,86.78,86.78
