timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 16:02:54.412,1.9,0.0,0.0,21390.0,56.1,42.0,0.0,0.0,56.1
2026-04-18 16:02:56.441,3.929,0.0,0.0,21390.0,46.94,41.0,0.0,0.0,46.94
2026-04-18 16:02:58.462,5.95,0.0,0.0,21390.0,46.88,41.0,0.0,0.0,46.88
2026-04-18 16:03:00.484,7.972,0.0,0.0,21390.0,46.85,41.0,0.0,0.0,46.85
2026-04-18 16:03:02.506,9.994,0.0,0.0,21390.0,49.13,42.0,0.0,0.0,49.13
2026-04-18 16:03:04.526,12.014,0.0,0.0,21390.0,47.06,41.0,0.0,0.0,47.06
2026-04-18 16:03:06.549,14.037,0.0,0.0,21390.0,47.05,41.0,0.0,0.0,47.05
2026-04-18 16:03:08.583,16.071,0.0,0.0,21390.0,51.34,42.0,0.0,0.0,51.34
2026-04-18 16:03:10.618,18.106,0.0,0.0,21390.0,48.68,42.0,0.0,0.0,48.68
2026-04-18 16:03:12.653,20.141,0.0,0.0,21390.0,46.95,41.0,0.0,0.0,46.95
2026-04-18 16:03:14.687,22.175,0.0,0.0,21390.0,47.18,41.0,0.0,0.0,47.18
2026-04-18 16:03:16.723,24.211,0.0,0.0,21390.0,56.56,42.0,0.0,0.0,56.56
2026-04-18 16:03:18.759,26.248,0.0,0.0,21390.0,47.32,41.0,0.0,0.0,47.32
2026-04-18 16:03:20.792,28.281,0.0,0.0,21390.0,47.15,42.0,0.0,0.0,47.15
2026-04-18 16:03:22.829,30.317,0.0,0.0,21390.0,49.92,42.0,0.0,0.0,49.92
2026-04-18 16:03:24.866,32.354,0.0,0.0,21390.0,48.09,42.0,0.0,0.0,48.09
2026-04-18 16:03:26.900,34.388,0.0,0.0,21390.0,46.95,41.0,0.0,0.0,46.95
2026-04-18 16:03:28.939,36.427,0.0,0.0,21390.0,47.24,41.0,0.0,0.0,47.24
2026-04-18 16:03:30.973,38.462,0.0,0.0,21390.0,56.98,42.0,0.0,0.0,56.98
2026-04-18 16:03:33.009,40.498,0.0,0.0,21390.0,47.62,41.0,0.0,0.0,47.62
2026-04-18 16:03:35.044,42.532,0.0,0.0,21390.0,47.21,41.0,0.0,0.0,47.21
2026-04-18 16:03:37.079,44.567,0.0,0.0,21390.0,50.82,42.0,0.0,0.0,50.82
2026-04-18 16:03:39.113,46.601,0.0,0.0,21390.0,48.66,42.0,0.0,0.0,48.66
2026-04-18 16:03:41.147,48.635,0.0,0.0,21390.0,47.03,41.0,0.0,0.0,47.03
2026-04-18 16:03:43.181,50.669,0.0,0.0,21390.0,47.2,41.0,0.0,0.0,47.2
2026-04-18 16:03:45.217,52.705,0.0,0.0,21390.0,56.7,42.0,0.0,0.0,56.7
2026-04-18 16:03:47.252,54.74,0.0,0.0,21390.0,47.38,41.0,0.0,0.0,47.38
2026-04-18 16:03:49.285,56.774,0.0,0.0,21390.0,47.16,41.0,0.0,0.0,47.16
2026-04-18 16:03:51.320,58.808,0.0,0.0,21390.0,49.23,42.0,0.0,0.0,49.23
2026-04-18 16:03:53.357,60.845,0.0,0.0,21390.0,49.02,42.0,0.0,0.0,49.02
2026-04-18 16:03:55.381,62.87,0.0,0.0,21390.0,91.6,45.0,0.0,0.0,91.6
2026-04-18 16:03:57.410,64.899,0.0,0.0,21390.0,145.76,46.0,0.0,0.0,145.76
2026-04-18 16:03:59.439,66.927,0.0,0.0,21390.0,146.27,47.0,0.0,0.0,146.27
2026-04-18 16:04:01.469,68.957,73.0,42.0,21392.0,193.43,54.0,73.0,42.0,193.43
2026-04-18 16:04:03.501,70.99,82.0,85.0,21392.0,378.84,57.0,82.0,85.0,378.84
2026-04-18 16:04:05.535,73.024,86.0,77.0,21392.0,376.54,58.0,86.0,77.0,376.54
2026-04-18 16:04:07.566,75.055,76.0,79.0,21392.0,374.07,57.0,76.0,79.0,374.07
2026-04-18 16:04:09.599,77.087,76.0,79.0,21392.0,373.0,57.0,76.0,79.0,373.0
2026-04-18 16:04:11.632,79.12,86.0,89.0,21392.0,372.46,57.0,86.0,89.0,372.46
2026-04-18 16:04:13.664,81.152,78.0,81.0,21392.0,372.44,57.0,78.0,81.0,372.44
2026-04-18 16:04:15.696,83.184,78.0,82.0,21392.0,375.61,58.0,78.0,82.0,375.61
2026-04-18 16:04:17.731,85.219,84.0,88.0,21392.0,372.63,58.0,84.0,88.0,372.63
2026-04-18 16:04:19.763,87.251,84.0,72.0,21392.0,373.02,59.0,84.0,72.0,373.02
2026-04-18 16:04:21.791,89.279,83.0,65.0,21392.0,370.39,59.0,83.0,65.0,370.39
2026-04-18 16:04:23.821,91.309,83.0,87.0,21392.0,375.02,59.0,83.0,87.0,375.02
2026-04-18 16:04:25.854,93.342,78.0,81.0,21392.0,371.4,59.0,78.0,81.0,371.4
2026-04-18 16:04:27.884,95.372,78.0,81.0,21392.0,371.96,59.0,78.0,81.0,371.96
2026-04-18 16:04:29.917,97.405,81.0,84.0,21392.0,375.1,60.0,81.0,84.0,375.1
2026-04-18 16:04:31.948,99.436,82.0,85.0,21392.0,374.27,60.0,82.0,85.0,374.27
2026-04-18 16:04:33.978,101.467,78.0,80.0,21392.0,376.8,60.0,78.0,80.0,376.8
2026-04-18 16:04:36.012,103.501,79.0,82.0,21392.0,377.1,60.0,79.0,82.0,377.1
2026-04-18 16:04:38.047,105.535,85.0,88.0,21392.0,378.65,61.0,85.0,88.0,378.65
2026-04-18 16:04:40.075,107.563,77.0,80.0,21392.0,378.94,61.0,77.0,80.0,378.94
2026-04-18 16:04:42.108,109.596,83.0,86.0,21392.0,381.62,61.0,83.0,86.0,381.62
