timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-25T09:50:34.569362+00:00,5.4,86.56,2014.83
2026-05-25T09:50:35.755696+00:00,2.1,86.64,2014.83
2026-05-25T09:50:36.927747+00:00,1.0,86.67,2014.83
2026-05-25T09:50:38.086925+00:00,2.5,86.66,2014.83
2026-05-25T09:50:39.246294+00:00,5.1,86.69,2014.83
2026-05-25T09:50:40.421224+00:00,1.1,86.75,2014.83
2026-05-25T09:50:41.592826+00:00,5.9,86.86,2014.83
2026-05-25T09:50:42.752728+00:00,2.1,86.91,2014.83
2026-05-25T09:50:43.913915+00:00,1.2,87.00,2014.83
2026-05-25T09:50:45.125560+00:00,1.9,87.10,2014.83
2026-05-25T09:50:47.065913+00:00,2.4,87.38,2014.83
2026-05-25T09:50:48.301998+00:00,3.0,87.81,2014.83
2026-05-25T09:50:49.470549+00:00,1.7,87.74,2014.83
2026-05-25T09:50:50.662699+00:00,1.3,87.73,2014.83
2026-05-25T09:50:51.844156+00:00,1.5,87.73,2014.83
2026-05-25T09:50:53.023951+00:00,1.8,87.73,2014.83
2026-05-25T09:50:54.202750+00:00,1.3,87.76,2014.83
2026-05-25T09:50:55.369021+00:00,1.2,87.79,2014.83
2026-05-25T09:50:56.547046+00:00,1.1,87.88,2014.83
2026-05-25T09:50:57.727863+00:00,1.7,87.94,2014.83
2026-05-25T09:50:58.919916+00:00,1.4,88.05,2014.83
2026-05-25T09:51:00.111017+00:00,1.3,88.06,2014.83
2026-05-25T09:51:01.303434+00:00,1.3,88.09,2014.83
2026-05-25T09:51:02.491036+00:00,2.9,88.17,2014.83
2026-05-25T09:51:03.675986+00:00,1.2,88.38,2014.83
2026-05-25T09:51:04.861135+00:00,1.9,88.40,2014.83
2026-05-25T09:51:06.052741+00:00,2.4,88.46,2014.83
2026-05-25T09:51:07.241861+00:00,1.4,88.56,2014.83
2026-05-25T09:51:08.451916+00:00,1.7,88.56,2014.83
2026-05-25T09:51:09.663341+00:00,1.7,87.16,2014.83
2026-05-25T09:51:10.837355+00:00,1.2,86.49,2014.83
