timestamp,elapsed_s,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_power_w,gpu0_temp_c,gpu_avg_util_pct,gpu_avg_mem_util_pct,gpu_avg_power_w
2026-04-18 11:21:27.184,133.904,78.0,81.0,21392.0,379.35,62.0,78.0,81.0,379.35
2026-04-18 11:21:29.219,135.939,82.0,86.0,21392.0,379.39,62.0,82.0,86.0,379.39
2026-04-18 11:21:31.256,137.976,90.0,75.0,21392.0,382.02,63.0,90.0,75.0,382.02
2026-04-18 11:21:33.289,140.01,79.0,82.0,21392.0,382.46,62.0,79.0,82.0,382.46
2026-04-18 11:21:35.322,142.042,84.0,88.0,21392.0,380.62,62.0,84.0,88.0,380.62
2026-04-18 11:21:37.356,144.076,85.0,87.0,21392.0,381.34,62.0,85.0,87.0,381.34
2026-04-18 11:21:39.387,146.107,0.0,0.0,21392.0,356.62,60.0,0.0,0.0,356.62
2026-04-18 11:21:41.417,148.137,81.0,83.0,21392.0,382.12,62.0,81.0,83.0,382.12
2026-04-18 11:21:43.449,150.169,81.0,85.0,21392.0,382.42,63.0,81.0,85.0,382.42
2026-04-18 11:21:45.483,152.203,85.0,88.0,21392.0,383.46,63.0,85.0,88.0,383.46
2026-04-18 11:21:47.512,154.232,79.0,82.0,21392.0,380.21,63.0,79.0,82.0,380.21
2026-04-18 11:21:49.543,156.263,78.0,82.0,21392.0,383.26,63.0,78.0,82.0,383.26
2026-04-18 11:21:51.576,158.296,83.0,86.0,21392.0,382.33,63.0,83.0,86.0,382.33
2026-04-18 11:21:53.607,160.327,79.0,82.0,21392.0,380.48,63.0,79.0,82.0,380.48
2026-04-18 11:21:55.644,162.364,81.0,84.0,21392.0,380.41,62.0,81.0,84.0,380.41
2026-04-18 11:21:57.674,164.394,0.0,0.0,21392.0,171.32,58.0,0.0,0.0,171.32
