timestamp,elapsed_s,cpu0_util_pct,cpu1_util_pct,cpu2_util_pct,cpu3_util_pct,cpu4_util_pct,cpu5_util_pct,cpu6_util_pct,cpu7_util_pct,cpu8_util_pct,cpu9_util_pct,cpu10_util_pct,cpu11_util_pct,cpu12_util_pct,cpu13_util_pct,cpu14_util_pct,cpu15_util_pct,cpu16_util_pct,cpu17_util_pct,cpu18_util_pct,cpu19_util_pct,cpu20_util_pct,cpu21_util_pct,cpu22_util_pct,cpu23_util_pct,cpu_avg_util_pct,cpu_mem_used_mb,cpu_mem_avail_mb
2026-04-18 11:19:15.180,1.9,12.6,21.8,76.2,4.7,5.2,4.7,5.7,4.7,4.7,4.7,4.7,4.2,5.7,4.2,5.2,4.7,5.2,4.7,4.2,4.7,4.2,4.7,4.2,4.7,8.76,55366.6,8792.3
2026-04-18 11:19:17.202,3.922,30.7,9.4,59.3,0.5,13.9,0.5,13.9,1.0,13.7,0.0,12.8,0.0,12.9,0.0,12.7,0.5,19.2,19.1,19.6,18.6,19.2,18.8,19.1,18.7,13.92,55626.4,8532.5
2026-04-18 11:19:19.234,5.954,62.2,1.0,61.1,1.0,60.9,0.0,60.9,1.5,60.9,0.5,60.9,1.0,60.9,0.5,60.9,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.93,55627.0,8531.9
2026-04-18 11:19:21.256,7.976,57.5,1.5,56.9,0.0,56.9,0.0,56.9,0.0,56.9,0.5,56.7,0.0,56.7,0.0,56.7,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.43,55631.7,8527.2
2026-04-18 11:19:23.279,9.999,60.2,0.5,59.4,1.5,59.7,0.5,59.4,0.5,59.4,0.5,59.7,0.0,59.4,1.0,59.7,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.39,55630.3,8528.6
2026-04-18 11:19:25.298,12.019,61.7,1.0,60.9,1.0,60.6,0.0,60.6,0.5,60.6,0.5,60.6,0.5,60.7,0.0,60.4,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.77,55629.1,8529.8
2026-04-18 11:19:27.322,14.043,87.1,1.5,87.7,1.0,87.2,1.0,87.2,0.0,87.2,0.5,87.2,0.5,87.3,1.0,87.3,2.0,99.5,100.0,99.5,100.0,100.0,99.5,100.0,100.0,62.68,55630.1,8528.8
2026-04-18 11:19:29.355,16.075,100.0,2.5,100.0,1.0,100.0,1.0,100.0,1.5,100.0,0.5,100.0,1.0,100.0,0.5,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,55631.9,8527.0
2026-04-18 11:19:31.387,18.107,100.0,2.0,100.0,3.9,100.0,1.5,100.0,1.0,100.0,0.5,100.0,0.5,100.0,0.5,100.0,2.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.18,55629.1,8529.7
2026-04-18 11:19:33.425,20.145,100.0,3.5,100.0,0.5,100.0,1.5,100.0,1.5,100.0,1.0,100.0,0.5,100.0,0.5,100.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.08,55631.6,8527.2
