ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
84.0,harvest,mon_L3_01,247.3,16.26,0.00
86.0,harvest,mon_L3_00,233.8,16.32,16.32
86.0,harvest,mon_L3_01,250.5,16.30,0.00
88.0,harvest,mon_L3_00,221.0,16.33,16.33
88.0,harvest,mon_L3_01,248.3,16.33,0.00
90.0,harvest,mon_L3_00,246.6,16.16,16.17
90.0,harvest,mon_L3_01,248.7,16.27,0.00
92.0,harvest,mon_L3_00,254.2,16.17,16.17
92.0,harvest,mon_L3_01,254.4,16.35,0.00
94.0,harvest,mon_L3_00,242.8,16.26,16.26
94.0,harvest,mon_L3_01,255.2,16.31,0.01
96.0,harvest,mon_L3_00,247.3,16.20,16.20
96.0,harvest,mon_L3_01,253.6,16.20,0.00
98.0,harvest,mon_L3_00,241.8,16.20,16.20
98.0,harvest,mon_L3_01,250.5,16.32,0.01
100.0,harvest,mon_L3_00,252.9,16.18,16.18
100.0,harvest,mon_L3_01,253.5,16.31,0.01
102.0,harvest,mon_L3_00,235.1,16.23,16.23
102.0,harvest,mon_L3_01,254.6,16.28,0.00
104.0,harvest,mon_L3_00,245.0,16.25,16.25
104.0,harvest,mon_L3_01,245.6,16.33,0.00
106.0,harvest,mon_L3_00,251.0,16.15,16.15
106.0,harvest,mon_L3_01,252.1,16.31,0.01
108.0,harvest,mon_L3_00,234.0,16.17,16.17
108.0,harvest,mon_L3_01,251.6,16.28,0.00
110.0,harvest,mon_L3_00,234.6,16.20,16.20
110.0,harvest,mon_L3_01,259.8,16.31,0.00
112.0,harvest,mon_L3_00,226.4,16.25,16.25
112.0,harvest,mon_L3_01,259.0,16.28,0.00
114.0,harvest,mon_L3_00,243.0,16.28,16.28
114.0,harvest,mon_L3_01,254.9,16.36,0.01
116.0,harvest,mon_L3_00,229.6,16.30,16.30
116.0,harvest,mon_L3_01,263.3,16.30,0.01
118.0,harvest,mon_L3_00,235.3,16.30,16.30
118.0,harvest,mon_L3_01,259.9,16.28,0.00
120.0,harvest,mon_L3_00,230.0,16.31,16.31
120.0,harvest,mon_L3_01,251.6,16.23,0.01
122.0,harvest,mon_L3_00,229.3,16.35,16.35
122.0,harvest,mon_L3_01,267.8,16.21,0.00
124.0,harvest,mon_L3_00,228.8,16.36,16.36
124.0,harvest,mon_L3_01,263.4,16.23,0.00
126.0,harvest,mon_L3_00,232.1,16.30,16.30
126.0,harvest,mon_L3_01,258.3,16.25,0.00
128.0,harvest,mon_L3_00,247.7,16.24,16.24
128.0,harvest,mon_L3_01,257.6,16.31,0.01
130.0,harvest,mon_L3_00,241.3,16.23,16.23
130.0,harvest,mon_L3_01,250.4,16.31,0.00
132.0,harvest,mon_L3_00,247.0,16.20,16.20
132.0,harvest,mon_L3_01,250.8,16.30,0.00
134.0,harvest,mon_L3_00,253.1,16.18,16.18
134.0,harvest,mon_L3_01,250.1,16.31,0.01
136.0,harvest,mon_L3_00,212.7,16.29,16.29
136.0,harvest,mon_L3_01,250.4,16.26,0.00
138.0,harvest,mon_L3_00,230.0,16.40,16.40
138.0,harvest,mon_L3_01,251.8,16.29,0.00
140.0,harvest,mon_L3_00,193.7,16.22,16.22
140.0,harvest,mon_L3_01,200.5,16.32,0.01
142.0,harvest,mon_L3_00,253.2,16.22,16.22
142.0,harvest,mon_L3_01,247.0,16.33,0.00
144.0,harvest,mon_L3_00,225.0,16.28,16.28
144.0,harvest,mon_L3_01,247.9,16.26,0.00
146.0,harvest,mon_L3_00,241.8,16.34,16.34
146.0,harvest,mon_L3_01,245.9,16.30,0.00
148.0,harvest,mon_L3_00,226.3,16.29,16.29
148.0,harvest,mon_L3_01,250.7,16.28,0.00
150.0,harvest,mon_L3_00,212.3,16.36,16.36
150.0,harvest,mon_L3_01,256.8,16.25,0.00
152.0,harvest,mon_L3_00,215.7,16.40,16.40
152.0,harvest,mon_L3_01,267.0,16.26,0.00
154.0,harvest,mon_L3_00,214.6,16.41,16.41
154.0,harvest,mon_L3_01,262.0,16.21,0.00
156.0,harvest,mon_L3_00,227.0,16.47,16.47
156.0,harvest,mon_L3_01,259.8,16.25,0.01
158.0,harvest,mon_L3_00,219.6,16.43,16.43
158.0,harvest,mon_L3_01,264.0,16.31,0.00
160.0,harvest,mon_L3_00,214.1,16.40,16.40
160.0,harvest,mon_L3_01,266.0,16.26,0.01
162.0,harvest,mon_L3_00,224.9,16.32,16.32
162.0,harvest,mon_L3_01,258.0,16.26,0.00
164.0,harvest,mon_L3_00,217.1,16.37,16.37
164.0,harvest,mon_L3_01,250.5,16.27,0.00
166.0,harvest,mon_L3_00,230.4,16.32,16.32
166.0,harvest,mon_L3_01,250.8,16.32,0.00
168.0,harvest,mon_L3_00,245.5,16.35,16.35
168.0,harvest,mon_L3_01,258.2,16.27,0.00
170.0,harvest,mon_L3_00,237.7,16.32,16.32
170.0,harvest,mon_L3_01,263.3,16.31,0.00
172.0,harvest,mon_L3_00,246.1,16.30,16.30
172.0,harvest,mon_L3_01,258.2,16.35,0.00
174.0,harvest,mon_L3_00,228.5,16.32,16.32
174.0,harvest,mon_L3_01,256.1,16.29,0.00
176.0,harvest,mon_L3_00,243.9,16.26,16.26
176.0,harvest,mon_L3_01,257.5,16.29,0.00
178.0,harvest,mon_L3_00,231.1,16.22,16.22
178.0,harvest,mon_L3_01,259.6,16.29,0.00
180.0,harvest,mon_L3_00,245.5,16.27,16.27
180.0,harvest,mon_L3_01,259.5,16.28,0.01
182.0,harvest,mon_L3_00,238.0,16.27,16.27
182.0,harvest,mon_L3_01,254.6,16.28,0.01
184.0,harvest,mon_L3_00,240.6,16.30,16.30
184.0,harvest,mon_L3_01,253.9,16.31,0.00
186.0,harvest,mon_L3_00,242.1,16.29,16.29
186.0,harvest,mon_L3_01,252.0,16.35,0.00
188.0,harvest,mon_L3_00,234.1,16.20,16.20
188.0,harvest,mon_L3_01,252.4,16.33,0.00
190.0,harvest,mon_L3_00,245.5,16.23,16.23
190.0,harvest,mon_L3_01,259.5,16.21,0.00
192.0,harvest,mon_L3_00,236.4,16.21,16.21
192.0,harvest,mon_L3_01,254.2,16.18,0.00
194.0,harvest,mon_L3_00,245.4,16.21,16.21
194.0,harvest,mon_L3_01,259.7,16.15,0.00
196.0,harvest,mon_L3_00,234.6,16.25,16.25
196.0,harvest,mon_L3_01,262.9,16.21,0.01
198.0,harvest,mon_L3_00,224.9,16.27,16.27
198.0,harvest,mon_L3_01,262.4,16.28,0.00
200.0,harvest,mon_L3_00,229.0,16.38,16.37
200.0,harvest,mon_L3_01,261.9,16.27,0.00
202.0,harvest,mon_L3_00,230.3,16.37,16.37
202.0,harvest,mon_L3_01,265.4,16.25,0.00
204.0,harvest,mon_L3_00,247.3,16.31,16.31
204.0,harvest,mon_L3_01,262.7,16.26,0.00
206.0,harvest,mon_L3_00,232.0,16.35,16.35
206.0,harvest,mon_L3_01,267.4,16.27,0.00
208.0,harvest,mon_L3_00,239.9,16.40,16.40
208.0,harvest,mon_L3_01,257.6,16.29,0.00
210.0,harvest,mon_L3_00,232.4,16.40,16.40
210.0,harvest,mon_L3_01,266.4,16.30,0.01
212.0,harvest,mon_L3_00,227.7,16.45,16.45
212.0,harvest,mon_L3_01,264.3,16.34,0.01
214.0,harvest,mon_L3_00,230.4,16.46,16.46
214.0,harvest,mon_L3_01,262.5,16.39,0.00
216.0,harvest,mon_L3_00,229.5,16.45,16.45
216.0,harvest,mon_L3_01,262.5,16.31,0.00
218.0,harvest,mon_L3_00,243.5,16.41,16.41
218.0,harvest,mon_L3_01,263.9,16.25,0.01
220.1,harvest,mon_L3_00,262.1,16.28,16.28
220.1,harvest,mon_L3_01,248.8,16.28,0.01
222.1,harvest,mon_L3_00,240.8,16.27,16.27
222.1,harvest,mon_L3_01,252.4,16.43,0.00
224.1,harvest,mon_L3_00,224.8,16.37,16.37
224.1,harvest,mon_L3_01,249.5,16.35,0.00
226.1,harvest,mon_L3_00,243.3,16.25,16.25
226.1,harvest,mon_L3_01,237.7,16.38,0.00
228.1,harvest,mon_L3_00,223.4,16.28,16.28
228.1,harvest,mon_L3_01,248.1,16.36,0.01
230.1,harvest,mon_L3_00,212.9,16.49,16.49
230.1,harvest,mon_L3_01,239.2,16.31,0.00
232.1,harvest,mon_L3_00,211.4,16.46,16.46
232.1,harvest,mon_L3_01,252.7,16.39,0.00
234.1,harvest,mon_L3_00,215.6,16.42,16.42
234.1,harvest,mon_L3_01,239.3,16.33,0.00
236.1,harvest,mon_L3_00,221.8,16.38,16.38
236.1,harvest,mon_L3_01,247.1,16.39,0.00
238.1,harvest,mon_L3_00,211.3,16.40,16.40
238.1,harvest,mon_L3_01,225.6,16.34,0.00
240.1,harvest,mon_L3_00,223.1,16.40,16.40
240.1,harvest,mon_L3_01,260.2,16.22,0.00
242.1,harvest,mon_L3_00,205.8,16.43,16.43
242.1,harvest,mon_L3_01,258.9,16.27,0.00
244.1,harvest,mon_L3_00,206.5,16.53,16.53
244.1,harvest,mon_L3_01,259.1,16.23,0.00
246.1,harvest,mon_L3_00,235.7,16.31,16.31
246.1,harvest,mon_L3_01,235.8,16.34,0.00
248.1,harvest,mon_L3_00,242.6,16.28,16.28
248.1,harvest,mon_L3_01,258.5,16.30,0.00
250.1,harvest,mon_L3_00,240.5,16.26,16.26
250.1,harvest,mon_L3_01,237.1,16.21,0.00
252.1,harvest,mon_L3_00,235.8,16.30,16.30
252.1,harvest,mon_L3_01,257.1,16.30,0.00
254.1,harvest,mon_L3_00,227.6,16.39,16.39
254.1,harvest,mon_L3_01,234.6,16.32,0.00
256.1,harvest,mon_L3_00,228.4,16.36,16.36
256.1,harvest,mon_L3_01,254.4,16.20,0.00
258.1,harvest,mon_L3_00,177.8,16.44,16.44
258.1,harvest,mon_L3_01,243.2,16.28,0.00
260.1,harvest,mon_L3_00,224.1,16.36,16.36
260.1,harvest,mon_L3_01,227.0,16.32,0.00
262.1,harvest,mon_L3_00,212.1,16.49,16.49
262.1,harvest,mon_L3_01,230.5,16.34,0.00
264.1,harvest,mon_L3_00,230.3,16.39,16.39
264.1,harvest,mon_L3_01,250.9,16.30,0.00
266.1,harvest,mon_L3_00,239.2,16.30,16.30
266.1,harvest,mon_L3_01,227.8,16.33,0.00
268.1,harvest,mon_L3_00,237.2,16.26,16.26
268.1,harvest,mon_L3_01,251.0,16.28,0.00
270.1,harvest,mon_L3_00,236.4,16.31,16.31
270.1,harvest,mon_L3_01,234.1,16.33,0.00
272.1,harvest,mon_L3_00,228.2,16.28,16.28
272.1,harvest,mon_L3_01,238.8,16.32,0.00
274.1,harvest,mon_L3_00,226.3,16.31,16.31
274.1,harvest,mon_L3_01,250.7,16.37,0.00
276.1,harvest,mon_L3_00,230.2,16.33,16.33
276.1,harvest,mon_L3_01,235.1,16.32,0.00
278.1,harvest,mon_L3_00,214.9,16.40,16.40
278.1,harvest,mon_L3_01,258.4,16.33,0.00
280.1,harvest,mon_L3_00,215.6,16.38,16.38
280.1,harvest,mon_L3_01,259.8,16.30,0.00
282.1,harvest,mon_L3_00,239.3,16.41,16.41
282.1,harvest,mon_L3_01,253.2,16.32,0.00
284.1,harvest,mon_L3_00,224.5,16.29,16.29
284.1,harvest,mon_L3_01,237.2,16.30,0.00
286.1,harvest,mon_L3_00,237.9,16.30,16.30
286.1,harvest,mon_L3_01,245.7,16.26,0.00
288.1,harvest,mon_L3_00,235.0,16.32,16.32
288.1,harvest,mon_L3_01,234.3,16.32,0.00
290.1,harvest,mon_L3_00,226.9,16.38,16.38
290.1,harvest,mon_L3_01,253.9,16.31,0.00
292.1,harvest,mon_L3_00,229.0,16.30,16.30
292.1,harvest,mon_L3_01,240.8,16.33,0.00
294.1,harvest,mon_L3_00,232.6,16.31,16.31
294.1,harvest,mon_L3_01,255.2,16.36,0.00
296.1,harvest,mon_L3_00,237.9,16.24,16.24
296.1,harvest,mon_L3_01,227.2,16.33,0.01
298.1,harvest,mon_L3_00,241.2,16.23,16.23
298.1,harvest,mon_L3_01,253.2,16.29,0.01
300.1,harvest,mon_L3_00,249.6,16.20,16.20
300.1,harvest,mon_L3_01,238.6,16.26,0.00
302.1,harvest,mon_L3_00,224.2,16.29,16.29
302.1,harvest,mon_L3_01,236.5,16.36,0.00
304.1,harvest,mon_L3_00,241.1,16.30,16.30
304.1,harvest,mon_L3_01,236.2,16.34,0.00
306.1,harvest,mon_L3_00,235.5,16.29,16.29
306.1,harvest,mon_L3_01,246.4,16.33,0.01
308.1,harvest,mon_L3_00,218.0,16.34,16.34
308.1,harvest,mon_L3_01,233.2,16.31,0.01
310.1,harvest,mon_L3_00,218.9,16.34,16.34
310.1,harvest,mon_L3_01,249.5,16.29,0.00
312.1,harvest,mon_L3_00,235.7,16.39,16.39
312.1,harvest,mon_L3_01,233.7,16.30,0.00
314.1,harvest,mon_L3_00,236.2,16.35,16.35
314.1,harvest,mon_L3_01,255.8,16.28,0.01
316.1,harvest,mon_L3_00,222.8,16.44,16.44
316.1,harvest,mon_L3_01,228.9,16.33,0.00
318.1,harvest,mon_L3_00,221.8,16.32,16.32
318.1,harvest,mon_L3_01,258.8,16.31,0.00
320.1,harvest,mon_L3_00,233.8,16.28,16.28
320.1,harvest,mon_L3_01,236.1,16.36,0.01
322.1,harvest,mon_L3_00,216.6,16.29,16.29
322.1,harvest,mon_L3_01,261.1,16.28,0.00
324.1,harvest,mon_L3_00,220.1,16.42,16.42
324.1,harvest,mon_L3_01,243.3,16.37,0.00
326.1,harvest,mon_L3_00,245.3,16.30,16.30
326.1,harvest,mon_L3_01,212.6,16.42,0.00
328.1,harvest,mon_L3_00,253.1,16.23,16.23
328.1,harvest,mon_L3_01,247.5,16.31,0.00
330.1,harvest,mon_L3_00,253.2,16.29,16.29
330.1,harvest,mon_L3_01,254.4,16.36,0.01
332.1,harvest,mon_L3_00,252.0,16.36,16.36
332.1,harvest,mon_L3_01,252.5,16.46,0.00
334.1,harvest,mon_L3_00,252.1,16.35,16.35
334.1,harvest,mon_L3_01,250.3,16.48,0.00
336.1,harvest,mon_L3_00,231.7,16.42,16.42
336.1,harvest,mon_L3_01,237.7,16.44,0.01
338.1,harvest,mon_L3_00,216.0,16.40,16.40
338.1,harvest,mon_L3_01,225.0,16.46,0.00
340.1,harvest,mon_L3_00,252.9,16.38,16.38
340.1,harvest,mon_L3_01,248.8,16.48,0.00
342.1,harvest,mon_L3_00,225.7,16.43,16.43
342.1,harvest,mon_L3_01,256.3,16.39,0.00
344.1,harvest,mon_L3_00,250.4,16.35,16.35
344.1,harvest,mon_L3_01,232.9,16.39,0.00
346.1,harvest,mon_L3_00,228.9,16.30,16.30
346.1,harvest,mon_L3_01,230.5,16.31,0.01
348.1,harvest,mon_L3_00,238.8,16.33,16.33
348.1,harvest,mon_L3_01,241.4,16.40,0.00
350.1,harvest,mon_L3_00,221.7,16.31,16.31
350.1,harvest,mon_L3_01,253.2,16.34,0.01
352.1,harvest,mon_L3_00,238.6,16.23,16.23
352.1,harvest,mon_L3_01,249.5,16.36,0.01
354.1,harvest,mon_L3_00,233.1,16.25,16.25
354.1,harvest,mon_L3_01,232.3,16.33,0.01
356.1,harvest,mon_L3_00,234.0,16.35,16.35
356.1,harvest,mon_L3_01,248.7,16.32,0.00
358.1,harvest,mon_L3_00,249.4,16.23,16.23
358.1,harvest,mon_L3_01,227.3,16.30,0.00
360.1,harvest,mon_L3_00,243.8,16.25,16.25
360.1,harvest,mon_L3_01,259.7,16.25,0.00
362.1,harvest,mon_L3_00,228.3,16.25,16.25
362.1,harvest,mon_L3_01,221.8,16.31,0.00
364.1,harvest,mon_L3_00,247.1,16.21,16.21
364.1,harvest,mon_L3_01,248.4,16.33,0.01
366.1,harvest,mon_L3_00,247.7,16.23,16.23
366.1,harvest,mon_L3_01,235.1,16.33,0.01
368.1,harvest,mon_L3_00,241.5,16.24,16.24
368.1,harvest,mon_L3_01,252.0,16.30,0.00
370.1,harvest,mon_L3_00,249.6,16.22,16.22
370.1,harvest,mon_L3_01,239.3,16.32,0.01
372.1,harvest,mon_L3_00,244.9,16.26,16.26
372.1,harvest,mon_L3_01,257.3,16.28,0.01
374.1,harvest,mon_L3_00,248.3,16.16,16.16
374.1,harvest,mon_L3_01,240.7,16.32,0.00
376.1,harvest,mon_L3_00,244.3,16.20,16.20
376.1,harvest,mon_L3_01,254.2,16.26,0.01
378.1,harvest,mon_L3_00,234.3,16.25,16.25
378.1,harvest,mon_L3_01,253.5,16.34,0.00
380.1,harvest,mon_L3_00,247.5,16.19,16.19
380.1,harvest,mon_L3_01,253.1,16.29,0.00
382.1,harvest,mon_L3_00,234.4,16.24,16.24
382.1,harvest,mon_L3_01,245.6,16.31,0.01
384.1,harvest,mon_L3_00,238.1,16.26,16.26
384.1,harvest,mon_L3_01,249.6,16.16,0.00
386.1,harvest,mon_L3_00,212.8,16.35,16.35
386.1,harvest,mon_L3_01,239.5,16.33,0.00
388.1,harvest,mon_L3_00,205.2,16.45,16.45
388.1,harvest,mon_L3_01,257.5,16.24,0.00
390.1,harvest,mon_L3_00,227.1,16.44,16.44
390.1,harvest,mon_L3_01,249.1,16.35,0.01
392.1,harvest,mon_L3_00,220.8,16.34,16.34
392.1,harvest,mon_L3_01,237.1,16.34,0.01
394.1,harvest,mon_L3_00,227.1,16.34,16.34
394.1,harvest,mon_L3_01,249.5,16.34,0.00
396.1,harvest,mon_L3_00,216.0,16.31,16.31
396.1,harvest,mon_L3_01,237.4,16.31,0.00
398.1,harvest,mon_L3_00,221.2,16.31,16.31
398.1,harvest,mon_L3_01,255.2,16.36,0.01
400.1,harvest,mon_L3_00,225.2,16.33,16.33
400.1,harvest,mon_L3_01,229.3,16.38,0.00
402.1,harvest,mon_L3_00,228.0,16.23,16.23
402.1,harvest,mon_L3_01,252.2,16.42,0.00
404.1,harvest,mon_L3_00,242.6,16.21,16.21
404.1,harvest,mon_L3_01,220.5,16.39,0.00
406.1,harvest,mon_L3_00,228.2,16.25,16.24
406.1,harvest,mon_L3_01,251.5,16.33,0.00
408.1,harvest,mon_L3_00,202.3,16.34,16.34
408.1,harvest,mon_L3_01,259.7,16.29,0.01
410.1,harvest,mon_L3_00,233.3,16.34,16.34
410.1,harvest,mon_L3_01,262.9,16.20,0.00
412.1,harvest,mon_L3_00,218.9,16.34,16.34
412.1,harvest,mon_L3_01,262.7,16.23,0.01
414.1,harvest,mon_L3_00,238.7,16.37,16.37
414.1,harvest,mon_L3_01,247.4,16.20,0.00
416.1,harvest,mon_L3_00,213.5,16.30,16.30
416.1,harvest,mon_L3_01,262.7,16.22,0.00
418.1,harvest,mon_L3_00,232.4,16.32,16.32
418.1,harvest,mon_L3_01,261.8,16.18,0.01
420.1,harvest,mon_L3_00,227.1,16.32,16.32
420.1,harvest,mon_L3_01,263.7,16.17,0.01
422.1,harvest,mon_L3_00,238.1,16.28,16.28
422.1,harvest,mon_L3_01,261.2,16.26,0.01
424.1,harvest,mon_L3_00,223.7,16.28,16.28
424.1,harvest,mon_L3_01,256.9,16.22,0.00
426.1,harvest,mon_L3_00,236.1,16.31,16.31
426.1,harvest,mon_L3_01,262.9,16.18,0.00
428.1,harvest,mon_L3_00,245.0,16.21,16.21
428.1,harvest,mon_L3_01,235.2,16.29,0.01
430.1,harvest,mon_L3_00,235.8,16.26,16.26
430.1,harvest,mon_L3_01,252.0,16.26,0.00
432.1,harvest,mon_L3_00,243.4,16.29,16.29
432.1,harvest,mon_L3_01,228.3,16.30,0.01
434.1,harvest,mon_L3_00,238.4,16.27,16.27
434.1,harvest,mon_L3_01,253.9,16.31,0.00
436.1,harvest,mon_L3_00,230.4,16.26,16.26
436.1,harvest,mon_L3_01,225.1,16.28,0.00
438.1,harvest,mon_L3_00,239.6,16.26,16.26
438.1,harvest,mon_L3_01,242.5,16.25,0.00
440.1,harvest,mon_L3_00,247.9,16.23,16.23
440.1,harvest,mon_L3_01,232.5,16.33,0.00
442.1,harvest,mon_L3_00,232.7,16.20,16.20
442.1,harvest,mon_L3_01,245.0,16.35,0.01
444.1,harvest,mon_L3_00,249.0,16.19,16.19
444.1,harvest,mon_L3_01,233.8,16.34,0.00
446.1,harvest,mon_L3_00,248.2,16.19,16.19
446.1,harvest,mon_L3_01,248.2,16.31,0.00
448.1,harvest,mon_L3_00,243.2,16.23,16.23
448.1,harvest,mon_L3_01,227.3,16.33,0.00
450.1,harvest,mon_L3_00,223.8,16.23,16.23
450.1,harvest,mon_L3_01,241.8,16.36,0.00
452.1,harvest,mon_L3_00,241.9,16.24,16.24
452.1,harvest,mon_L3_01,241.2,16.31,0.00
454.1,harvest,mon_L3_00,242.6,16.21,16.21
454.1,harvest,mon_L3_01,238.2,16.28,0.00
456.1,harvest,mon_L3_00,237.2,16.17,16.17
456.1,harvest,mon_L3_01,242.1,16.29,0.00
458.1,harvest,mon_L3_00,223.5,16.25,16.25
458.1,harvest,mon_L3_01,206.4,16.38,0.00
460.1,harvest,mon_L3_00,250.4,16.24,16.24
460.1,harvest,mon_L3_01,243.5,16.42,0.00
462.1,harvest,mon_L3_00,239.2,16.14,16.14
462.1,harvest,mon_L3_01,248.1,16.33,0.00
464.1,harvest,mon_L3_00,252.3,16.16,16.16
464.1,harvest,mon_L3_01,239.2,16.40,0.00
466.1,harvest,mon_L3_00,241.3,16.17,16.17
466.1,harvest,mon_L3_01,244.5,16.32,0.01
468.1,harvest,mon_L3_00,227.9,16.24,16.24
468.1,harvest,mon_L3_01,253.0,16.27,0.00
470.1,harvest,mon_L3_00,220.4,16.29,16.29
470.1,harvest,mon_L3_01,257.7,16.26,0.00
472.1,harvest,mon_L3_00,222.1,16.31,16.31
472.1,harvest,mon_L3_01,238.2,16.22,0.00
474.1,harvest,mon_L3_00,225.4,16.36,16.36
474.1,harvest,mon_L3_01,252.9,16.22,0.00
476.1,harvest,mon_L3_00,210.0,16.36,16.36
476.1,harvest,mon_L3_01,257.2,16.23,0.00
478.1,harvest,mon_L3_00,218.6,16.30,16.30
478.1,harvest,mon_L3_01,256.5,16.26,0.00
480.1,harvest,mon_L3_00,235.2,16.33,16.33
480.1,harvest,mon_L3_01,241.1,16.27,0.00
482.1,harvest,mon_L3_00,253.7,16.22,16.22
482.1,harvest,mon_L3_01,235.7,16.32,0.00
484.1,harvest,mon_L3_00,223.0,16.33,16.33
484.1,harvest,mon_L3_01,228.2,16.31,0.00
486.1,harvest,mon_L3_00,228.6,16.27,16.27
486.1,harvest,mon_L3_01,261.4,16.23,0.00
488.1,harvest,mon_L3_00,223.0,16.29,16.29
488.1,harvest,mon_L3_01,252.9,16.21,0.00
490.1,harvest,mon_L3_00,235.9,16.26,16.26
490.1,harvest,mon_L3_01,254.6,16.26,0.00
492.1,harvest,mon_L3_00,231.1,16.24,16.24
492.1,harvest,mon_L3_01,259.0,16.24,0.00
494.1,harvest,mon_L3_00,243.9,16.28,16.28
494.1,harvest,mon_L3_01,258.4,16.25,0.00
496.1,harvest,mon_L3_00,235.4,16.30,16.30
496.1,harvest,mon_L3_01,262.3,16.27,0.00
498.1,harvest,mon_L3_00,239.9,16.36,16.36
