Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3938	1.71	407.69	2400
3986	23.45	195.64	2400
3689	23.45
3967	3.39
3700	3.39
3999	0.11
3707	0.11
3999	0.52
3691	0.52
3963	1.54
3689	1.54
3743	1.86
3725	1.86
3713	0.42
3942	0.42
3857	17.28
3772	17.28
3760	11.42
3955	11.42
3999	0.15
3689	0.15
3706	1.39
3859	1.39
3735	0.70
3837	0.70
3970	0.05
3483	0.05
3934	0.06
3763	0.06
3959	0.70
3688	0.70
3947	0.92
3696	0.92
3696	0.53
3985	0.53
3923	0.75
3869	0.75
3707	3.10
3843	3.10
3701	0.16
3743	0.16
3968	0.20
3987	0.20
3955	1.35
3698	1.35
3925	0.07
3544	0.07
3870	0.31
3669	0.31
3950	0.10
3944	0.10
3824	0.16
3498	0.16
3948	1.59
3940	1.59
3860	1.92
3955	1.92
3721	2.66
3968	2.66
3952	2.00
3958	2.00
3961	1.23
3960	1.23
3922	0.04
3913	0.04
3893	0.25
3658	0.25
3991	0.04
3907	0.04
3992	0.58
3956	0.58
3979	1.03
3957	1.03
3997	0.41
3998	0.41
3980	1.21
3713	1.21
3939	2.38
3895	2.38
3691	1.16
3973	1.16
3937	4.69
3956	4.69
3942	3.03
3948	3.03
3955	1.44
3717	1.44
3798	0.70
3982	0.70
3687	1.04
3894	1.04
3720	0.01
3689	0.01
3928	0.72
3954	0.72
3944	0.22
3693	0.22
3991	1.38
3959	1.38
3953	0.12
3694	0.12
3986	0.12
3690	0.12
3956	0.70
3711	0.70
3873	0.40
3691	0.40
3699	1.26
3696	1.26
3935	1.89
3695	1.89
3797	0.01
3703	0.01
3986	0.49	212.38	2400
3984	0.49
4000	0.09
3520	0.09
3974	2.98
3935	2.98
3628	0.56
3960	0.56
3610	0.63
3987	0.63
3977	0.82
3973	0.82
3589	0.20
3757	0.20
3590	0.22
3972	0.22
3946	29.41
3992	29.41
4000	0.13
3532	0.13
4000	0.08
3533	0.08
4000	0.11
3980	0.11
3945	2.55
3877	2.55
3958	3.55
3960	3.55
3951	4.88
3935	4.88
3951	4.18
3987	4.18
3620	2.47
3963	2.47
3591	1.75
3969	1.75
3954	1.31
3962	1.31
3911	1.68
3858	1.68
3970	0.55
3927	0.55
3954	1.51
3773	1.51
3949	1.97
3524	1.97
3962	1.95
3986	1.95
3562	0.49
3968	0.49
3938	1.01
3899	1.01
3987	0.16
3938	0.16
3963	0.52
3819	0.52
3975	0.71
3981	0.71
3955	0.28
3708	0.28
3943	0.98
3907	0.98
3803	1.69
3934	1.69
3559	0.55
3874	0.55
3522	0.07
3788	0.07
3950	0.89
3652	0.89
3940	1.56
3907	1.56
3974	0.10
3542	0.10
3790	0.00
3520	0.00
3577	0.19
3966	0.19
3563	0.55
3870	0.55
3949	0.44
3972	0.44
3950	0.01
3643	0.01
3851	0.63
3563	0.63
3514	0.34
3967	0.34
3514	0.57
3983	0.57
3525	0.06
3992	0.06
3537	0.03
3983	0.03
3996	1.23
3979	1.23
3981	0.27
3530	0.27
3944	0.48
3542	0.48
3982	2.54
3513	2.54
3964	1.08
3523	1.08
3965	1.28
3529	1.28
3995	0.89
3518	0.89
3553	1.78
3955	1.78
3960	1.25
3978	1.25
Bzy_MHz	CPU%c1	PkgWatt	UncMHz
3997	2.17	410.19	2400
3985	27.11	196.89	2400
3981	27.11
3996	2.96
3971	2.96
3999	0.01
4000	0.01
3999	0.01
4000	0.01
3951	9.96
3778	9.96
3944	0.75
3998	0.75
3956	2.20
3930	2.20
3904	7.31
3813	7.31
3747	11.51
3959	11.51
3999	0.02
3544	0.02
3909	3.64
3962	3.64
3968	2.27
3983	2.27
3998	2.75
3857	2.75
3962	0.20
3955	0.20
3961	2.85
3970	2.85
3975	2.17
3500	2.17
3980	1.50
3976	1.50
3903	2.22
3967	2.22
3871	3.65
3733	3.65
3942	2.42
3954	2.42
3959	0.46
3898	0.46
3990	0.56
3963	0.56
3935	0.15
3788	0.15
3987	2.59
3921	2.59
3824	1.22
3984	1.22
3914	3.89
3725	3.89
3808	2.10
3971	2.10
3977	1.01
3929	1.01
3907	0.98
3926	0.98
3971	1.42
3965	1.42
3878	6.59
3966	6.59
3912	2.70
3971	2.70
3796	6.20
3957	6.20
3996	5.05
3969	5.05
3926	1.71
3942	1.71
3977	1.58
3943	1.58
3668	1.87
3999	1.87
3971	0.88
3895	0.88
3958	1.84
3929	1.84
3959	1.24
3977	1.24
3934	0.93
3987	0.93
3964	0.55
3983	0.55
3967	6.44
3969	6.44
3998	3.35
3938	3.35
3991	3.68
3972	3.68
3985	2.91
3974	2.91
3932	2.91
3972	2.91
3930	2.16
3977	2.16
3998	1.82
3961	1.82
3897	1.34
3952	1.34
3930	0.05
3303	0.05
3924	5.96
3976	5.96
3956	1.52
3971	1.52
3819	2.96
3689	2.96
3913	6.39
3946	6.39
3860	0.39
3961	0.39
4000	0.33	212.81	2400
