ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
38.0,harvest,mon_L3_01,274.0,66.86,0.01
40.0,harvest,mon_L3_00,280.0,85.21,85.21
40.0,harvest,mon_L3_01,274.3,67.09,0.01
42.0,harvest,mon_L3_00,271.5,85.24,85.24
42.0,harvest,mon_L3_01,278.0,66.98,0.01
44.0,harvest,mon_L3_00,273.0,85.03,85.03
44.0,harvest,mon_L3_01,273.2,67.02,0.01
46.0,harvest,mon_L3_00,274.9,85.20,85.20
46.0,harvest,mon_L3_01,273.9,66.88,0.01
48.0,harvest,mon_L3_00,273.3,85.11,85.11
48.0,harvest,mon_L3_01,276.0,66.72,0.01
50.0,harvest,mon_L3_00,276.2,85.18,85.18
50.0,harvest,mon_L3_01,277.4,66.81,0.01
52.0,harvest,mon_L3_00,277.9,85.39,85.39
52.0,harvest,mon_L3_01,272.6,66.47,0.01
54.0,harvest,mon_L3_00,272.5,85.19,85.19
54.0,harvest,mon_L3_01,275.2,66.52,0.01
56.0,harvest,mon_L3_00,269.3,85.37,85.37
56.0,harvest,mon_L3_01,276.1,66.51,0.01
58.0,harvest,mon_L3_00,272.0,85.66,85.66
58.0,harvest,mon_L3_01,279.8,66.63,0.01
60.0,harvest,mon_L3_00,272.2,85.40,85.40
60.0,harvest,mon_L3_01,275.0,66.43,0.01
62.0,harvest,mon_L3_00,280.8,85.27,85.27
62.0,harvest,mon_L3_01,276.7,66.52,0.01
64.0,harvest,mon_L3_00,283.2,85.23,85.23
64.0,harvest,mon_L3_01,275.2,67.07,0.00
66.0,harvest,mon_L3_00,279.0,85.32,85.32
66.0,harvest,mon_L3_01,267.2,67.06,0.01
68.0,harvest,mon_L3_00,280.7,85.14,85.14
68.0,harvest,mon_L3_01,275.9,67.01,0.01
70.0,harvest,mon_L3_00,278.8,85.21,85.20
70.0,harvest,mon_L3_01,279.1,66.70,0.01
72.0,harvest,mon_L3_00,279.1,85.12,85.12
72.0,harvest,mon_L3_01,275.5,66.94,0.01
74.0,harvest,mon_L3_00,280.2,85.29,85.29
74.0,harvest,mon_L3_01,270.6,67.11,0.01
76.0,harvest,mon_L3_00,281.8,85.17,85.17
76.0,harvest,mon_L3_01,271.2,67.03,0.01
78.0,harvest,mon_L3_00,281.1,85.15,85.15
78.0,harvest,mon_L3_01,274.6,67.05,0.01
80.0,harvest,mon_L3_00,277.5,85.03,85.03
80.0,harvest,mon_L3_01,272.2,67.11,0.01
82.0,harvest,mon_L3_00,280.8,85.11,85.11
82.0,harvest,mon_L3_01,279.1,66.99,0.01
84.0,harvest,mon_L3_00,275.5,85.03,85.03
84.0,harvest,mon_L3_01,276.0,67.05,0.01
86.0,harvest,mon_L3_00,271.4,85.13,85.12
86.0,harvest,mon_L3_01,273.5,67.08,0.01
88.0,harvest,mon_L3_00,276.2,85.21,85.21
88.0,harvest,mon_L3_01,277.7,66.83,0.02
90.0,harvest,mon_L3_00,275.4,85.30,85.30
90.0,harvest,mon_L3_01,275.3,67.04,0.02
92.0,harvest,mon_L3_00,277.4,85.40,85.40
92.0,harvest,mon_L3_01,276.3,66.84,0.01
94.0,harvest,mon_L3_00,271.4,85.45,85.45
94.0,harvest,mon_L3_01,272.5,66.75,0.01
96.0,harvest,mon_L3_00,278.7,84.77,84.77
96.0,harvest,mon_L3_01,271.9,66.76,0.01
98.0,harvest,mon_L3_00,282.0,85.09,85.09
98.0,harvest,mon_L3_01,278.0,66.96,0.01
100.0,harvest,mon_L3_00,277.4,85.23,85.23
100.0,harvest,mon_L3_01,274.8,66.85,0.01
102.0,harvest,mon_L3_00,279.0,85.17,85.17
102.0,harvest,mon_L3_01,276.7,67.11,0.01
104.0,harvest,mon_L3_00,277.5,85.24,85.24
104.0,harvest,mon_L3_01,275.0,67.03,0.01
106.0,harvest,mon_L3_00,276.4,85.39,85.39
106.0,harvest,mon_L3_01,276.3,66.76,0.01
108.0,harvest,mon_L3_00,281.4,85.38,85.38
108.0,harvest,mon_L3_01,272.2,66.81,0.01
110.0,harvest,mon_L3_00,277.1,85.26,85.26
110.0,harvest,mon_L3_01,277.1,67.17,0.01
112.0,harvest,mon_L3_00,279.7,85.26,85.26
112.0,harvest,mon_L3_01,278.1,66.84,0.01
114.0,harvest,mon_L3_00,279.4,85.07,85.07
114.0,harvest,mon_L3_01,273.6,66.99,0.01
116.0,harvest,mon_L3_00,277.5,84.92,84.92
116.0,harvest,mon_L3_01,274.2,66.96,0.01
118.0,harvest,mon_L3_00,280.1,85.31,85.31
118.0,harvest,mon_L3_01,277.6,66.87,0.01
120.0,harvest,mon_L3_00,275.4,85.23,85.23
120.0,harvest,mon_L3_01,274.6,67.12,0.00
122.0,harvest,mon_L3_00,274.9,85.18,85.18
122.0,harvest,mon_L3_01,278.0,67.07,0.01
124.0,harvest,mon_L3_00,276.3,85.18,85.18
124.0,harvest,mon_L3_01,272.1,66.70,0.00
126.0,harvest,mon_L3_00,271.2,85.24,85.24
126.0,harvest,mon_L3_01,280.7,66.85,0.01
128.0,harvest,mon_L3_00,271.2,85.25,85.25
128.0,harvest,mon_L3_01,279.1,66.50,0.01
130.0,harvest,mon_L3_00,276.8,85.23,85.23
130.0,harvest,mon_L3_01,263.2,66.71,0.01
132.0,harvest,mon_L3_00,276.2,85.12,85.12
132.0,harvest,mon_L3_01,275.9,66.83,0.01
134.0,harvest,mon_L3_00,269.6,84.97,84.97
134.0,harvest,mon_L3_01,272.8,66.70,0.01
136.0,harvest,mon_L3_00,274.8,84.90,84.90
136.0,harvest,mon_L3_01,274.7,66.68,0.01
138.0,harvest,mon_L3_00,277.9,84.92,84.92
138.0,harvest,mon_L3_01,276.3,66.68,0.01
140.0,harvest,mon_L3_00,267.1,85.22,85.22
140.0,harvest,mon_L3_01,276.2,66.69,0.01
142.0,harvest,mon_L3_00,276.3,85.23,85.23
142.0,harvest,mon_L3_01,277.5,66.69,0.00
144.0,harvest,mon_L3_00,281.0,85.07,85.07
144.0,harvest,mon_L3_01,277.9,66.85,0.01
146.0,harvest,mon_L3_00,276.4,85.28,85.28
146.0,harvest,mon_L3_01,274.7,66.96,0.01
148.0,harvest,mon_L3_00,281.2,84.86,84.86
148.0,harvest,mon_L3_01,279.5,66.86,0.00
150.0,harvest,mon_L3_00,279.3,85.16,85.16
150.0,harvest,mon_L3_01,277.9,66.87,0.01
152.0,harvest,mon_L3_00,271.6,84.86,84.86
152.0,harvest,mon_L3_01,276.7,66.72,0.01
154.0,harvest,mon_L3_00,275.6,85.18,85.18
154.0,harvest,mon_L3_01,274.8,66.71,0.01
156.0,harvest,mon_L3_00,268.6,85.21,85.21
156.0,harvest,mon_L3_01,272.7,66.97,0.01
158.0,harvest,mon_L3_00,273.4,84.90,84.90
158.0,harvest,mon_L3_01,278.8,66.75,0.01
160.0,harvest,mon_L3_00,275.9,85.15,85.15
160.0,harvest,mon_L3_01,276.3,66.86,0.01
162.0,harvest,mon_L3_00,277.5,85.51,85.51
162.0,harvest,mon_L3_01,276.4,67.01,0.01
164.0,harvest,mon_L3_00,275.6,85.05,85.05
164.0,harvest,mon_L3_01,270.2,66.96,0.01
166.0,harvest,mon_L3_00,275.7,85.32,85.32
166.0,harvest,mon_L3_01,270.0,66.91,0.01
168.0,harvest,mon_L3_00,276.6,85.11,85.11
168.0,harvest,mon_L3_01,275.7,66.93,0.01
170.0,harvest,mon_L3_00,274.6,85.34,85.35
170.0,harvest,mon_L3_01,278.0,66.88,0.00
172.0,harvest,mon_L3_00,279.4,85.39,85.39
172.0,harvest,mon_L3_01,279.1,66.87,0.00
174.0,harvest,mon_L3_00,277.5,85.43,85.43
174.0,harvest,mon_L3_01,251.7,66.83,0.00
176.0,harvest,mon_L3_00,272.7,85.37,85.37
176.0,harvest,mon_L3_01,274.8,66.65,0.01
178.0,harvest,mon_L3_00,272.6,85.33,85.33
178.0,harvest,mon_L3_01,274.9,66.68,0.01
180.0,harvest,mon_L3_00,268.5,85.40,85.40
180.0,harvest,mon_L3_01,276.9,66.69,0.00
182.0,harvest,mon_L3_00,272.2,85.46,85.46
182.0,harvest,mon_L3_01,275.2,66.85,0.00
184.0,harvest,mon_L3_00,275.4,85.48,85.48
184.0,harvest,mon_L3_01,276.7,66.82,0.01
186.0,harvest,mon_L3_00,276.9,85.27,85.27
186.0,harvest,mon_L3_01,277.4,66.77,0.01
188.0,harvest,mon_L3_00,277.4,85.25,85.25
188.0,harvest,mon_L3_01,279.3,66.84,0.00
190.0,harvest,mon_L3_00,274.9,85.31,85.31
190.0,harvest,mon_L3_01,275.4,66.92,0.01
192.0,harvest,mon_L3_00,276.4,85.19,85.19
192.0,harvest,mon_L3_01,278.0,66.90,0.00
194.0,harvest,mon_L3_00,278.3,85.32,85.32
194.0,harvest,mon_L3_01,274.6,66.76,0.01
196.0,harvest,mon_L3_00,275.4,85.22,85.22
196.0,harvest,mon_L3_01,276.1,66.67,0.01
198.0,harvest,mon_L3_00,274.9,85.44,85.44
198.0,harvest,mon_L3_01,270.5,66.97,0.01
200.0,harvest,mon_L3_00,274.9,85.23,85.23
200.0,harvest,mon_L3_01,276.8,66.97,0.01
202.0,harvest,mon_L3_00,270.8,85.15,85.15
202.0,harvest,mon_L3_01,278.9,66.66,0.01
204.0,harvest,mon_L3_00,271.3,85.37,85.37
204.0,harvest,mon_L3_01,278.7,66.68,0.01
206.1,harvest,mon_L3_00,277.1,84.70,84.70
206.1,harvest,mon_L3_01,271.2,66.83,0.01
208.1,harvest,mon_L3_00,275.6,85.20,85.20
208.1,harvest,mon_L3_01,280.0,66.76,0.00
210.1,harvest,mon_L3_00,271.8,85.26,85.26
210.1,harvest,mon_L3_01,279.4,66.61,0.01
212.1,harvest,mon_L3_00,275.2,85.48,85.48
212.1,harvest,mon_L3_01,280.0,67.02,0.01
214.1,harvest,mon_L3_00,273.2,85.24,85.24
214.1,harvest,mon_L3_01,280.2,66.69,0.02
216.1,harvest,mon_L3_00,274.9,85.19,85.19
216.1,harvest,mon_L3_01,275.3,66.69,0.01
218.1,harvest,mon_L3_00,268.6,84.88,84.88
218.1,harvest,mon_L3_01,276.8,66.72,0.01
220.1,harvest,mon_L3_00,268.1,85.26,85.26
220.1,harvest,mon_L3_01,276.7,66.72,0.01
222.1,harvest,mon_L3_00,268.8,85.18,85.18
222.1,harvest,mon_L3_01,273.5,66.82,0.01
224.1,harvest,mon_L3_00,268.6,85.64,85.64
224.1,harvest,mon_L3_01,271.4,66.69,0.01
226.1,harvest,mon_L3_00,276.0,85.57,85.57
226.1,harvest,mon_L3_01,271.9,67.05,0.01
228.1,harvest,mon_L3_00,279.5,85.69,85.69
228.1,harvest,mon_L3_01,276.8,67.15,0.01
230.1,harvest,mon_L3_00,278.8,85.61,85.61
230.1,harvest,mon_L3_01,275.7,67.01,0.01
232.1,harvest,mon_L3_00,277.7,85.61,85.61
232.1,harvest,mon_L3_01,276.1,66.90,0.01
234.1,harvest,mon_L3_00,275.4,85.64,85.64
234.1,harvest,mon_L3_01,276.6,66.87,0.01
236.1,harvest,mon_L3_00,284.1,85.56,85.56
236.1,harvest,mon_L3_01,278.2,66.94,0.01
238.1,harvest,mon_L3_00,276.7,85.43,85.43
238.1,harvest,mon_L3_01,278.7,67.03,0.01
240.1,harvest,mon_L3_00,277.0,84.96,84.95
240.1,harvest,mon_L3_01,278.1,66.59,0.01
242.1,harvest,mon_L3_00,276.9,85.37,85.37
242.1,harvest,mon_L3_01,275.3,66.89,0.01
244.1,harvest,mon_L3_00,274.1,85.29,85.29
244.1,harvest,mon_L3_01,274.1,66.81,0.01
246.1,harvest,mon_L3_00,276.4,85.19,85.19
246.1,harvest,mon_L3_01,280.5,66.90,0.01
248.1,harvest,mon_L3_00,273.2,85.15,85.15
248.1,harvest,mon_L3_01,279.3,66.64,0.01
250.1,harvest,mon_L3_00,281.8,85.56,85.56
250.1,harvest,mon_L3_01,278.7,66.76,0.01
252.1,harvest,mon_L3_00,279.3,85.36,85.36
252.1,harvest,mon_L3_01,279.6,66.83,0.01
254.1,harvest,mon_L3_00,280.8,85.46,85.46
254.1,harvest,mon_L3_01,280.7,66.64,0.01
256.1,harvest,mon_L3_00,278.6,85.30,85.30
256.1,harvest,mon_L3_01,277.0,66.69,0.01
258.1,harvest,mon_L3_00,277.7,85.39,85.39
258.1,harvest,mon_L3_01,280.2,66.79,0.01
260.1,harvest,mon_L3_00,280.0,85.42,85.42
260.1,harvest,mon_L3_01,278.6,66.72,0.01
262.1,harvest,mon_L3_00,279.3,85.24,85.24
262.1,harvest,mon_L3_01,275.3,66.64,0.01
264.1,harvest,mon_L3_00,277.7,85.36,85.36
264.1,harvest,mon_L3_01,282.0,66.71,0.01
266.1,harvest,mon_L3_00,277.3,85.14,85.14
266.1,harvest,mon_L3_01,279.4,66.63,0.01
268.1,harvest,mon_L3_00,278.2,85.32,85.32
268.1,harvest,mon_L3_01,279.8,66.77,0.01
270.1,harvest,mon_L3_00,278.3,85.20,85.20
270.1,harvest,mon_L3_01,281.0,66.61,0.01
272.1,harvest,mon_L3_00,273.2,85.22,85.22
272.1,harvest,mon_L3_01,277.6,66.69,0.01
274.1,harvest,mon_L3_00,274.7,85.31,85.31
274.1,harvest,mon_L3_01,278.7,66.79,0.01
276.1,harvest,mon_L3_00,274.3,85.33,85.33
276.1,harvest,mon_L3_01,277.5,66.81,0.01
278.1,harvest,mon_L3_00,279.1,85.23,85.23
278.1,harvest,mon_L3_01,280.3,66.66,0.01
280.1,harvest,mon_L3_00,270.8,84.94,84.94
280.1,harvest,mon_L3_01,280.5,66.59,0.01
282.1,harvest,mon_L3_00,267.5,85.27,85.27
282.1,harvest,mon_L3_01,272.0,66.65,0.01
284.1,harvest,mon_L3_00,267.8,84.87,84.87
284.1,harvest,mon_L3_01,279.3,66.43,0.01
286.1,harvest,mon_L3_00,274.7,85.01,85.01
286.1,harvest,mon_L3_01,277.3,66.35,0.01
288.1,harvest,mon_L3_00,275.2,85.20,85.20
288.1,harvest,mon_L3_01,278.0,66.46,0.01
290.1,harvest,mon_L3_00,268.1,85.29,85.29
290.1,harvest,mon_L3_01,284.9,66.47,0.01
292.1,harvest,mon_L3_00,274.0,85.22,85.22
292.1,harvest,mon_L3_01,283.5,66.39,0.01
294.1,harvest,mon_L3_00,275.4,85.11,85.11
294.1,harvest,mon_L3_01,279.0,66.39,0.01
296.1,harvest,mon_L3_00,273.3,85.16,85.16
296.1,harvest,mon_L3_01,280.1,66.55,0.01
298.1,harvest,mon_L3_00,275.2,85.16,85.16
298.1,harvest,mon_L3_01,280.1,66.44,0.01
300.1,harvest,mon_L3_00,272.6,85.11,85.11
300.1,harvest,mon_L3_01,282.5,66.58,0.01
302.1,harvest,mon_L3_00,271.2,85.19,85.19
302.1,harvest,mon_L3_01,278.4,66.39,0.01
304.1,harvest,mon_L3_00,273.0,85.09,85.09
304.1,harvest,mon_L3_01,278.8,66.56,0.01
306.1,harvest,mon_L3_00,275.4,85.35,85.35
306.1,harvest,mon_L3_01,278.7,66.72,0.01
308.1,harvest,mon_L3_00,275.7,85.47,85.47
308.1,harvest,mon_L3_01,279.1,66.79,0.01
310.1,harvest,mon_L3_00,274.8,85.52,85.52
310.1,harvest,mon_L3_01,277.0,66.60,0.01
312.1,harvest,mon_L3_00,274.9,85.51,85.51
312.1,harvest,mon_L3_01,279.7,66.82,0.01
314.1,harvest,mon_L3_00,273.9,85.42,85.42
314.1,harvest,mon_L3_01,280.1,66.65,0.01
316.1,harvest,mon_L3_00,269.3,85.46,85.46
316.1,harvest,mon_L3_01,280.4,66.59,0.01
318.1,harvest,mon_L3_00,279.1,85.68,85.68
318.1,harvest,mon_L3_01,281.5,66.84,0.01
320.1,harvest,mon_L3_00,278.3,85.38,85.38
320.1,harvest,mon_L3_01,282.7,66.73,0.01
322.1,harvest,mon_L3_00,276.0,85.36,85.36
322.1,harvest,mon_L3_01,278.4,66.70,0.01
324.1,harvest,mon_L3_00,277.6,85.07,85.07
324.1,harvest,mon_L3_01,278.1,66.83,0.01
326.1,harvest,mon_L3_00,278.1,85.33,85.33
326.1,harvest,mon_L3_01,280.8,66.68,0.01
328.1,harvest,mon_L3_00,277.5,85.28,85.28
328.1,harvest,mon_L3_01,276.8,66.68,0.01
330.1,harvest,mon_L3_00,273.9,85.57,85.57
330.1,harvest,mon_L3_01,279.5,66.80,0.01
332.1,harvest,mon_L3_00,277.3,85.54,85.54
332.1,harvest,mon_L3_01,281.4,66.74,0.01
334.1,harvest,mon_L3_00,274.8,85.61,85.61
334.1,harvest,mon_L3_01,282.8,66.72,0.01
336.1,harvest,mon_L3_00,275.9,85.57,85.57
336.1,harvest,mon_L3_01,279.7,66.79,0.01
338.1,harvest,mon_L3_00,276.3,85.67,85.67
338.1,harvest,mon_L3_01,274.6,66.84,0.01
340.1,harvest,mon_L3_00,274.0,85.80,85.80
340.1,harvest,mon_L3_01,282.8,66.77,0.01
342.1,harvest,mon_L3_00,277.3,85.88,85.88
342.1,harvest,mon_L3_01,281.6,66.79,0.01
344.1,harvest,mon_L3_00,276.2,85.68,85.68
344.1,harvest,mon_L3_01,278.6,66.96,0.01
346.1,harvest,mon_L3_00,276.9,85.61,85.61
346.1,harvest,mon_L3_01,275.7,66.71,0.01
348.1,harvest,mon_L3_00,268.4,85.26,85.26
348.1,harvest,mon_L3_01,270.7,66.74,0.01
350.1,harvest,mon_L3_00,276.9,85.34,85.34
350.1,harvest,mon_L3_01,279.7,66.65,0.01
352.1,harvest,mon_L3_00,277.0,85.45,85.45
352.1,harvest,mon_L3_01,279.5,67.03,0.01
354.1,harvest,mon_L3_00,272.8,85.66,85.66
354.1,harvest,mon_L3_01,279.0,66.92,0.01
356.1,harvest,mon_L3_00,276.8,85.70,85.70
356.1,harvest,mon_L3_01,278.2,66.95,0.01
358.1,harvest,mon_L3_00,277.1,85.54,85.54
358.1,harvest,mon_L3_01,277.9,67.10,0.01
360.1,harvest,mon_L3_00,271.5,85.43,85.43
360.1,harvest,mon_L3_01,275.5,66.70,0.01
362.1,harvest,mon_L3_00,277.4,85.40,85.40
362.1,harvest,mon_L3_01,278.4,66.83,0.01
364.1,harvest,mon_L3_00,267.0,85.09,85.09
364.1,harvest,mon_L3_01,276.0,66.63,0.01
366.1,harvest,mon_L3_00,276.2,84.84,84.84
366.1,harvest,mon_L3_01,272.8,66.40,0.01
368.1,harvest,mon_L3_00,272.6,84.87,84.87
368.1,harvest,mon_L3_01,283.4,66.33,0.01
370.1,harvest,mon_L3_00,270.1,85.04,85.04
370.1,harvest,mon_L3_01,274.9,66.46,0.01
372.1,harvest,mon_L3_00,274.8,84.75,84.75
372.1,harvest,mon_L3_01,271.1,66.53,0.01
374.1,harvest,mon_L3_00,275.2,84.71,84.71
374.1,harvest,mon_L3_01,280.3,66.49,0.01
376.1,harvest,mon_L3_00,278.3,84.74,84.74
376.1,harvest,mon_L3_01,272.3,66.60,0.01
378.1,harvest,mon_L3_00,280.4,84.53,84.53
378.1,harvest,mon_L3_01,276.2,66.44,0.01
380.1,harvest,mon_L3_00,270.6,84.83,84.83
380.1,harvest,mon_L3_01,278.6,66.38,0.02
382.1,harvest,mon_L3_00,277.5,85.16,85.16
382.1,harvest,mon_L3_01,278.7,66.51,0.01
384.1,harvest,mon_L3_00,280.2,85.15,85.15
384.1,harvest,mon_L3_01,276.8,66.70,0.01
386.1,harvest,mon_L3_00,276.1,85.13,85.13
386.1,harvest,mon_L3_01,279.7,66.67,0.02
388.1,harvest,mon_L3_00,278.9,85.33,85.33
388.1,harvest,mon_L3_01,280.9,66.75,0.01
390.1,harvest,mon_L3_00,271.8,85.04,85.04
390.1,harvest,mon_L3_01,277.0,66.75,0.01
392.1,harvest,mon_L3_00,277.0,85.02,85.02
392.1,harvest,mon_L3_01,277.0,66.83,0.01
394.1,harvest,mon_L3_00,278.1,85.10,85.10
394.1,harvest,mon_L3_01,278.9,66.66,0.01
396.1,harvest,mon_L3_00,276.3,85.16,85.16
396.1,harvest,mon_L3_01,279.4,66.58,0.01
398.1,harvest,mon_L3_00,277.9,85.31,85.31
398.1,harvest,mon_L3_01,279.5,66.87,0.02
400.1,harvest,mon_L3_00,280.1,85.29,85.29
400.1,harvest,mon_L3_01,286.3,66.57,0.02
402.1,harvest,mon_L3_00,277.3,85.08,85.08
402.1,harvest,mon_L3_01,281.7,66.78,0.01
404.1,harvest,mon_L3_00,279.1,85.06,85.06
404.1,harvest,mon_L3_01,278.3,66.63,0.01
406.1,harvest,mon_L3_00,279.6,85.11,85.11
406.1,harvest,mon_L3_01,279.3,66.70,0.02
408.1,harvest,mon_L3_00,280.5,85.19,85.19
408.1,harvest,mon_L3_01,280.5,66.64,0.02
410.1,harvest,mon_L3_00,276.6,85.05,85.05
410.1,harvest,mon_L3_01,278.4,66.61,0.01
412.1,harvest,mon_L3_00,267.7,84.76,84.76
412.1,harvest,mon_L3_01,276.9,66.40,0.02
414.1,harvest,mon_L3_00,268.6,84.80,84.80
414.1,harvest,mon_L3_01,280.0,66.21,0.01
416.1,harvest,mon_L3_00,272.5,85.14,85.14
416.1,harvest,mon_L3_01,280.5,66.74,0.01
418.1,harvest,mon_L3_00,278.4,85.29,85.29
418.1,harvest,mon_L3_01,280.0,66.62,0.01
420.1,harvest,mon_L3_00,278.1,85.35,85.35
420.1,harvest,mon_L3_01,281.8,66.75,0.01
422.1,harvest,mon_L3_00,274.8,85.21,85.21
422.1,harvest,mon_L3_01,279.7,66.73,0.01
424.1,harvest,mon_L3_00,274.0,85.34,85.34
424.1,harvest,mon_L3_01,281.2,66.66,0.01
426.1,harvest,mon_L3_00,276.4,85.11,85.11
426.1,harvest,mon_L3_01,280.9,66.61,0.01
428.1,harvest,mon_L3_00,280.5,85.30,85.30
428.1,harvest,mon_L3_01,283.2,66.59,0.01
430.1,harvest,mon_L3_00,280.1,85.16,85.16
430.1,harvest,mon_L3_01,280.1,66.67,0.01
432.1,harvest,mon_L3_00,274.7,85.22,85.22
432.1,harvest,mon_L3_01,277.7,66.54,0.01
434.1,harvest,mon_L3_00,278.2,85.15,85.15
434.1,harvest,mon_L3_01,278.3,66.76,0.01
436.1,harvest,mon_L3_00,280.7,85.18,85.18
436.1,harvest,mon_L3_01,282.3,66.64,0.01
438.1,harvest,mon_L3_00,277.4,85.23,85.23
438.1,harvest,mon_L3_01,281.7,66.65,0.01
440.1,harvest,mon_L3_00,277.3,85.44,85.44
440.1,harvest,mon_L3_01,279.8,66.56,0.01
442.1,harvest,mon_L3_00,272.2,84.94,84.94
442.1,harvest,mon_L3_01,281.6,66.49,0.01
444.1,harvest,mon_L3_00,272.5,85.19,85.19
444.1,harvest,mon_L3_01,281.4,66.42,0.01
446.1,harvest,mon_L3_00,277.5,85.06,85.06
446.1,harvest,mon_L3_01,277.7,66.24,0.01
448.1,harvest,mon_L3_00,275.6,84.99,84.99
448.1,harvest,mon_L3_01,281.6,66.30,0.01
450.1,harvest,mon_L3_00,272.6,85.25,85.25
450.1,harvest,mon_L3_01,280.9,66.38,0.01
452.1,harvest,mon_L3_00,273.5,85.17,85.17
452.1,harvest,mon_L3_01,282.5,66.52,0.02
454.1,harvest,mon_L3_00,270.5,85.01,85.01
454.1,harvest,mon_L3_01,280.4,66.41,0.01
456.1,harvest,mon_L3_00,273.0,85.08,85.08
456.1,harvest,mon_L3_01,282.0,66.27,0.01
458.1,harvest,mon_L3_00,272.6,84.80,84.80
458.1,harvest,mon_L3_01,277.5,66.47,0.01
460.1,harvest,mon_L3_00,270.5,84.80,84.80
460.1,harvest,mon_L3_01,276.0,66.54,0.01
462.1,harvest,mon_L3_00,278.1,85.21,85.21
462.1,harvest,mon_L3_01,274.9,66.86,0.01
464.1,harvest,mon_L3_00,274.5,85.06,85.06
464.1,harvest,mon_L3_01,277.0,66.68,0.01
466.1,harvest,mon_L3_00,281.8,85.16,85.16
466.1,harvest,mon_L3_01,276.9,66.87,0.01
468.1,harvest,mon_L3_00,283.5,85.00,85.00
468.1,harvest,mon_L3_01,279.1,66.75,0.01
470.1,harvest,mon_L3_00,274.0,84.98,84.98
470.1,harvest,mon_L3_01,275.5,66.93,0.01
472.1,harvest,mon_L3_00,280.2,85.03,85.03
472.1,harvest,mon_L3_01,278.1,66.78,0.01
474.1,harvest,mon_L3_00,278.7,84.54,84.54
474.1,harvest,mon_L3_01,282.5,66.68,0.01
476.1,harvest,mon_L3_00,278.1,84.68,84.68
476.1,harvest,mon_L3_01,275.3,66.47,0.01
478.1,harvest,mon_L3_00,269.6,84.70,84.70
478.1,harvest,mon_L3_01,274.8,66.50,0.01
480.1,harvest,mon_L3_00,280.1,85.00,85.00
480.1,harvest,mon_L3_01,275.3,66.81,0.01
482.1,harvest,mon_L3_00,280.1,85.05,85.05
482.1,harvest,mon_L3_01,276.3,66.79,0.01
484.1,harvest,mon_L3_00,273.8,84.87,84.87
484.1,harvest,mon_L3_01,275.7,67.00,0.01
486.1,harvest,mon_L3_00,281.2,85.10,85.10
486.1,harvest,mon_L3_01,277.0,66.81,0.01
488.1,harvest,mon_L3_00,276.2,84.95,84.95
488.1,harvest,mon_L3_01,276.9,66.75,0.01
490.1,harvest,mon_L3_00,278.0,84.97,84.97
490.1,harvest,mon_L3_01,276.0,66.71,0.01
492.1,harvest,mon_L3_00,280.5,85.05,85.05
492.1,harvest,mon_L3_01,278.7,66.93,0.01
494.1,harvest,mon_L3_00,268.9,84.94,84.94
494.1,harvest,mon_L3_01,277.9,66.85,0.01
496.1,harvest,mon_L3_00,282.0,85.06,85.06
496.1,harvest,mon_L3_01,275.9,66.92,0.01
498.1,harvest,mon_L3_00,281.7,85.13,85.13
