core100,core101,core102,core103,core104,core105,core106,core107,core108,core109,core110,core111,core80,core81,core82,core83,core84,core85,core86,core87,core88,core89,core90,core91,core92,core93,core94,core95,core96,core97,core98,core99,sys_cpu_pct,t_s,w_3389999,w_3389999_cpu,w_3390000,w_3390000_cpu,w_3390001,w_3390001_cpu,w_3390002,w_3390002_cpu,w_3390003,w_3390003_cpu,w_3390004,w_3390004_cpu,w_3390005,w_3390005_cpu,w_3390006,w_3390006_cpu,w_3390007,w_3390007_cpu,w_3390008,w_3390008_cpu,w_3390009,w_3390009_cpu,w_3390011,w_3390011_cpu,w_3390012,w_3390012_cpu,w_3390013,w_3390013_cpu,w_3390014,w_3390014_cpu,w_3390015,w_3390015_cpu,w_3390016,w_3390016_cpu,w_3390017,w_3390017_cpu,w_3390018,w_3390018_cpu,w_3390019,w_3390019_cpu,w_3390020,w_3390020_cpu,w_3390021,w_3390021_cpu,w_3390022,w_3390022_cpu,w_3390023,w_3390023_cpu,w_3390024,w_3390024_cpu,w_3390025,w_3390025_cpu,w_3390026,w_3390026_cpu,w_3390027,w_3390027_cpu,w_3390028,w_3390028_cpu,w_3390029,w_3390029_cpu,w_3390030,w_3390030_cpu,w_3390031,w_3390031_cpu
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.5,19.677,101.2,80,97.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,97.2,93,101.2,94,99.2,95,101.2,96,99.2,97,99.2,98,99.2,99,97.2,100,99.2,101,97.2,102,101.2,103,101.2,104,97.2,105,101.2,106,101.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.8,20.181,99.2,80,99.2,81,99.2,82,99.2,83,101.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.8,20.684,99.2,80,101.2,81,99.2,82,99.2,83,97.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,101.2,101,101.2,102,99.2,103,99.2,104,99.2,105,99.2,106,97.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.6,21.188,99.2,80,99.2,81,101.2,82,99.2,83,101.2,84,99.2,85,99.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,99.2,92,97.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,97.2,101,97.2,102,99.2,103,99.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.4,21.692,97.2,80,99.2,81,97.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,101.2,91,99.2,92,101.2,93,97.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,101.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,22.197,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,101.2,97,101.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,99.2,104,97.2,105,99.2,106,99.2,107,99.2,108,99.2,109,97.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.8,22.701,99.2,80,99.2,81,101.2,82,101.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,101.2,94,99.2,95,99.2,96,99.2,97,99.2,98,101.2,99,99.2,100,101.2,101,99.2,102,99.2,103,101.2,104,99.2,105,99.2,106,101.2,107,99.2,108,101.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.7,23.205,101.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,97.2,96,99.2,97,99.2,98,99.2,99,99.2,100,97.2,101,99.2,102,101.2,103,99.2,104,101.2,105,99.2,106,97.2,107,97.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.5,23.709,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,97.2,103,99.2,104,97.2,105,99.2,106,101.2,107,101.2,108,99.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,24.213,99.2,80,101.2,81,99.2,82,99.2,83,99.2,84,99.2,85,97.2,86,99.2,87,101.2,88,99.2,89,99.2,90,99.2,91,101.2,92,101.2,93,99.2,94,101.2,95,99.2,96,99.2,97,97.2,98,99.2,99,97.2,100,101.2,101,101.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.5,24.717,99.2,80,97.2,81,99.2,82,99.2,83,99.2,84,101.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,97.2,92,97.2,93,99.2,94,99.2,95,97.2,96,101.2,97,99.2,98,99.2,99,101.2,100,99.2,101,97.2,102,101.2,103,99.2,104,97.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.4,25.221,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,97.2,85,97.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,101.2,93,99.2,94,99.2,95,101.2,96,99.2,97,101.2,98,99.2,99,97.2,100,101.2,101,99.2,102,99.2,103,99.2,104,101.2,105,101.2,106,97.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.4,25.725,99.2,80,101.2,81,99.2,82,101.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,99.2,89,97.2,90,99.2,91,97.2,92,99.2,93,101.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,97.2,101,101.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.5,26.229,101.2,80,99.2,81,99.2,82,97.2,83,101.2,84,99.2,85,101.2,86,101.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,97.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.3,26.733,99.2,80,97.2,81,99.2,82,101.2,83,97.2,84,99.2,85,99.2,86,99.2,87,99.2,88,101.2,89,99.2,90,101.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,27.237,97.2,80,101.2,81,99.2,82,99.2,83,101.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,97.2,94,99.2,95,99.2,96,99.2,97,97.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,97.2,104,99.2,105,99.2,106,99.2,107,99.2,108,101.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.1,27.741,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,101.2,98,101.2,99,99.2,100,101.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,97.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.7,28.245,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,97.2,99,99.2,100,97.2,101,99.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,101.2,108,99.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.9,28.749,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,97.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,101.2,99,101.2,100,99.2,101,99.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,99.2,108,101.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,29.253,99.2,80,101.2,81,101.2,82,99.2,83,99.2,84,99.2,85,101.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,101.2,94,99.2,95,101.2,96,99.2,97,101.2,98,97.2,99,97.2,100,101.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.2,29.757,99.2,80,97.2,81,97.2,82,99.2,83,99.2,84,101.2,85,97.2,86,97.2,87,99.2,88,99.2,89,99.2,90,101.2,91,99.2,92,99.2,93,99.2,94,99.2,95,97.2,96,99.2,97,97.2,98,101.2,99,101.2,100,99.2,101,101.2,102,101.2,103,99.2,104,99.2,105,99.2,106,97.2,107,99.2,108,99.2,109,97.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,30.261,101.2,80,99.2,81,101.2,82,101.2,83,101.2,84,99.2,85,101.2,86,99.2,87,101.2,88,99.2,89,99.2,90,97.2,91,99.2,92,99.2,93,99.2,94,101.2,95,101.2,96,99.2,97,99.2,98,97.2,99,97.2,100,99.2,101,99.2,102,97.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.2,30.765,99.2,80,101.1,81,99.2,82,97.2,83,97.2,84,99.2,85,97.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,101.2,92,101.2,93,99.2,94,99.2,95,97.2,96,101.2,97,99.2,98,101.2,99,99.2,100,99.2,101,97.2,102,101.2,103,99.2,104,99.2,105,101.2,106,101.2,107,101.2,108,101.2,109,101.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.9,31.269,99.2,80,97.2,81,99.2,82,99.2,83,101.2,84,99.2,85,101.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,97.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,101.2,100,101.1,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,97.2,107,99.2,108,97.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,31.773,99.2,80,101.2,81,99.2,82,101.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,101.2,97,101.2,98,101.2,99,99.2,100,97.2,101,101.2,102,99.2,103,101.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.4,32.277,99.2,80,99.2,81,101.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,97.2,89,99.2,90,101.2,91,99.2,92,99.2,93,101.2,94,99.2,95,99.2,96,97.2,97,99.2,98,97.2,99,99.2,100,101.2,101,97.2,102,99.2,103,97.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17.6,32.781,99.2,80,99.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,101.2,89,99.2,90,99.2,91,99.2,92,99.2,93,97.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,99.2,101,101.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.5,33.285,99.2,80,99.2,81,97.2,82,99.2,83,99.2,84,101.2,85,101.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,101.2,103,99.2,104,101.2,105,101.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.0,33.79,99.2,80,99.2,81,101.2,82,99.2,83,99.2,84,97.3,85,99.2,86,99.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,99.2,96,97.3,97,99.2,98,101.2,99,99.2,100,99.3,101,101.2,102,99.3,103,99.3,104,99.3,105,97.3,106,99.3,107,99.3,108,101.2,109,97.3,110,99.3,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,34.293,99.2,80,101.2,81,99.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,101.2,91,101.2,92,97.2,93,101.2,94,99.2,95,97.2,96,101.2,97,101.2,98,99.2,99,99.2,100,99.2,101,97.2,102,99.2,103,99.2,104,97.2,105,101.2,106,101.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.6,34.797,99.2,80,97.2,81,99.2,82,99.2,83,99.2,84,101.2,85,99.2,86,99.2,87,99.2,88,99.2,89,97.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,97.2,100,99.2,101,101.2,102,99.2,103,99.2,104,101.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.1,35.302,99.2,80,99.2,81,97.2,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,101.2,93,99.2,94,99.2,95,101.2,96,99.2,97,99.2,98,99.2,99,101.2,100,99.2,101,99.2,102,97.2,103,99.2,104,99.2,105,97.2,106,97.2,107,99.2,108,99.2,109,97.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.9,35.806,101.2,80,101.2,81,101.2,82,101.2,83,99.2,84,99.2,85,99.2,86,101.2,87,101.2,88,99.2,89,99.2,90,97.2,91,99.2,92,99.2,93,99.2,94,101.2,95,99.2,96,99.2,97,97.2,98,99.2,99,99.2,100,99.2,101,97.2,102,101.2,103,99.2,104,99.2,105,101.2,106,101.2,107,99.2,108,99.2,109,101.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,36.31,99.2,80,99.2,81,99.2,82,97.2,83,101.2,84,99.2,85,99.2,86,97.2,87,99.2,88,99.2,89,101.2,90,99.2,91,99.2,92,97.2,93,99.2,94,99.2,95,99.2,96,99.2,97,99.2,98,99.2,99,99.2,100,101.2,101,101.2,102,99.2,103,101.2,104,99.2,105,99.2,106,99.2,107,101.2,108,99.2,109,99.2,110,97.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.4,36.814,99.2,80,85.3,81,97.2,82,101.2,83,99.2,84,85.3,85,87.3,86,101.2,87,91.2,88,101.2,89,97.2,90,101.2,91,99.2,92,93.2,93,87.3,94,99.2,95,81.3,96,101.2,97,99.2,98,99.2,99,97.2,100,93.2,101,99.2,102,99.2,103,99.2,104,95.2,105,99.2,106,99.2,107,95.2,108,99.2,109,99.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.2,37.318,99.2,80,99.2,81,101.1,82,99.2,83,99.2,84,99.2,85,99.2,86,99.2,87,99.2,88,99.2,89,101.1,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,99.2,98,99.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.3,37.822,99.2,80,99.2,81,97.2,82,99.2,83,99.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,99.2,98,99.2,99,99.2,100,97.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,99.2,107,99.2,108,99.2,109,99.2,110,99.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.8,38.326,99.2,80,99.2,81,101.2,82,101.2,83,99.2,84,99.2,85,101.2,86,97.2,87,99.2,88,99.2,89,97.2,90,99.2,91,101.2,92,99.2,93,99.2,94,99.2,95,99.2,96,97.2,97,101.2,98,99.2,99,99.2,100,101.2,101,99.2,102,99.2,103,97.2,104,101.2,105,99.2,106,99.2,107,99.2,108,99.2,109,101.2,110,101.2,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.5,38.838,99.7,80,99.7,81,97.7,82,97.7,83,99.7,84,99.7,85,97.7,86,99.7,87,99.7,88,97.7,89,99.7,90,99.7,91,97.7,92,99.7,93,99.7,94,99.7,95,99.7,96,99.7,97,97.7,98,99.7,99,99.7,100,99.7,101,99.7,102,99.7,103,101.7,104,97.7,105,99.7,106,99.7,107,99.7,108,99.7,109,97.7,110,97.7,111
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.6,39.342,99.2,80,99.2,81,101.2,82,99.2,83,99.2,84,99.2,85,99.2,86,101.2,87,99.2,88,99.2,89,99.2,90,99.2,91,99.2,92,99.2,93,99.2,94,99.2,95,99.2,96,101.2,97,101.2,98,101.2,99,99.2,100,99.2,101,99.2,102,99.2,103,99.2,104,99.2,105,99.2,106,101.2,107,99.2,108,99.2,109,99.2,110,101.2,111
