worker=2 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=96 tflops=0.69
  t=10.0s iters=193 tflops=0.70
  t=15.1s iters=290 tflops=0.70
  t=20.1s iters=387 tflops=0.70
  t=25.1s iters=484 tflops=0.70
  t=30.1s iters=581 tflops=0.70
  t=35.1s iters=678 tflops=0.70
  t=40.2s iters=775 tflops=0.70
  t=45.2s iters=872 tflops=0.70
