timestamp,gpu_index,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_temp_c,gpu_power_w
2026-05-25T07:26:05.036751+00:00,0,0,0,6312,81559,35,120.21
2026-05-25T07:26:05.036751+00:00,1,0,0,0,81559,26,69.87
2026-05-25T07:26:05.036751+00:00,2,0,0,0,81559,26,70.42
2026-05-25T07:26:05.036751+00:00,3,0,0,0,81559,30,72.85
2026-05-25T07:26:05.036751+00:00,4,0,0,0,81559,30,76.20
2026-05-25T07:26:05.036751+00:00,5,0,0,0,81559,27,70.31
2026-05-25T07:26:05.036751+00:00,6,0,0,0,81559,26,69.06
2026-05-25T07:26:05.036751+00:00,7,0,0,1283,81559,35,130.51
2026-05-25T07:26:06.228260+00:00,0,0,0,6312,81559,35,120.23
2026-05-25T07:26:06.228260+00:00,1,0,0,0,81559,26,69.89
2026-05-25T07:26:06.228260+00:00,2,0,0,0,81559,26,70.38
2026-05-25T07:26:06.228260+00:00,3,0,0,0,81559,30,72.86
2026-05-25T07:26:06.228260+00:00,4,0,0,0,81559,30,76.21
2026-05-25T07:26:06.228260+00:00,5,0,0,0,81559,27,70.31
2026-05-25T07:26:06.228260+00:00,6,0,0,0,81559,26,69.09
2026-05-25T07:26:06.228260+00:00,7,0,0,1283,81559,35,130.52
2026-05-25T07:26:07.401045+00:00,0,0,0,6312,81559,35,120.18
2026-05-25T07:26:07.401045+00:00,1,0,0,0,81559,26,69.86
2026-05-25T07:26:07.401045+00:00,2,0,0,0,81559,26,70.39
2026-05-25T07:26:07.401045+00:00,3,0,0,0,81559,30,72.86
2026-05-25T07:26:07.401045+00:00,4,0,0,0,81559,30,76.22
2026-05-25T07:26:07.401045+00:00,5,0,0,0,81559,27,70.28
2026-05-25T07:26:07.401045+00:00,6,0,0,0,81559,26,69.08
2026-05-25T07:26:07.401045+00:00,7,0,0,1283,81559,35,130.51
2026-05-25T07:26:08.573205+00:00,0,0,0,6312,81559,35,120.23
2026-05-25T07:26:08.573205+00:00,1,0,0,0,81559,26,69.86
2026-05-25T07:26:08.573205+00:00,2,0,0,0,81559,26,70.48
2026-05-25T07:26:08.573205+00:00,3,0,0,0,81559,30,72.89
2026-05-25T07:26:08.573205+00:00,4,0,0,0,81559,30,76.21
2026-05-25T07:26:08.573205+00:00,5,0,0,0,81559,27,70.32
