timestamp,gpu_index,gpu_util_pct,gpu_mem_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_temp_c,gpu_power_w
2026-05-25T09:51:52.538822+00:00,0,0,0,6312,81559,38,122.12
2026-05-25T09:51:52.538822+00:00,1,0,0,0,81559,26,69.69
2026-05-25T09:51:52.538822+00:00,2,0,0,0,81559,26,70.71
2026-05-25T09:51:52.538822+00:00,3,0,0,0,81559,31,73.00
2026-05-25T09:51:52.538822+00:00,4,0,0,0,81559,30,76.41
2026-05-25T09:51:52.538822+00:00,5,0,0,0,81559,28,70.64
2026-05-25T09:51:52.538822+00:00,6,0,0,0,81559,26,69.17
2026-05-25T09:51:52.538822+00:00,7,0,0,1283,81559,35,130.76
2026-05-25T09:51:53.698437+00:00,0,0,0,6312,81559,38,122.11
2026-05-25T09:51:53.698437+00:00,1,0,0,0,81559,27,69.68
2026-05-25T09:51:53.698437+00:00,2,0,0,0,81559,26,70.73
2026-05-25T09:51:53.698437+00:00,3,0,0,0,81559,31,73.05
2026-05-25T09:51:53.698437+00:00,4,0,0,0,81559,30,76.43
2026-05-25T09:51:53.698437+00:00,5,0,0,0,81559,28,70.64
2026-05-25T09:51:53.698437+00:00,6,0,0,0,81559,26,69.17
2026-05-25T09:51:53.698437+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T09:51:54.870315+00:00,0,0,0,6312,81559,38,122.07
2026-05-25T09:51:54.870315+00:00,1,0,0,0,81559,26,69.69
2026-05-25T09:51:54.870315+00:00,2,0,0,0,81559,26,70.75
2026-05-25T09:51:54.870315+00:00,3,0,0,0,81559,31,73.05
2026-05-25T09:51:54.870315+00:00,4,0,0,0,81559,30,76.41
2026-05-25T09:51:54.870315+00:00,5,0,0,0,81559,28,70.65
2026-05-25T09:51:54.870315+00:00,6,0,0,0,81559,26,69.14
2026-05-25T09:51:54.870315+00:00,7,0,0,1283,81559,35,130.76
2026-05-25T09:51:56.027875+00:00,0,0,0,6312,81559,38,122.00
2026-05-25T09:51:56.027875+00:00,1,0,0,0,81559,27,69.69
2026-05-25T09:51:56.027875+00:00,2,0,0,0,81559,26,70.78
2026-05-25T09:51:56.027875+00:00,3,0,0,0,81559,31,73.07
2026-05-25T09:51:56.027875+00:00,4,0,0,0,81559,30,76.42
2026-05-25T09:51:56.027875+00:00,5,0,0,0,81559,28,70.63
2026-05-25T09:51:56.027875+00:00,6,0,0,0,81559,26,69.14
2026-05-25T09:51:56.027875+00:00,7,0,0,1283,81559,35,130.80
2026-05-25T09:51:57.187151+00:00,0,0,0,6312,81559,38,121.98
2026-05-25T09:51:57.187151+00:00,1,0,0,0,81559,26,69.68
2026-05-25T09:51:57.187151+00:00,2,0,0,0,81559,26,70.74
2026-05-25T09:51:57.187151+00:00,3,0,0,0,81559,31,73.04
2026-05-25T09:51:57.187151+00:00,4,0,0,0,81559,30,76.42
2026-05-25T09:51:57.187151+00:00,5,0,0,0,81559,28,70.67
2026-05-25T09:51:57.187151+00:00,6,0,0,0,81559,26,69.14
2026-05-25T09:51:57.187151+00:00,7,0,0,1283,81559,35,130.76
2026-05-25T09:51:58.359426+00:00,0,0,0,6312,81559,38,122.02
2026-05-25T09:51:58.359426+00:00,1,0,0,0,81559,26,69.69
2026-05-25T09:51:58.359426+00:00,2,0,0,0,81559,26,70.75
2026-05-25T09:51:58.359426+00:00,3,0,0,0,81559,31,73.04
2026-05-25T09:51:58.359426+00:00,4,0,0,0,81559,30,76.44
2026-05-25T09:51:58.359426+00:00,5,0,0,0,81559,28,70.66
2026-05-25T09:51:58.359426+00:00,6,0,0,0,81559,26,69.14
2026-05-25T09:51:58.359426+00:00,7,0,0,1283,81559,35,130.72
2026-05-25T09:51:59.531787+00:00,0,0,0,6312,81559,38,121.95
2026-05-25T09:51:59.531787+00:00,1,0,0,0,81559,27,69.69
2026-05-25T09:51:59.531787+00:00,2,0,0,0,81559,26,70.73
2026-05-25T09:51:59.531787+00:00,3,0,0,0,81559,31,73.04
2026-05-25T09:51:59.531787+00:00,4,0,0,0,81559,30,76.43
2026-05-25T09:51:59.531787+00:00,5,0,0,0,81559,28,70.62
2026-05-25T09:51:59.531787+00:00,6,0,0,0,81559,26,69.14
2026-05-25T09:51:59.531787+00:00,7,0,0,1283,81559,35,130.76
2026-05-25T09:52:00.716542+00:00,0,0,0,6312,81559,38,121.90
2026-05-25T09:52:00.716542+00:00,1,0,0,0,81559,26,69.69
2026-05-25T09:52:00.716542+00:00,2,0,0,0,81559,26,70.74
2026-05-25T09:52:00.716542+00:00,3,0,0,0,81559,31,73.06
2026-05-25T09:52:00.716542+00:00,4,0,0,0,81559,30,76.40
2026-05-25T09:52:00.716542+00:00,5,0,0,0,81559,28,70.64
2026-05-25T09:52:00.716542+00:00,6,0,0,0,81559,26,69.17
2026-05-25T09:52:00.716542+00:00,7,0,0,1283,81559,35,130.73
2026-05-25T09:52:01.876757+00:00,0,0,0,6312,81559,37,121.84
2026-05-25T09:52:01.876757+00:00,1,0,0,0,81559,27,69.70
2026-05-25T09:52:01.876757+00:00,2,0,0,0,81559,26,70.74
2026-05-25T09:52:01.876757+00:00,3,0,0,0,81559,31,73.08
2026-05-25T09:52:01.876757+00:00,4,0,0,0,81559,30,76.41
2026-05-25T09:52:01.876757+00:00,5,0,0,0,81559,28,70.63
2026-05-25T09:52:01.876757+00:00,6,0,0,0,81559,26,69.17
2026-05-25T09:52:01.876757+00:00,7,0,0,1283,81559,35,130.77
