timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-26T06:01:18.807518+00:00,3.8,89.07,2014.83
2026-05-26T06:01:19.192567+00:00,22.2,89.21,2014.83
2026-05-26T06:01:19.555749+00:00,1.6,89.27,2014.83
2026-05-26T06:01:19.915407+00:00,1.4,89.27,2014.83
2026-05-26T06:01:20.288136+00:00,4.6,89.29,2014.83
2026-05-26T06:01:20.650143+00:00,1.6,89.35,2014.83
2026-05-26T06:01:21.010653+00:00,2.4,89.36,2014.83
2026-05-26T06:01:21.393225+00:00,2.5,89.37,2014.83
2026-05-26T06:01:21.778976+00:00,1.5,89.46,2014.83
2026-05-26T06:01:22.256094+00:00,4.4,89.45,2014.83
2026-05-26T06:01:22.632142+00:00,2.2,89.52,2014.83
2026-05-26T06:01:22.992261+00:00,1.9,89.60,2014.83
2026-05-26T06:01:23.377360+00:00,2.5,89.65,2014.83
2026-05-26T06:01:23.749248+00:00,10.2,89.68,2014.83
2026-05-26T06:01:24.120353+00:00,4.2,89.72,2014.83
2026-05-26T06:01:24.491153+00:00,1.6,89.71,2014.83
2026-05-26T06:01:24.850506+00:00,4.3,89.74,2014.83
2026-05-26T06:01:25.234845+00:00,1.5,89.77,2014.83
2026-05-26T06:01:25.594778+00:00,1.6,89.77,2014.83
2026-05-26T06:01:25.969002+00:00,28.4,89.87,2014.83
2026-05-26T06:01:26.343236+00:00,4.6,89.82,2014.83
2026-05-26T06:01:26.695075+00:00,1.5,89.84,2014.83
2026-05-26T06:01:27.040155+00:00,1.7,89.88,2014.83
2026-05-26T06:01:27.411686+00:00,1.4,89.87,2014.83
2026-05-26T06:01:27.771579+00:00,5.6,89.89,2014.83
2026-05-26T06:01:28.154808+00:00,1.7,89.97,2014.83
2026-05-26T06:01:28.537049+00:00,1.6,89.93,2014.83
2026-05-26T06:01:29.005134+00:00,1.4,90.00,2014.83
2026-05-26T06:01:30.208486+00:00,1.3,90.19,2014.83
2026-05-26T06:01:31.384284+00:00,1.7,90.29,2014.83
2026-05-26T06:01:31.763299+00:00,2.2,90.32,2014.83
2026-05-26T06:01:32.136126+00:00,1.4,90.42,2014.83
2026-05-26T06:01:32.498985+00:00,1.5,90.65,2014.83
2026-05-26T06:01:32.862014+00:00,20.4,90.81,2014.83
2026-05-26T06:01:33.238257+00:00,11.3,90.88,2014.83
2026-05-26T06:01:33.613548+00:00,1.8,91.01,2014.83
2026-05-26T06:01:33.975154+00:00,1.7,91.04,2014.83
2026-05-26T06:01:34.349121+00:00,2.5,91.10,2014.83
2026-05-26T06:01:34.735833+00:00,2.6,91.10,2014.83
2026-05-26T06:01:35.099747+00:00,11.2,91.10,2014.83
2026-05-26T06:01:35.465582+00:00,22.3,91.15,2014.83
2026-05-26T06:01:35.828122+00:00,1.4,91.16,2014.83
2026-05-26T06:01:36.220407+00:00,39.8,91.19,2014.83
2026-05-26T06:01:36.596087+00:00,23.6,91.20,2014.83
2026-05-26T06:01:36.972069+00:00,2.5,91.25,2014.83
2026-05-26T06:01:37.358510+00:00,1.6,91.26,2014.83
2026-05-26T06:01:37.746120+00:00,1.9,91.30,2014.83
2026-05-26T06:01:38.111022+00:00,3.8,91.35,2014.83
2026-05-26T06:01:38.605414+00:00,1.0,91.45,2014.83
2026-05-26T06:01:39.052231+00:00,5.4,91.49,2014.83
2026-05-26T06:01:39.413757+00:00,2.3,91.51,2014.83
2026-05-26T06:01:39.825624+00:00,1.4,91.54,2014.83
2026-05-26T06:01:40.215012+00:00,2.7,92.01,2014.83
2026-05-26T06:01:40.577825+00:00,3.8,92.75,2014.83
2026-05-26T06:01:40.938466+00:00,4.4,93.27,2014.83
2026-05-26T06:01:41.300854+00:00,4.3,93.50,2014.83
2026-05-26T06:01:41.678116+00:00,4.0,93.62,2014.83
2026-05-26T06:01:42.051734+00:00,4.3,93.84,2014.83
2026-05-26T06:01:42.412413+00:00,4.0,93.99,2014.83
2026-05-26T06:01:42.799690+00:00,6.5,94.11,2014.83
2026-05-26T06:01:43.788650+00:00,1.4,94.30,2014.83
2026-05-26T06:01:44.951181+00:00,2.5,94.24,2014.83
2026-05-26T06:01:45.436068+00:00,5.8,94.34,2014.83
2026-05-26T06:01:45.798269+00:00,4.1,94.37,2014.83
2026-05-26T06:01:46.172502+00:00,4.2,94.40,2014.83
2026-05-26T06:01:46.548055+00:00,4.3,94.51,2014.83
2026-05-26T06:01:46.929302+00:00,4.3,94.68,2014.83
2026-05-26T06:01:47.304139+00:00,3.9,94.78,2014.83
2026-05-26T06:01:47.663951+00:00,4.3,94.97,2014.83
2026-05-26T06:01:48.037117+00:00,3.9,95.17,2014.83
2026-05-26T06:01:48.396207+00:00,5.1,95.35,2014.83
2026-05-26T06:01:48.944784+00:00,3.5,95.44,2014.83
2026-05-26T06:01:49.337200+00:00,5.4,95.56,2014.83
2026-05-26T06:01:49.702580+00:00,4.9,95.70,2014.83
2026-05-26T06:01:50.090324+00:00,4.0,95.83,2014.83
2026-05-26T06:01:50.452010+00:00,6.0,95.86,2014.83
2026-05-26T06:01:50.816012+00:00,4.2,95.93,2014.83
2026-05-26T06:01:51.716021+00:00,1.5,96.05,2014.83
