timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-25T09:41:03.602863+00:00,5.1,86.96,2014.83
2026-05-25T09:41:04.763018+00:00,1.4,86.95,2014.83
2026-05-25T09:41:05.922002+00:00,1.7,87.00,2014.83
2026-05-25T09:41:07.093027+00:00,1.0,87.02,2014.83
2026-05-25T09:41:08.267500+00:00,5.6,87.09,2014.83
2026-05-25T09:41:09.426189+00:00,1.2,87.16,2014.83
2026-05-25T09:41:10.611189+00:00,3.0,87.28,2014.83
2026-05-25T09:41:11.783391+00:00,0.8,87.33,2014.83
2026-05-25T09:41:12.969681+00:00,2.2,87.43,2014.83
2026-05-25T09:41:14.168723+00:00,1.1,87.53,2014.83
2026-05-25T09:41:15.915433+00:00,1.1,87.82,2014.83
2026-05-25T09:41:17.076886+00:00,3.8,88.14,2014.83
2026-05-25T09:41:18.241489+00:00,2.8,88.28,2014.83
2026-05-25T09:41:19.406086+00:00,1.3,88.25,2014.83
2026-05-25T09:41:20.582716+00:00,2.9,88.26,2014.83
2026-05-25T09:41:21.759153+00:00,1.0,88.27,2014.83
2026-05-25T09:41:22.948756+00:00,1.5,88.35,2014.83
2026-05-25T09:41:24.126151+00:00,1.8,88.39,2014.83
2026-05-25T09:41:25.318959+00:00,1.2,88.38,2014.83
2026-05-25T09:41:26.512395+00:00,1.2,88.36,2014.83
2026-05-25T09:41:27.687784+00:00,1.8,88.35,2014.83
2026-05-25T09:41:28.850008+00:00,1.3,88.33,2014.83
2026-05-25T09:41:30.026502+00:00,1.9,88.31,2014.83
2026-05-25T09:41:31.215261+00:00,1.3,88.27,2014.83
2026-05-25T09:41:32.379086+00:00,2.7,88.31,2014.83
2026-05-25T09:41:33.567825+00:00,1.3,88.40,2014.83
2026-05-25T09:41:34.745025+00:00,2.2,88.39,2014.83
2026-05-25T09:41:35.922692+00:00,2.2,88.38,2014.83
2026-05-25T09:41:37.087184+00:00,1.0,88.37,2014.83
2026-05-25T09:41:38.262800+00:00,2.4,88.40,2014.83
2026-05-25T09:41:39.429573+00:00,1.2,88.51,2014.83
2026-05-25T09:41:40.593797+00:00,1.2,88.57,2014.83
2026-05-25T09:41:41.758947+00:00,0.8,88.59,2014.83
2026-05-25T09:41:42.947894+00:00,1.1,88.59,2014.83
2026-05-25T09:41:44.136262+00:00,1.2,88.62,2014.83
2026-05-25T09:41:45.312757+00:00,1.4,88.59,2014.83
2026-05-25T09:41:46.476944+00:00,2.5,88.67,2014.83
2026-05-25T09:41:47.658687+00:00,2.5,88.36,2014.83
2026-05-25T09:41:48.835201+00:00,1.4,88.42,2014.83
2026-05-25T09:41:50.027509+00:00,1.7,88.33,2014.83
2026-05-25T09:41:51.216524+00:00,1.9,88.36,2014.83
2026-05-25T09:41:52.402042+00:00,1.8,88.40,2014.83
2026-05-25T09:41:53.587176+00:00,1.5,88.56,2014.83
2026-05-25T09:41:54.759829+00:00,1.2,88.62,2014.83
2026-05-25T09:41:55.933562+00:00,1.6,88.70,2014.83
2026-05-25T09:41:57.128674+00:00,1.0,88.72,2014.83
2026-05-25T09:41:58.313836+00:00,1.6,88.73,2014.83
2026-05-25T09:41:59.488253+00:00,1.3,88.69,2014.83
2026-05-25T09:42:00.687605+00:00,1.1,88.71,2014.83
2026-05-25T09:42:01.862791+00:00,2.7,87.42,2014.83
2026-05-25T09:42:03.249249+00:00,2.4,87.33,2014.83
2026-05-25T09:42:04.408560+00:00,1.2,86.68,2014.83
