timestamp,cpu_util_pct,mem_used_gb,mem_total_gb
2026-05-27T01:48:57.711039+00:00,1.5,89.02,2014.83
2026-05-27T01:48:58.396284+00:00,2.3,89.08,2014.83
2026-05-27T01:48:59.067724+00:00,2.1,89.17,2014.83
2026-05-27T01:48:59.725594+00:00,1.5,89.23,2014.83
2026-05-27T01:49:00.416688+00:00,1.9,89.30,2014.83
2026-05-27T01:49:01.202312+00:00,1.5,89.37,2014.83
2026-05-27T01:49:01.886499+00:00,1.2,89.35,2014.83
2026-05-27T01:49:02.546229+00:00,2.2,89.41,2014.83
2026-05-27T01:49:03.219648+00:00,4.3,89.43,2014.83
2026-05-27T01:49:03.877906+00:00,2.3,89.52,2014.83
2026-05-27T01:49:04.539787+00:00,2.0,89.53,2014.83
2026-05-27T01:49:05.273872+00:00,1.9,89.55,2014.83
2026-05-27T01:49:05.944794+00:00,6.2,89.59,2014.83
2026-05-27T01:49:06.629111+00:00,2.0,89.74,2014.83
2026-05-27T01:49:07.300098+00:00,1.4,89.77,2014.83
2026-05-27T01:49:08.553592+00:00,1.1,89.92,2014.83
2026-05-27T01:49:09.884701+00:00,2.4,90.15,2014.83
2026-05-27T01:49:10.547757+00:00,3.0,90.24,2014.83
2026-05-27T01:49:11.208622+00:00,2.6,90.61,2014.83
2026-05-27T01:49:11.872758+00:00,1.9,90.75,2014.83
2026-05-27T01:49:12.546766+00:00,1.6,90.83,2014.83
2026-05-27T01:49:13.208654+00:00,1.7,90.90,2014.83
2026-05-27T01:49:13.870311+00:00,1.9,90.96,2014.83
2026-05-27T01:49:14.561085+00:00,1.4,90.98,2014.83
2026-05-27T01:49:15.236166+00:00,3.1,90.99,2014.83
2026-05-27T01:49:15.911470+00:00,2.0,91.01,2014.83
2026-05-27T01:49:16.586090+00:00,1.5,91.18,2014.83
2026-05-27T01:49:17.373248+00:00,1.8,91.19,2014.83
2026-05-27T01:49:18.046884+00:00,2.9,91.21,2014.83
2026-05-27T01:49:18.770650+00:00,3.0,91.97,2014.83
2026-05-27T01:49:19.434282+00:00,7.7,92.96,2014.83
2026-05-27T01:49:20.096335+00:00,5.3,93.24,2014.83
2026-05-27T01:49:20.770163+00:00,5.1,93.60,2014.83
2026-05-27T01:49:21.448719+00:00,5.9,93.86,2014.83
2026-05-27T01:49:23.021900+00:00,3.6,93.99,2014.83
2026-05-27T01:49:24.037633+00:00,5.1,94.17,2014.83
2026-05-27T01:49:24.711872+00:00,7.5,94.27,2014.83
2026-05-27T01:49:25.375550+00:00,7.5,94.57,2014.83
2026-05-27T01:49:26.051009+00:00,4.3,94.88,2014.83
2026-05-27T01:49:26.713541+00:00,4.8,95.10,2014.83
2026-05-27T01:49:27.492592+00:00,4.9,95.28,2014.83
2026-05-27T01:49:28.159221+00:00,5.5,95.50,2014.83
2026-05-27T01:49:28.836085+00:00,4.4,95.61,2014.83
2026-05-27T01:49:29.811615+00:00,1.2,95.78,2014.83
2026-05-27T01:49:31.526119+00:00,1.9,96.27,2014.83
2026-05-27T01:49:32.304373+00:00,3.9,97.15,2014.83
2026-05-27T01:49:33.072163+00:00,3.7,99.33,2014.83
