worker=4 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=95 tflops=0.69
  t=10.0s iters=186 tflops=0.67
  t=15.0s iters=277 tflops=0.67
  t=20.0s iters=367 tflops=0.66
  t=25.1s iters=458 tflops=0.66
  t=30.1s iters=549 tflops=0.66
  t=35.1s iters=641 tflops=0.66
  t=40.2s iters=732 tflops=0.66
  t=45.2s iters=823 tflops=0.66
