worker=8 K=5120 N=27648 B=128 dtype=bf16
  t=5.0s iters=95 tflops=0.69
  t=10.0s iters=179 tflops=0.65
  t=15.1s iters=271 tflops=0.65
  t=20.2s iters=363 tflops=0.65
  t=25.2s iters=448 tflops=0.64
  t=30.2s iters=540 tflops=0.65
  t=35.3s iters=632 tflops=0.65
  t=40.3s iters=723 tflops=0.65
  t=45.3s iters=809 tflops=0.65
